CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
172573107,CRCL,CIRCLE INTERNET GROUP INC,2570408,1276329,203.94M,101.26M,+98.6%,2.4%
056752108,BIDU,BAIDU INC - SPON ADR,667639,354533,87.21M,46.31M,+113.2%,1%
21873S108,CRWV,COREWEAVE INC-CL A,876373,628499,62.74M,44.99M,+253.6%,0.73%
G16910120,BLSH,BULLISH,2524820,1087452,95.51M,41.14M,+75.7%,1.1%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,409023,230017,59.94M,33.71M,+128.5%,0.69%
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,4911524,1129706,133.4M,30.68M,+29.9%,1.5%
732908108,PONY,PONY AI INC,1974499,1435358,28.63M,20.81M,+266.2%,0.33%
26142V105,DKNG,DRAFTKINGS INC-CL A,3538389,523570,121.93M,18.04M,+17.4%,1.4%
02079K107,GOOG,ALPHABET INC-CL C,321146,48349,100.77M,15.17M,+17.7%,1.2%
244199105,DE,DEERE & CO,219991,28278,102.43M,13.17M,+14.8%,1.2%
64110L106,NFLX,NETFLIX INC,133180,132045,12.49M,12.38M,+11633.9%,0.14%
25809K105,DASH,DOORDASH INC - A,236324,52366,53.52M,11.86M,+28.5%,0.62%
81663L200,WGS,GENEDX HOLDINGS CORP,381725,89470,49.65M,11.64M,+30.6%,0.57%
03945R102,ACHR,ARCHER AVIATION INC-A,7914191,1413774,59.51M,10.63M,+21.7%,0.69%
G5279N105,KLAR,KLARNA GROUP PLC,759624,273984,21.93M,7.91M,+56.4%,0.25%
950915108,WRD,WERIDE INC-ADR,700340,700340,6.09M,6.09M,NEW,0.07%
88339J105,TTD,TRADE DESK INC/THE -CLASS A,1323004,148024,50.21M,5.62M,+12.6%,0.58%
852234103,XYZ,BLOCK INC,2898409,71770,188.66M,4.67M,+2.5%,2.2%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,123339,11744,36.22M,3.45M,+10.5%,0.42%
80810D103,SDGR,SCHRODINGER INC,2819670,180735,50.36M,3.23M,+6.8%,0.58%
19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,1721198,13187,389.21M,2.98M,+0.8%,4.5%
88023B103,TEM,TEMPUS AI INC,3504823,41728,206.96M,2.46M,+1.2%,2.4%
H2906T109,GRMN,GARMIN LTD,51774,10667,10.5M,2.16M,+25.9%,0.12%
04650F101,ATAI,ATAI BECKLEY NV,461436,461436,1.89M,1.89M,NEW,0.02%
500081104,KDK,KODIAK AI INC,789471,171341,8.64M,1.87M,+27.7%,0.1%
88025U109,TXG,10X GENOMICS INC-CLASS A,5486153,109270,89.42M,1.78M,+2%,1%
46125A100,LUNR,INTUITIVE MACHINES INC,526378,39626,8.53M,642.34K,+8.1%,0.1%
871607107,SNPS,SYNOPSYS INC,23737,1327,11.15M,623.27K,+5.9%,0.13%
03969T109,ARCT,ARCTURUS THERAPEUTICS HOLDIN,2026588,78753,12.4M,481.97K,+4%,0.14%
056525108,BMI,BADGER METER INC,5272,2073,918.38K,361.12K,+64.8%,0.01%
87612G101,TRGP,TARGA RESOURCES CORP,5203,1465,959.85K,270.26K,+39.2%,0.01%
438516106,HON,HONEYWELL INTERNATIONAL INC,21793,1200,4.25M,234.11K,+5.8%,0.05%
71424F105,PR,PERMIAN RESOURCES CORP,63594,16339,891.59K,229.07K,+34.6%,0.01%
G65163100,JOBY,JOBY AVIATION INC,1808251,16862,23.85M,222.41K,+0.9%,0.28%
26875P101,EOG,EOG RESOURCES INC,8693,2061,912.42K,216.32K,+31.1%,0.01%
74624M102,PSTG,PURE STORAGE INC - CLASS A,1081806,3166,72.49M,212.15K,+0.3%,0.84%
142152107,CAI,CARIS LIFE SCIENCES INC,54719,7348,1.48M,198.1K,+15.5%,0.02%
456941103,INR,INFINITY NATURAL RESOUR-CL A,53141,10576,782.24K,155.68K,+24.8%,<.01%
H11356104,BG,BUNGE GLOBAL SA,9279,1700,826.57K,151.44K,+22.4%,<.01%
576485205,MTDR,MATADOR RESOURCES CO,19589,2861,830.97K,121.36K,+17.1%,<.01%
674599105,OXY,OCCIDENTAL PETROLEUM CORP,17463,2489,717.9K,102.32K,+16.6%,<.01%
127203107,WHD,CACTUS INC - A,14020,723,640.15K,33.01K,+5.4%,<.01%
009158106,APD,AIR PRODUCTS & CHEMICALS INC,10618,48,2.62M,11.86K,+0.5%,0.03%
052769106,ADSK,AUTODESK INC,1345,31,398.12K,9.18K,+2.4%,<.01%
00724F101,ADBE,ADOBE INC,657,25,229.84K,8.75K,+4%,<.01%
594918104,MSFT,MICROSOFT CORP,1727,16,835.18K,7.74K,+0.9%,<.01%
747525103,QCOM,QUALCOMM INC,4844,33,828.52K,5.64K,+0.7%,<.01%
