CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,92300,83070,8.65M,7.79M,+900%,2.3%
03831W108,APP,APPLOVIN CORP,35700,5600,24.06M,3.77M,+18.6%,6.4%
00091G104,ACVA,ACV AUCTIONS INC,887000,317000,7.11M,2.54M,+55.6%,1.9%
146869102,CVNA,CARVANA CO,365220,0,154.13M,0,NO CHANGE,40.8%
023135106,AMZN,AMAZON COM INC,253000,0,58.4M,0,NO CHANGE,15.4%
30303M102,META,META PLATFORMS INC,44750,0,29.54M,0,NO CHANGE,7.8%
02079K305,GOOGL,ALPHABET INC,85275,0,26.69M,0,NO CHANGE,7.1%
98954M101,ZG,ZILLOW GROUP INC,365800,0,24.96M,0,NO CHANGE,6.6%
G3643J108,FLUT,FLUTTER ENTMT PLC,85776,0,18.45M,0,NO CHANGE,4.9%
36165L108,GDS,GDS HLDGS LTD,287000,0,10.02M,0,NO CHANGE,2.6%
67066G104,NVDA,NVIDIA CORPORATION,52000,0,9.7M,0,NO CHANGE,2.6%
92826C839,V,VISA INC,18300,-10100,6.42M,-3.54M,-35.6%,1.7%
Total,,,,,378.12M,10.56M,+2.9%,100%
