CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
921946406,VYM,VANGUARD WHITEHALL FDS,118864,40001,17.06M,5.74M,+50.7%,6.5%
78468R853,SPSM,SPDR SERIES TRUST,150000,60000,7.03M,2.81M,+66.7%,2.7%
05464C101,AXON,AXON ENTERPRISE INC,532,532,302.14K,302.14K,NEW,0.11%
778296103,ROST,ROSS STORES INC,1311,1311,236.19K,236.19K,NEW,0.09%
02079K107,GOOG,ALPHABET INC,660,660,207.11K,207.11K,NEW,0.08%
149123101,CAT,CATERPILLAR INC,2063,2,1.18M,1.15K,+0.1%,0.45%
594918104,MSFT,MICROSOFT CORP,506,2,244.74K,967.34,+0.4%,0.09%
922908769,VTI,VANGUARD INDEX FDS,5150,1,1.73M,335.27,+0%,0.66%
808524102,SCHB,SCHWAB STRATEGIC TR,26935,8,706.49K,209.84,+0%,0.27%
78464A847,SPMD,SPDR SERIES TRUST,128000,0,7.41M,0,NO CHANGE,2.8%
949746101,WFC,WELLS FARGO CO NEW,32040,0,2.99M,0,NO CHANGE,1.1%
922908736,VUG,VANGUARD INDEX FDS,1635,0,797.7K,0,NO CHANGE,0.3%
464287150,ITOT,ISHARES TR,3379,0,502.42K,0,NO CHANGE,0.19%
78462F103,SPY,SPDR S&P 500 ETF TR,550,0,375.06K,0,NO CHANGE,0.14%
14040H105,COF,CAPITAL ONE FINL CORP,1465,0,355.13K,0,NO CHANGE,0.13%
92204A702,VGT,VANGUARD WORLD FD,342,0,257.85K,0,NO CHANGE,0.1%
921908844,VIG,VANGUARD SPECIALIZED FUNDS,1150,0,252.75K,0,NO CHANGE,0.1%
922908751,VB,VANGUARD INDEX FDS,936,0,241.52K,0,NO CHANGE,0.09%
88579Y101,MMM,3M CO,1500,0,240.15K,0,NO CHANGE,0.09%
00287Y109,ABBV,ABBVIE INC,960,0,219.35K,0,NO CHANGE,0.08%
922908652,VXF,VANGUARD INDEX FDS,1000,0,209.12K,0,NO CHANGE,0.08%
88160R101,TSLA,TESLA INC,1234,-3,554.95K,-1.35K,-0.2%,0.21%
023135106,AMZN,AMAZON COM INC,2870,-8,662.45K,-1.85K,-0.3%,0.25%
037833100,AAPL,APPLE INC,1741,-9,473.25K,-2.45K,-0.5%,0.18%
67066G104,NVDA,NVIDIA CORPORATION,5801,-25,1.08M,-4.66K,-0.4%,0.41%
464287168,DVY,ISHARES TR,2823,-92,398.41K,-12.98K,-3.2%,0.15%
166764100,CVX,CHEVRON CORP NEW,4255,-105,648.5K,-16K,-2.4%,0.25%
922042742,VT,VANGUARD INTL EQUITY INDEX F,1521,-160,214.55K,-22.57K,-9.5%,0.08%
957090103,WABC,WESTAMERICA BANCORPORATION,0,-4200,0,-209.96K,CLOSE,0%
00206R102,T,AT&T INC,0,-7587,0,-214.26K,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-293,0,-215.34K,CLOSE,0%
189054109,CLX,CLOROX CO DEL,0,-2000,0,-246.6K,CLOSE,0%
303250104,FICO,FAIR ISAAC CORP,128134,-11545,216.63M,-19.52M,-8.3%,82.3%
Total,,,,,263.2M,-11.17M,-4.5%,100%
