CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,1850000,1725000,386.19M,360.09M,+1380%,11.3%
67066G104,NVDA,NVIDIA CORPORATION,3850000,1700000,718.02M,317.05M,+79.1%,21%
594918104,MSFT,MICROSOFT CORP,1025000,225000,495.71M,108.81M,+28.1%,14.5%
09857L108,BKNG,BOOKING HOLDINGS INC,65000,8000,348.1M,42.84M,+14%,10.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1225000,50000,372.27M,15.19M,+4.3%,10.9%
023135106,AMZN,AMAZON COM INC,1800000,-75000,415.48M,-17.31M,-4%,12.2%
049468101,TEAM,ATLASSIAN CORPORATION,1350000,-200000,218.89M,-32.43M,-12.9%,6.4%
57636Q104,MA,MASTERCARD INCORPORATED,0,-170000,0,-96.7M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-250000,0,-183.59M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,0,-6000000,0,-188.52M,CLOSE,0%
92826C839,V,VISA INC,500000,-600000,175.35M,-210.43M,-54.5%,5.1%
02079K305,GOOGL,ALPHABET INC,925000,-825000,289.52M,-258.23M,-47.1%,8.5%
Total,,,,,3.42B,-143.21M,-4.2%,100%
