CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58733R102,MELI,MERCADOLIBRE INC,19500,4500,39.28M,9.06M,+30%,9.4%
146869102,CVNA,CARVANA CO,86000,17000,36.29M,7.17M,+24.6%,8.7%
22266T109,CPNG,COUPANG INC,1395000,130000,32.91M,3.07M,+10.3%,7.9%
57636Q104,MA,MASTERCARD INCORPORATED,46500,2500,26.55M,1.43M,+5.7%,6.4%
023135106,AMZN,AMAZON COM INC,230000,0,53.09M,0,NO CHANGE,12.8%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,420000,0,30.55M,0,NO CHANGE,7.3%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,40000,0,23.23M,0,NO CHANGE,5.6%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,115000,0,23.12M,0,NO CHANGE,5.6%
92826C839,V,VISA INC,63000,0,22.09M,0,NO CHANGE,5.3%
90353T100,UBER,UBER TECHNOLOGIES INC,230000,-45000,18.79M,-3.68M,-16.4%,4.5%
N07059210,ASML,ASML HOLDING N V,31000,-7000,33.17M,-7.49M,-18.4%,8%
30303M102,META,META PLATFORMS INC,61000,-13500,40.27M,-8.91M,-18.1%,9.7%
82509L107,SHOP,SHOPIFY INC,230000,-75000,37.02M,-12.07M,-24.6%,8.9%
Total,,,,,416.35M,-11.42M,-2.6%,100%
