CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,1603000,1603000,501.74M,501.74M,NEW,11.4%
67066G104,NVDA,NVIDIA CORPORATION,3325000,1044000,620.11M,194.71M,+45.8%,14.1%
88160R101,TSLA,TESLA INC,407000,407000,183.04M,183.04M,NEW,4.2%
81762P102,NOW,SERVICENOW INC,1135000,908000,173.87M,139.1M,+400%,4%
594918104,MSFT,MICROSOFT CORP,852000,241000,412.04M,116.55M,+39.4%,9.4%
N07059210,ASML,ASML HOLDING N V,228000,99000,243.93M,105.92M,+76.7%,5.6%
25809K105,DASH,DOORDASH INC,1594000,390000,361.01M,88.33M,+32.4%,8.2%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,570000,570000,82.02M,82.02M,NEW,1.9%
146869102,CVNA,CARVANA CO,208000,57000,87.78M,24.06M,+37.7%,2%
98954M200,Z,ZILLOW GROUP INC,1998000,259000,136.3M,17.67M,+14.9%,3.1%
81141R100,SE,SEA LTD,1775000,71000,226.44M,9.06M,+4.2%,5.2%
G5279N105,KLAR,KLARNA GROUP PLC,5266524,0,152.26M,0,NO CHANGE,3.5%
81764X103,TTAN,SERVICETITAN INC,1229285,0,130.92M,0,NO CHANGE,3%
16935C109,CHYM,CHIME FINL INC,4420841,0,111.27M,0,NO CHANGE,2.5%
565394103,CART,MAPLEBEAR INC,280037,0,12.6M,0,NO CHANGE,0.29%
316841105,FIG,FIGMA INC,60000,0,2.24M,0,NO CHANGE,0.05%
G16910120,BLSH,BULLISH,0,-100000,0,-6.36M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,1291000,-33000,297.99M,-7.62M,-2.5%,6.8%
64119N608,NTSK,NETSKOPE INC,0,-400000,0,-9.09M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,797000,-96000,174.83M,-21.06M,-10.8%,4%
11135F101,AVGO,BROADCOM INC,726000,-224500,251.27M,-77.7M,-23.6%,5.7%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-453000,0,-126.52M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-541000,0,-190.03M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-371600,0,-259.38M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-1111000,0,-312.46M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,0,-1885000,0,-383.82M,CLOSE,0%
30303M102,META,META PLATFORMS INC,346000,-622000,228.39M,-410.58M,-64.3%,5.2%
Total,,,,,4.39B,-342.44M,-6.7%,100%
