CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,136900,136900,79.5M,79.5M,NEW,1.4%
81141R100,SE,SEA LTD,1880400,560400,239.88M,71.49M,+42.5%,4.1%
863667101,SYK,STRYKER CORPORATION,121500,121500,42.7M,42.7M,NEW,0.73%
256746108,DLTR,DOLLAR TREE INC,302800,302800,37.25M,37.25M,NEW,0.63%
892672106,TW,TRADEWEB MKTS INC,728100,266100,78.3M,28.62M,+57.6%,1.3%
78409V104,SPGI,S&P GLOBAL INC,47300,47300,24.72M,24.72M,NEW,0.42%
743315103,PGR,PROGRESSIVE CORP,498500,104700,113.52M,23.84M,+26.6%,1.9%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,959500,348500,49.54M,17.99M,+57%,0.84%
023135106,AMZN,AMAZON COM INC,1028000,49900,237.28M,11.52M,+5.1%,4%
117043109,BC,BRUNSWICK CORP,144600,144600,10.74M,10.74M,NEW,0.18%
03831W108,APP,APPLOVIN CORP,3118500,0,2.1B,0,NO CHANGE,35.7%
443201108,HWM,HOWMET AEROSPACE INC,5264500,0,1.08B,0,NO CHANGE,18.3%
64107A113,NPWRWS,NET POWER INC,465200,-17200,232.6K,-8.6K,-3.6%,<.01%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,329700,-12300,94.71M,-3.53M,-3.6%,1.6%
594918104,MSFT,MICROSOFT CORP,338600,-11100,163.75M,-5.37M,-3.2%,2.8%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,732400,-81900,118.62M,-13.26M,-10.1%,2%
147528103,CASY,CASEYS GEN STORES INC,0,-27000,0,-15.26M,CLOSE,0%
92826C839,V,VISA INC,774200,-43930,271.52M,-15.41M,-5.4%,4.6%
115236101,BRO,BROWN & BROWN INC,0,-252000,0,-23.64M,CLOSE,0%
22160N109,CSGP,COSTAR GROUP INC,901600,-380800,60.62M,-25.6M,-29.7%,1%
303250104,FICO,FAIR ISAAC CORP,305680,-19200,516.79M,-32.46M,-5.9%,8.8%
16411R208,LNG,CHENIERE ENERGY INC,424900,-274800,82.6M,-53.42M,-39.3%,1.4%
79466L302,CRM,SALESFORCE INC,0,-235600,0,-55.84M,CLOSE,0%
74935Q107,RBA,RB GLOBAL INC,433900,-610100,44.64M,-62.76M,-58.4%,0.76%
294429105,EFX,EQUIFAX INC,0,-450000,0,-115.44M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,1397600,-385900,437.45M,-120.79M,-21.6%,7.4%
30303M102,META,META PLATFORMS INC,0,-241700,0,-177.5M,CLOSE,0%
337738108,FISV,FISERV INC,0,-1585000,0,-204.35M,CLOSE,0%
Total,,,,,5.88B,-576.28M,-8.9%,100%
