CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36828A101,GEV,GE Vernova Inc.,429858,403875,280.94M,263.96M,+1554.4%,1.1%
64110L106,NFLX,"Netflix, Inc.",2752067,2403053,258.03M,225.31M,+688.5%,1%
02079K107,GOOG,Alphabet Inc. Class C,3516799,486988,1.1B,152.82M,+16.1%,4.3%
77543R102,ROKU,"Roku, Inc. Class A",1421440,1401664,154.21M,152.07M,+7087.7%,0.6%
09062X103,BIIB,Biogen Inc.,798774,796735,140.58M,140.22M,+39074.8%,0.55%
594918104,MSFT,Microsoft Corporation,4993130,283330,2.41B,137.02M,+6%,9.5%
82846H405,QXO,"QXO, Inc.",15923937,6844574,307.17M,132.03M,+75.4%,1.2%
023135106,AMZN,"Amazon.com, Inc.",7053441,571808,1.63B,131.98M,+8.8%,6.4%
037833100,AAPL,Apple Inc.,4549302,436583,1.24B,118.69M,+10.6%,4.9%
046353108,AZN,AstraZeneca PLC Sponsored ADR,1318719,1263721,121.23M,116.17M,+2297.8%,0.48%
04280A100,ARWR,"Arrowhead Pharmaceuticals, Inc.",1832997,1526164,121.69M,101.32M,+497.4%,0.48%
26614N102,DD,"DuPont de Nemours, Inc.",2389749,2389749,96.07M,96.07M,NEW,0.38%
759916109,RGEN,Repligen Corporation,911527,553105,149.36M,90.63M,+154.3%,0.59%
67066G104,NVDA,NVIDIA Corporation,15300674,444874,2.85B,82.97M,+3%,11.2%
88160R101,TSLA,"Tesla, Inc.",1653074,180405,743.42M,81.13M,+12.3%,2.9%
77311W101,RKT,"Rocket Companies, Inc. Class A",10190918,4112118,197.3M,79.61M,+67.6%,0.77%
349381103,FIGR,"Figure Technology Solutions, Inc. Class A",1649993,1649993,67.39M,67.39M,NEW,0.26%
11135F101,AVGO,Broadcom Inc.,2876240,194602,995.47M,67.35M,+7.3%,3.9%
04626A103,ALAB,"Astera Labs, Inc.",1934688,393250,321.85M,65.42M,+25.5%,1.3%
91332U101,U,"Unity Software, Inc.",1330976,1323589,58.79M,58.46M,+17917.8%,0.23%
87422Q109,TLN,Talen Energy Corp,1804094,140345,676.25M,52.61M,+8.4%,2.7%
82509L107,SHOP,"Shopify, Inc. Class A",588028,297709,94.65M,47.92M,+102.5%,0.37%
46120E602,ISRG,"Intuitive Surgical, Inc.",350972,81062,198.78M,45.91M,+30%,0.78%
91324P102,UNH,UnitedHealth Group Incorporated,140790,126900,46.48M,41.89M,+913.6%,0.18%
58733R102,MELI,"MercadoLibre, Inc.",86634,20413,174.5M,41.12M,+30.8%,0.68%
19240Q201,COGT,"Cogent Biosciences, Inc.",1102181,1102181,39.15M,39.15M,NEW,0.15%
04351P101,ASND,Ascendis Pharma A/S Sponsored ADR,352109,181408,75.08M,38.68M,+106.3%,0.29%
12008R107,BLDR,"Builders FirstSource, Inc.",375723,269239,38.66M,27.7M,+252.8%,0.15%
55826T102,SPHR,Sphere Entertainment Co. Class A,350846,276231,33.36M,26.26M,+370.2%,0.13%
550021109,LULU,lululemon athletica inc.,117823,117823,24.48M,24.48M,NEW,0.1%
901109108,TPC,Tutor Perini Corporation,1105848,353744,74.11M,23.71M,+47%,0.29%
36317J209,GLXY,Galaxy Digital Inc. Class A,1165251,991867,26.06M,22.18M,+572.1%,0.1%
52476L109,LGN,Legence Corp. Class A,490311,490311,21.1M,21.1M,NEW,0.08%
60937P106,MDB,"MongoDB, Inc. Class A",561614,38225,235.7M,16.04M,+7.3%,0.92%
060505104,BAC,Bank of America Corp,234431,234431,12.89M,12.89M,NEW,0.05%
07782B104,BLTE,"Belite Bio, Inc. ADR",79394,79394,12.7M,12.7M,NEW,0.05%
63947X101,NCNO,nCino Inc,1486337,490644,38.11M,12.58M,+49.3%,0.15%
93403J106,WRBY,"Warby Parker, Inc. Class A",532222,532222,11.6M,11.6M,NEW,0.05%
300426103,ECG,"Everus Construction Group, Inc.",129375,129375,11.07M,11.07M,NEW,0.04%
553368101,MP,MP Materials Corp Class A,287100,218767,14.5M,11.05M,+320.1%,0.06%
13321L108,CCJ,Cameco Corporation,166025,119813,15.22M,10.99M,+259.3%,0.06%
101137107,BSX,Boston Scientific Corporation,1096675,110728,104.57M,10.56M,+11.2%,0.41%
33748L101,FWRG,"First Watch Restaurant Group, Inc.",1036560,671455,15.63M,10.13M,+183.9%,0.06%
88033G407,THC,Tenet Healthcare Corporation,148117,50511,29.43M,10.04M,+51.7%,0.12%
G3730V105,FTAI,FTAI Aviation Ltd.,376693,49441,74.15M,9.73M,+15.1%,0.29%
15118V207,CELH,"Celsius Holdings, Inc.",467973,209847,21.41M,9.6M,+81.3%,0.08%
781154109,RBRK,"Rubrik, Inc. Class A",291503,123873,22.29M,9.47M,+73.9%,0.09%
49338L103,KEYS,Keysight Technologies Inc,43319,43319,8.8M,8.8M,NEW,0.03%
443201108,HWM,Howmet Aerospace Inc.,104676,42539,21.46M,8.72M,+68.5%,0.08%
12763L105,CDRE,"Cadre Holdings, Inc.",623730,198750,25.47M,8.12M,+46.8%,0.1%
407497106,HLNE,Hamilton Lane Incorporated Class A,261525,59976,35.24M,8.08M,+29.8%,0.14%
45826H109,ITGR,Integer Holdings Corporation,101767,101767,7.98M,7.98M,NEW,0.03%
046433108,ATRO,Astronics Corporation,147144,147144,7.98M,7.98M,NEW,0.03%
531229755,FWONK,Liberty Media Corporation Series C Liberty Formula One,1269193,80378,125.03M,7.92M,+6.8%,0.49%
955306105,WST,"West Pharmaceutical Services, Inc.",48124,28390,13.24M,7.81M,+143.9%,0.05%
G93A5A101,VIK,Viking Holdings Ltd,102303,102303,7.31M,7.31M,NEW,0.03%
816850101,SMTC,Semtech Corporation,859855,92396,63.36M,6.81M,+12%,0.25%
03990B101,ARES,Ares Management Corporation,68068,39984,11M,6.46M,+142.4%,0.04%
92511U102,VRRM,Verra Mobility Corp. Class A,416747,283408,9.34M,6.35M,+212.5%,0.04%
974155103,WING,"Wingstop, Inc.",245536,26220,58.56M,6.25M,+12%,0.23%
293594107,ENVX,Enovix Corporation,2292315,849329,16.76M,6.21M,+58.9%,0.07%
859241101,STRL,"Sterling Infrastructure, Inc.",109200,19399,33.44M,5.94M,+21.6%,0.13%
14154A102,CDNL,"Cardinal Infrastructure Group, Inc.",244831,244831,5.92M,5.92M,NEW,0.02%
38141G104,GS,"Goldman Sachs Group, Inc.",6597,6597,5.8M,5.8M,NEW,0.02%
02079K305,GOOGL,Alphabet Inc. Class A,243087,17822,76.09M,5.58M,+7.9%,0.3%
364760108,GAP,"Gap, Inc.",310388,214930,7.95M,5.5M,+225.2%,0.03%
F92124100,TTE,TotalEnergies SE,80158,80158,5.24M,5.24M,NEW,0.02%
941848103,WAT,Waters Corporation,13627,13627,5.18M,5.18M,NEW,0.02%
532457108,LLY,Eli Lilly and Company,100600,4813,108.11M,5.17M,+5%,0.42%
42238D107,HTFL,"HeartFlow, Inc.",440508,143509,12.84M,4.18M,+48.3%,0.05%
G8068L108,SN,"SharkNinja, Inc.",37295,37295,4.17M,4.17M,NEW,0.02%
750491102,RDNT,"RadNet, Inc.",547850,57583,39.09M,4.11M,+11.7%,0.15%
05605H100,BWXT,"BWX Technologies, Inc.",23741,23741,4.1M,4.1M,NEW,0.02%
032095101,APH,Amphenol Corporation Class A,166549,29980,22.55M,4.06M,+22%,0.09%
518439104,EL,Estee Lauder Companies Inc. Class A,38681,38681,4.05M,4.05M,NEW,0.02%
372303206,GMAB,Genmab A/S Sponsored ADR,130470,130470,4.02M,4.02M,NEW,0.02%
303250104,FICO,Fair Isaac Corporation,4793,2322,8.1M,3.93M,+94%,0.03%
880881107,TERN,"Terns Pharmaceuticals, Inc.",89872,89872,3.63M,3.63M,NEW,0.01%
78351F107,RYAN,"Ryan Specialty Holdings, Inc. Class A",194499,68833,10.04M,3.55M,+54.8%,0.04%
871607107,SNPS,"Synopsys, Inc.",7553,7553,3.55M,3.55M,NEW,0.01%
74275K108,PCOR,Procore Technologies Inc,64445,45644,4.69M,3.32M,+242.8%,0.02%
75734B100,RDDT,"Reddit, Inc. Class A",30470,14199,7M,3.26M,+87.3%,0.03%
681116109,OLLI,Ollie's Bargain Outlet Holdings Inc,274210,28277,30.06M,3.1M,+11.5%,0.12%
595112103,MU,"Micron Technology, Inc.",15173,10674,4.33M,3.05M,+237.3%,0.02%
G7997R103,STX,Seagate Technology Holdings PLC,52350,10833,14.42M,2.98M,+26.1%,0.06%
80810D103,SDGR,"Schrodinger, Inc.",269825,166706,4.82M,2.98M,+161.7%,0.02%
26856L103,ELF,"e.l.f. Beauty, Inc.",163666,38661,12.45M,2.94M,+30.9%,0.05%
773121108,RKLB,Rocket Lab Corporation,42106,42106,2.94M,2.94M,NEW,0.01%
85914M107,STEP,"StepStone Group, Inc. Class A",906072,45667,58.14M,2.93M,+5.3%,0.23%
165167735,EXE,Expand Energy Corporation,26538,26538,2.93M,2.93M,NEW,0.01%
88080T104,WULF,TeraWulf Inc.,229112,229112,2.63M,2.63M,NEW,0.01%
228903100,AORT,"Artivion, Inc.",1372572,55322,62.6M,2.52M,+4.2%,0.25%
G76279101,ROIV,Roivant Sciences Ltd.,111872,111872,2.43M,2.43M,NEW,<.01%
14070B309,CAPR,"Capricor Therapeutics, Inc.",80793,80793,2.33M,2.33M,NEW,<.01%
008073108,AVAV,"AeroVironment, Inc.",68329,9556,16.53M,2.31M,+16.3%,0.06%
86889P208,SRZN,Surrozen Inc,99560,99560,2.25M,2.25M,NEW,<.01%
609839105,MPWR,"Monolithic Power Systems, Inc.",17599,2425,15.98M,2.2M,+16%,0.06%
819047101,SHAK,"Shake Shack, Inc. Class A",77418,25152,6.28M,2.04M,+48.1%,0.02%
33767E202,FSV,FirstService Corp,444706,13047,69.17M,2.03M,+3%,0.27%
67000B104,NOVT,Novanta Inc,194868,16602,23.19M,1.98M,+9.3%,0.09%
20717M103,CFLT,"Confluent, Inc. Class A",65091,65091,1.97M,1.97M,NEW,<.01%
15102K100,CELC,Celcuity Inc.,19304,19304,1.93M,1.93M,NEW,<.01%
63845R107,EYE,"National Vision Holdings, Inc.",72336,72336,1.87M,1.87M,NEW,<.01%
127387108,CDNS,"Cadence Design Systems, Inc.",66870,5675,20.9M,1.77M,+9.3%,0.08%
031162100,AMGN,Amgen Inc.,13258,5130,4.34M,1.68M,+63.1%,0.02%
68062P106,OLMA,"Olema Pharmaceuticals, Inc.",64484,64484,1.61M,1.61M,NEW,<.01%
67103H107,ORLY,"O'Reilly Automotive, Inc.",145168,16919,13.24M,1.54M,+13.2%,0.05%
05338F306,AVTX,Avalo Therapeutics Inc,80092,80092,1.45M,1.45M,NEW,<.01%
501575104,KYMR,"Kymera Therapeutics, Inc.",18639,18639,1.45M,1.45M,NEW,<.01%
15135B101,CNC,Centene Corporation,34906,34906,1.44M,1.44M,NEW,<.01%
58933Y105,MRK,"Merck & Co., Inc.",44251,13502,4.7M,1.43M,+43.9%,0.02%
617446448,MS,Morgan Stanley,178503,7819,31.69M,1.39M,+4.6%,0.12%
24703L202,DELL,"Dell Technologies, Inc. Class C",56767,10539,7.15M,1.33M,+22.8%,0.03%
G1890L107,CPRI,Capri Holdings Limited,54017,54017,1.32M,1.32M,NEW,<.01%
