CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N07059210,ASML,ASML HOLDING N V,81210,81210,86.88M,86.88M,NEW,7.8%
172573107,CRCL,CIRCLE INTERNET GROUP INC,689628,405664,54.69M,32.17M,+142.9%,4.9%
N97284108,NBIS,NEBIUS GROUP N.V.,754000,382690,63.11M,32.03M,+103.1%,5.7%
038222105,AMAT,APPLIED MATLS INC,140773,94587,36.18M,24.31M,+204.8%,3.3%
55024U109,LITE,LUMENTUM HLDGS INC,197781,63435,72.9M,23.38M,+47.2%,6.6%
00246W103,AXTI,AXT INC,1390730,1390730,22.74M,22.74M,NEW,2%
958102105,WDC,WESTERN DIGITAL CORP,121259,121259,20.89M,20.89M,NEW,1.9%
023135106,AMZN,AMAZON COM INC,86110,86110,19.88M,19.88M,NEW,1.8%
30303M102,META,META PLATFORMS INC,29810,29810,19.68M,19.68M,NEW,1.8%
80004C200,SNDK,SANDISK CORP,286219,72406,67.94M,17.19M,+33.9%,6.1%
773121108,RKLB,ROCKET LAB CORP,241334,241334,16.84M,16.84M,NEW,1.5%
68389X105,ORCL,ORACLE CORP,101110,66510,19.71M,12.96M,+192.2%,1.8%
87305R109,TTMI,TTM TECHNOLOGIES INC,184548,184548,12.73M,12.73M,NEW,1.1%
02156V109,OKLO,OKLO INC,164299,164299,11.79M,11.79M,NEW,1.1%
15643U104,LEU,CENTRUS ENERGY CORP,172300,42867,41.83M,10.41M,+33.1%,3.8%
15101Q207,CLS,CELESTICA INC,34110,34110,10.08M,10.08M,NEW,0.91%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,43112,43112,8.76M,8.76M,NEW,0.79%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,113400,113400,8.34M,8.34M,NEW,0.75%
68236H204,ONDS,ONDAS HLDGS INC,690000,690000,6.73M,6.73M,NEW,0.61%
G3730V105,FTAI,FTAI AVIATION LTD,30300,30300,5.96M,5.96M,NEW,0.54%
G5294K110,SUPX,SUPERX AI TECHNOLOGY LTD USD,513592,370968,8.05M,5.82M,+260.1%,0.72%
18452B209,CLSK,CLEANSPARK INC,486000,486000,4.92M,4.92M,NEW,0.44%
44812J104,HUT,HUT 8 CORP,97387,97387,4.47M,4.47M,NEW,0.4%
11135F101,AVGO,BROADCOM INC,98080,11470,33.95M,3.97M,+13.2%,3.1%
09173B107,BITF,BITFARMS LTD,1631964,1631964,3.84M,3.84M,NEW,0.34%
Q4982L109,IREN,IREN LIMITED,133500,67232,5.04M,2.54M,+101.5%,0.45%
46222L108,IONQ,IONQ INC,54102,54102,2.43M,2.43M,NEW,0.22%
093712107,BE,BLOOM ENERGY CORP,113100,24700,9.83M,2.15M,+27.9%,0.88%
76655K103,RGTI,RIGETTI COMPUTING INC,81000,81000,1.79M,1.79M,NEW,0.16%
26740W109,QBTS,D-WAVE QUANTUM INC,67300,67300,1.76M,1.76M,NEW,0.16%
17253J106,CIFR,CIPHER MINING INC,107000,107000,1.58M,1.58M,NEW,0.14%
629377508,NRG,NRG ENERGY INC,4000,4000,636.96K,636.96K,NEW,0.06%
67079K100,SMR,NUSCALE PWR CORP,42610,42610,603.78K,603.78K,NEW,0.05%
02079K107,GOOG,ALPHABET INC CAP STK,1100,1100,345.18K,345.18K,NEW,0.03%
13321L108,CCJ,CAMECO CORP,0,-14625,0,-1.23M,CLOSE,0%
501242101,KLIC,KULICKE & SOFFA INDS INC,0,-30752,0,-1.25M,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,0,-31232,0,-1.25M,CLOSE,0%
767292105,RIOT,RIOT PLATFORMS INC,0,-78500,0,-1.49M,CLOSE,0%
512807306,LRCX,LAM RESEARCH CORP,190615,-19585,32.63M,-3.35M,-9.3%,2.9%
00851L103,API,AGORA INC,645700,-1041375,2.63M,-4.24M,-61.7%,0.24%
171779309,CIEN,CIENA CORP,124810,-18390,29.19M,-4.3M,-12.8%,2.6%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-34300,0,-4.99M,CLOSE,0%
008073108,AVAV,AEROVIRONMENT INC,0,-16800,0,-5.29M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,6850,-30711,2.08M,-9.33M,-81.8%,0.19%
88160R101,TSLA,TESLA INC,353659,-24626,159.05M,-11.07M,-6.5%,14.3%
750917106,RMBS,RAMBUS INC DEL,0,-165800,0,-17.28M,CLOSE,0%
21873S108,CRWV,COREWEAVE INC,0,-141948,0,-19.43M,CLOSE,0%
683344105,ONTO,ONTO INNOVATION INC,0,-161368,0,-20.85M,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,51862,-185799,5.87M,-21.01M,-78.2%,0.53%
19247G107,COHR,COHERENT CORP,0,-225318,0,-24.27M,CLOSE,0%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,0,-1078750,0,-27.97M,CLOSE,0%
820014405,SBET,SHARPLINK GAMING INC,0,-1811414,0,-30.81M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC CAP STK,294600,-145700,92.21M,-45.6M,-33.1%,8.3%
92864M798,ETHU,VOLATILITY SHS TR 2X,0,-490300,0,-63.67M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,10510,-314100,3M,-89.65M,-96.8%,0.27%
67066G104,NVDA,NVIDIA CORPORATION,532010,-706017,99.22M,-131.67M,-57%,8.9%
Total,,,,,1.11B,-99.42M,-8.9%,100%
