CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,6707220,6036498,628.87M,565.98M,+900%,3.2%
770700102,HOOD,ROBINHOOD MKTS INC,24158860,0,2.73B,0,NO CHANGE,14.1%
02079K305,GOOGL,ALPHABET INC,6207074,0,1.94B,0,NO CHANGE,10%
88160R101,TSLA,TESLA INC,3766106,0,1.69B,0,NO CHANGE,8.7%
25809K105,DASH,DOORDASH INC,7068299,0,1.6B,0,NO CHANGE,8.3%
023135106,AMZN,AMAZON COM INC,6589070,0,1.52B,0,NO CHANGE,7.8%
82509L107,SHOP,SHOPIFY INC,6325050,0,1.02B,0,NO CHANGE,5.2%
594918104,MSFT,MICROSOFT CORP,1050322,0,507.96M,0,NO CHANGE,2.6%
47215P106,JD,JD.COM INC,11693590,0,335.61M,0,NO CHANGE,1.7%
808513105,SCHW,SCHWAB CHARLES CORP,3196166,0,319.33M,0,NO CHANGE,1.6%
98138H101,WDAY,WORKDAY INC,1363667,0,292.89M,0,NO CHANGE,1.5%
037833100,AAPL,APPLE INC,248975,0,67.69M,0,NO CHANGE,0.35%
01609W102,BABA,ALIBABA GROUP HLDG LTD,269858,0,39.56M,0,NO CHANGE,0.2%
02079K107,GOOG,ALPHABET INC,90740,0,28.47M,0,NO CHANGE,0.15%
19260Q107,COIN,COINBASE GLOBAL INC,13757,0,3.11M,0,NO CHANGE,0.02%
10576N102,BRZE,BRAZE INC,0,-23294,0,-662.48K,CLOSE,0%
37637K108,GTLB,GITLAB INC,0,-17214,0,-776.01K,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-6703,0,-954.51K,CLOSE,0%
81764X103,TTAN,SERVICETITAN INC,0,-11013,0,-1.11M,CLOSE,0%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,0,-19045,0,-1.39M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,0,-12050,0,-1.59M,CLOSE,0%
146869102,CVNA,CARVANA CO,0,-13985,0,-5.28M,CLOSE,0%
358054104,FRSH,FRESHWORKS INC,0,-459619,0,-5.41M,CLOSE,0%
30303M102,META,META PLATFORMS INC,9797414,-123200,6.47B,-81.32M,-1.2%,33.3%
256163106,DOCU,DOCUSIGN INC,2922708,-1200000,199.91M,-82.08M,-29.1%,1%
Total,,,,,19.4B,385.41M,+1.8%,100%
