CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
76029L100,RPAY,REPAY HLDGS CORP,2728627,2587400,9.96M,9.44M,+1832.1%,3.1%
852234103,XYZ,BLOCK INC,115354,115354,7.51M,7.51M,NEW,2.3%
30234F101,XZO,EXZEO GROUP INC,184753,184753,4.48M,4.48M,NEW,1.4%
09352U108,BLND,BLEND LABS INC,1171079,1171079,3.56M,3.56M,NEW,1.1%
M4R82T106,FVRR,FIVERR INTL LTD,126391,126391,2.5M,2.5M,NEW,0.78%
68373J104,LPRO,OPEN LENDING CORP,6014667,1525926,9.32M,2.37M,+34%,2.9%
78435P105,SEZL,SEZZLE INC,57605,35929,3.66M,2.28M,+165.8%,1.1%
53216B104,LFMD,LIFEMD INC,703053,332269,2.4M,1.13M,+89.6%,0.75%
68373M107,OPRA,OPERA LTD,245459,63517,3.48M,899.4K,+34.9%,1.1%
75960P104,RELY,REMITLY GLOBAL INC,579311,59221,7.99M,817.25K,+11.4%,2.5%
75585H206,REAX,THE REAL BROKERAGE INC,197192,197192,719.75K,719.75K,NEW,0.22%
92854T209,SEAT,VIVID SEATS INC,82559,82559,595.25K,595.25K,NEW,0.19%
381098300,GMGI,GOLDEN MATRIX GROUP INC,413402,413402,331.05K,331.05K,NEW,0.1%
05637B105,BLZE,BACKBLAZE INC,1520055,59263,7.08M,276.17K,+4.1%,2.2%
904767803,UL,UNILEVER PLC,3508,3508,229.42K,229.42K,NEW,0.07%
25862B109,DDI,DOUBLEDOWN INTERACTIVE CO,20000,20000,172.6K,172.6K,NEW,0.05%
03044L204,AMWL,AMERICAN WELL CORP,25000,25000,122.75K,122.75K,NEW,0.04%
42225T107,HCAT,HEALTH CATALYST INC,3750377,19027,8.96M,45.47K,+0.5%,2.8%
888787108,TOST,TOAST INC,336049,1086,11.93M,38.56K,+0.3%,3.7%
09260D107,BX,BLACKSTONE INC,1465,230,225.81K,35.45K,+18.6%,0.07%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,5241,763,226.94K,33.04K,+17%,0.07%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG,2652,349,223.72K,29.44K,+15.2%,0.07%
91324P102,UNH,UNITEDHEALTH GROUP INC,703,66,232.07K,21.79K,+10.4%,0.07%
942622200,WSO,WATSCO INC,656,64,221.04K,21.56K,+10.8%,0.07%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,26609,2400,218.73K,19.73K,+9.9%,0.07%
14316J108,CG,CARLYLE GROUP INC,3696,317,218.47K,18.74K,+9.4%,0.07%
02209S103,MO,ALTRIA GROUP INC,3893,301,224.47K,17.36K,+8.4%,0.07%
49177J102,KVUE,KENVUE INC,13463,919,232.24K,15.85K,+7.3%,0.07%
125523100,CI,THE CIGNA GROUP,829,39,228.17K,10.73K,+4.9%,0.07%
718172109,PM,PHILIP MORRIS INTL INC,1428,6,229.05K,962.4,+0.4%,0.07%
02079K107,GOOG,ALPHABET INC,130373,0,40.91M,0,NO CHANGE,12.8%
68401U204,OPRX,OPTIMIZERX CORP,1508303,0,18.49M,0,NO CHANGE,5.8%
04342Y104,ASAN,ASANA INC,381716,0,5.23M,0,NO CHANGE,1.6%
718546104,PSX,PHILLIPS 66,1759,-38,226.98K,-4.9K,-2.1%,0.07%
91879Q109,MTN,VAIL RESORTS INC,1526,-42,202.65K,-5.58K,-2.7%,0.06%
80105N105,SNY,SANOFI SA,4754,-137,230.38K,-6.64K,-2.8%,0.07%
810186106,SMG,SCOTTS MIRACLE-GRO CO,3841,-120,224.12K,-7K,-3%,0.07%
88579Y101,MMM,3M CO,1430,-60,228.94K,-9.61K,-4%,0.07%
G5960L103,MDT,MEDTRONIC PLC,2336,-112,224.4K,-10.76K,-4.6%,0.07%
136385101,CNQ,CANADIAN NAT RES LTD,7055,-323,238.81K,-10.93K,-4.4%,0.07%
03769M106,APO,APOLLO GLOBAL MGMT INC,1524,-83,220.61K,-12.02K,-5.2%,0.07%
76131D103,QSR,RESTAURANT BRANDS INTL INC,3245,-402,221.41K,-27.43K,-11%,0.07%
023135106,AMZN,AMAZON COM INC,93104,-136,21.49M,-31.39K,-0.1%,6.7%
65339F101,NEE,NEXTERA ENERGY INC,2847,-424,228.56K,-34.04K,-13%,0.07%
478160104,JNJ,JOHNSON & JOHNSON,1098,-218,227.23K,-45.12K,-16.6%,0.07%
37733W204,GSK,GSK PLC,4693,-1003,230.15K,-49.19K,-17.6%,0.07%
69007J304,OUT,OUTFRONT MEDIA INC,9433,-2950,227.34K,-71.09K,-23.8%,0.07%
02079K305,GOOGL,ALPHABET INC,1209,-552,378.42K,-172.78K,-31.3%,0.12%
886029206,THRY,THRYV HLDGS INC,0,-16475,0,-198.69K,CLOSE,0%
904767704,UL,UNILEVER PLC,0,-3771,0,-223.54K,CLOSE,0%
64119N608,NTSK,NETSKOPE INC,0,-17000,0,-386.41K,CLOSE,0%
81749D107,SERA,SERA PROGNOSTICS INC,3459713,-172658,10.21M,-509.34K,-4.8%,3.2%
89785L107,TRUE,TRUECAR INC,3074241,-301899,6.95M,-682.29K,-8.9%,2.2%
073463309,BODI,THE BEACHBODY COMPANY INC,297627,-101940,3.08M,-1.06M,-25.5%,0.96%
23834J201,DAVE,DAVE INC,271947,-4800,60.21M,-1.06M,-1.7%,18.8%
74275G107,PRTH,PRIORITY TECHNOLOGY HLDGS IN,0,-157566,0,-1.08M,CLOSE,0%
68278B107,OS,ONESTREAM INC,0,-112307,0,-2.07M,CLOSE,0%
74319R101,PRG,PROG HOLDINGS INC,182672,-84969,5.39M,-2.51M,-31.7%,1.7%
485859201,KPLT,KATAPULT HOLDINGS INC,0,-221828,0,-2.65M,CLOSE,0%
92538J106,VERX,VERTEX INC,0,-113505,0,-2.81M,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,293031,-18154,57.77M,-3.58M,-5.8%,18%
92557A101,DSP,VIANT TECHNOLOGY INC,0,-585577,0,-5.05M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-159516,0,-5.97M,CLOSE,0%
37637K108,GTLB,GITLAB INC,0,-192532,0,-8.68M,CLOSE,0%
74346Y103,PRO,PROS HOLDINGS INC,0,-396160,0,-9.08M,CLOSE,0%
M7S64H106,MNDY,MONDAY COM LTD,0,-79172,0,-15.33M,CLOSE,0%
Total,,,,,320.53M,-25.69M,-7.1%,100%
