CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,453690,403921,42.54M,37.87M,+811.6%,9.6%
81762P102,NOW,SERVICENOW INC,159500,128300,24.43M,19.65M,+411.2%,5.5%
379598105,GLOO,GLOO HOLDINGS INC,2500000,2500000,14.22M,14.23M,NEW,3.2%
30303M102,META,META PLATFORMS INC,103435,14800,68.28M,9.77M,+16.7%,15.4%
771049103,RBLX,ROBLOX CORP,138600,7000,11.23M,567.21K,+5.3%,2.5%
023135106,AMZN,AMAZON COM INC,278613,0,64.31M,0,NO CHANGE,14.5%
594918104,MSFT,MICROSOFT CORP,118530,0,57.32M,0,NO CHANGE,13%
00724F101,ADBE,ADOBE INC,66320,0,23.21M,0,NO CHANGE,5.2%
55087P104,LYFT,LYFT INC,965000,0,18.69M,0,NO CHANGE,4.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,23000,0,6.99M,0,NO CHANGE,1.6%
19260Q107,COIN,COINBASE GLOBAL INC,10719,0,2.42M,0,NO CHANGE,0.55%
67066G104,NVDA,NVIDIA CORPORATION,10000,0,1.86M,0,NO CHANGE,0.42%
654106103,NKE,NIKE INC,25000,0,1.59M,0,NO CHANGE,0.36%
N07059210,ASML,ASML HOLDING N V,900,0,962.87K,0,NO CHANGE,0.22%
29786A106,ETSY,ETSY INC,11500,0,637.56K,0,NO CHANGE,0.14%
037833100,AAPL,APPLE INC,31900,-18400,8.67M,-5M,-36.6%,2%
254687106,DIS,DISNEY WALT CO,201100,-46700,22.88M,-5.31M,-18.8%,5.2%
02079K305,GOOGL,ALPHABET INC,231098,-74050,72.33M,-23.18M,-24.3%,16.3%
Total,,,,,442.6M,48.59M,+10.3%,100%
