CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F676,SMH,VANECK ETF TRUST,66200,66200,23.84M,23.84M,NEW,11%
30303M102,META,META PLATFORMS INC,33050,18745,21.82M,12.37M,+131%,10%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,196750,193250,11.44M,11.23M,+5521.4%,5.3%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,33925,33925,6.03M,6.03M,NEW,2.8%
46625H100,JPM,JPMORGAN CHASE & CO.,55385,16775,17.85M,5.41M,+43.4%,8.2%
11135F101,AVGO,BROADCOM INC,45170,5997,15.63M,2.08M,+15.3%,7.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,48270,6720,14.67M,2.04M,+16.2%,6.7%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,19955,3525,9.35M,1.65M,+21.5%,4.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,3075,3075,658.54K,658.54K,NEW,0.3%
36828A101,GEV,GE VERNOVA INC,2925,-75,1.91M,-49.02K,-2.5%,0.88%
88160R101,TSLA,TESLA INC,34220,-265,15.39M,-119.18K,-0.8%,7.1%
46090E103,QQQ,INVESCO QQQ TR,351,-425,215.62K,-261.08K,-54.8%,0.1%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-625,0,-497.72K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,28050,-4025,13.57M,-1.95M,-12.5%,6.2%
02156V109,OKLO,OKLO INC,10510,-33280,754.2K,-2.39M,-76%,0.35%
67066G104,NVDA,NVIDIA CORPORATION,66091,-19704,12.33M,-3.67M,-23%,5.7%
64110L106,NFLX,NETFLIX INC,0,-3250,0,-3.9M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,51976,-16264,16.27M,-5.09M,-23.8%,7.5%
21037T109,CEG,CONSTELLATION ENERGY CORP,21325,-15275,7.53M,-5.4M,-41.7%,3.5%
68389X105,ORCL,ORACLE CORP,0,-19675,0,-5.53M,CLOSE,0%
21873S108,CRWV,COREWEAVE INC,0,-44450,0,-6.08M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,54335,-26655,12.54M,-6.15M,-32.9%,5.8%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-38800,0,-6.93M,CLOSE,0%
097023105,BA,BOEING CO,0,-34800,0,-7.51M,CLOSE,0%
369604301,GE,GE AEROSPACE,20165,-34405,6.21M,-10.6M,-63%,2.9%
037833100,AAPL,APPLE INC,34726,-69600,9.44M,-18.92M,-66.7%,4.3%
Total,,,,,217.44M,-19.74M,-8.6%,100%
