CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25402D102,DOCN,DigitalOcean Holdings Inc,202000,202000,9.71M,9.71M,NEW,1.3%
294268107,PLUS,ePlus Inc,75000,75000,6.56M,6.56M,NEW,0.86%
925550105,VIAV,Viavi Solutions Inc,275000,275000,4.9M,4.9M,NEW,0.64%
10576N102,BRZE,Braze Inc,125000,125000,4.29M,4.29M,NEW,0.56%
739276103,POWI,Power Integrations Inc,150000,112000,5.33M,3.98M,+294.7%,0.7%
739128106,POWL,Powell Industries Inc,10000,10000,3.19M,3.19M,NEW,0.42%
126349109,CSGS,CSG Systems International Inc,41240,41240,3.16M,3.16M,NEW,0.41%
946760105,CLMB,Climb Global Solutions Inc,75000,25000,7.71M,2.57M,+50%,1%
01644J108,ALKT,Alkami Technology Inc,500000,100000,11.54M,2.31M,+25%,1.5%
019330109,ALNT,Allient Inc,40000,40000,2.14M,2.14M,NEW,0.28%
053604104,AVPT,AvePoint Inc,850000,150000,11.81M,2.08M,+21.4%,1.5%
338307101,FIVN,Five9 Inc,362000,80000,7.25M,1.6M,+28.4%,0.95%
92835K103,VPG,Vishay Precision Group Inc,190000,40000,7.32M,1.54M,+26.7%,0.96%
157210105,CEVA,Ceva Inc,520000,70000,11.2M,1.51M,+15.6%,1.5%
28617B606,ELVA,Electrovaya Inc,1440000,175000,11.33M,1.38M,+13.8%,1.5%
78463M107,SPSC,SPS Commerce Inc,70000,15000,6.24M,1.34M,+27.3%,0.82%
922280102,VRNS,Varonis Systems Inc,483500,40000,15.85M,1.31M,+9%,2.1%
67000B104,NOVT,Novanta Inc,35000,10000,4.16M,1.19M,+40%,0.54%
253798102,DGII,Digi International Inc,120000,20000,5.19M,865.8K,+20%,0.68%
594918104,MSFT,Microsoft Corp,25800,1500,12.48M,725.4K,+6.2%,1.6%
693282105,PDFS,PDF Solutions Inc,225000,25000,6.42M,713.25K,+12.5%,0.84%
023135106,AMZN,Amazon.com Inc,49400,3000,11.4M,692.46K,+6.5%,1.5%
90364P105,PATH,UiPath Inc,202280,41000,3.31M,671.17K,+25.4%,0.43%
55380K109,MPTI,M-Tron Industries Inc,67000,12000,3.56M,636.96K,+21.8%,0.46%
G21307106,CINT,CI&T Inc,600000,150000,2.44M,610.5K,+33.3%,0.32%
76674Q107,RMNI,Rimini Street Inc,1000000,150000,3.87M,580.5K,+17.6%,0.51%
31846B108,FA,First Advantage Corp,400000,35000,5.8M,507.85K,+9.6%,0.76%
126501105,CTS,CTS Corp,110000,10000,4.71M,428.5K,+10%,0.62%
04206A101,ARLO,Arlo Technologies Inc,1307000,30000,18.28M,419.7K,+2.3%,2.4%
50155Q100,KD,Kyndryl Holdings Inc,80000,13000,2.12M,345.28K,+19.4%,0.28%
M84137104,SMWB,SimilarWeb Ltd,645465,45465,4.85M,341.9K,+7.6%,0.63%
M81865111,RDCM,RADCOM Ltd,325000,25000,4.22M,324.25K,+8.3%,0.55%
42222N103,HSTM,HealthStream Inc,200000,10000,4.61M,230.5K,+5.3%,0.6%
68989M202,OUST,Ouster Inc,200000,10000,4.33M,216.3K,+5.3%,0.57%
705573103,PEGA,Pegasystems Inc,703600,0,42M,0,NO CHANGE,5.5%
82706C108,SIMO,Silicon Motion Technology Corp,384906,0,35.64M,0,NO CHANGE,4.7%
M81873107,RDWR,RADWARE Ltd,675000,0,16.25M,0,NO CHANGE,2.1%
249906108,DSGX,Descartes Systems Group Inc/The,185000,0,16.21M,0,NO CHANGE,2.1%
75704L104,RDVT,Red Violet Inc,200000,0,11.38M,0,NO CHANGE,1.5%
52661A108,DRS,Leonardo DRS Inc,285000,0,9.71M,0,NO CHANGE,1.3%
74758T303,QLYS,Qualys Inc,65000,0,8.63M,0,NO CHANGE,1.1%
413160102,HLIT,Harmonic Inc,785000,0,7.76M,0,NO CHANGE,1%
30041T104,MRAM,Everspin Technologies Inc,800000,0,7.39M,0,NO CHANGE,0.97%
04302A104,AIP,Arteris Inc,400000,0,6.19M,0,NO CHANGE,0.81%
922417100,VECO,Veeco Instruments Inc,200000,0,5.71M,0,NO CHANGE,0.75%
037833100,AAPL,Apple Inc,20400,0,5.55M,0,NO CHANGE,0.72%
19239V302,CCOI,Cogent Communications Holdings Inc,242600,0,5.23M,0,NO CHANGE,0.68%
077347300,BELFB,Bel Fuse Inc,30000,0,5.08M,0,NO CHANGE,0.66%
74837P405,QUIK,QuickLogic Corp,730379,0,4.36M,0,NO CHANGE,0.57%
98139A105,WK,Workiva Inc,50000,0,4.32M,0,NO CHANGE,0.56%
92538J106,VERX,Vertex Inc,200000,0,3.99M,0,NO CHANGE,0.52%
59064R109,MLAB,Mesa Laboratories Inc,50000,0,3.92M,0,NO CHANGE,0.51%
829214105,SLP,Simulations Plus Inc,200000,0,3.64M,0,NO CHANGE,0.48%
826919102,SLAB,Silicon Laboratories Inc,27500,0,3.59M,0,NO CHANGE,0.47%
05366Y201,AVNW,Aviat Networks Inc,155000,0,3.31M,0,NO CHANGE,0.43%
43289P106,HIMX,Himax Technologies Inc,400000,0,3.28M,0,NO CHANGE,0.43%
05988J103,BAND,Bandwidth Inc,210000,0,3.24M,0,NO CHANGE,0.42%
62878D100,NABL,N-Able Inc,413000,0,3.09M,0,NO CHANGE,0.4%
683416101,OOMA,Ooma Inc,260000,0,3.04M,0,NO CHANGE,0.4%
25400W102,APPS,Digital Turbine Inc,600000,0,2.99M,0,NO CHANGE,0.39%
353469109,FC,Franklin Covey Co,175000,0,2.93M,0,NO CHANGE,0.38%
848560306,SPIR,Spire Global Inc,386249,0,2.89M,0,NO CHANGE,0.38%
08975P108,CMRC,Commerce.com Inc,700000,0,2.88M,0,NO CHANGE,0.38%
68287N100,OSPN,Onespan Inc,200000,0,2.57M,0,NO CHANGE,0.34%
358054104,FRSH,Freshworks Inc,190000,0,2.33M,0,NO CHANGE,0.3%
98980L101,ZM,Zoom Communications Inc,25910,0,2.24M,0,NO CHANGE,0.29%
268150109,DT,Dynatrace Inc,50000,0,2.17M,0,NO CHANGE,0.28%
M84116108,SILC,Silicom Ltd,125000,0,1.8M,0,NO CHANGE,0.24%
00486H105,ADTN,ADTRAN Holdings Inc,200000,0,1.74M,0,NO CHANGE,0.23%
162825103,CHECK,Check Point Software Technologies Ltd,9200,0,1.7M,0,NO CHANGE,0.22%
042735100,ARW,Arrow Electronics Inc,15200,0,1.68M,0,NO CHANGE,0.22%
M9607U115,VLN,Valens Semiconductor Ltd,950000,0,1.34M,0,NO CHANGE,0.17%
346563109,FORR,Forrester Research Inc,150000,0,1.22M,0,NO CHANGE,0.16%
514051013,CRGO,Freightos Ltd,500000,0,1.14M,0,NO CHANGE,0.15%
077347201,BELFA,Bel Fuse Inc,7500,0,1.13M,0,NO CHANGE,0.15%
05453N100,AWRE,Aware Inc/MA,430000,0,795.5K,0,NO CHANGE,0.1%
882508104,TXN,Texas Instruments Inc,4100,0,711.14K,0,NO CHANGE,0.09%
458140100,INTC,Intel Corp,19000,0,701.29K,0,NO CHANGE,0.09%
36872P103,GNSS,Genasys Inc,700000,-50000,1.5M,-107K,-6.7%,0.2%
87876P201,TGEN,Tecogen Inc/Waltham MA,420000,-26078,2.08M,-129.35K,-5.8%,0.27%
45817G201,IDN,Intellicheck Inc,975569,-24431,6.49M,-162.47K,-2.4%,0.85%
500600101,KOPN,Kopin Corp,1900000,-100000,4.43M,-233K,-5%,0.58%
86800U302,SMCI,Super Micro Computer Inc,709500,-10000,20.75M,-292.5K,-1.4%,2.7%
762544104,RBBN,Ribbon Communications Inc,800000,-112869,2.3M,-325.06K,-12.4%,0.3%
040413205,ANET,Arista Networks Inc,18700,-4000,2.45M,-523.92K,-17.6%,0.32%
925815102,VICR,Vicor Corp,245000,-5000,26.85M,-547.95K,-2%,3.5%
346375108,FORM,FormFactor Inc,108300,-10000,6.04M,-557.4K,-8.5%,0.79%
595112103,MU,Micron Technology Inc,33500,-2500,9.56M,-713.27K,-6.9%,1.2%
880770102,TER,Teradyne Inc,16600,-4000,3.21M,-773.52K,-19.4%,0.42%
501242101,KLIC,Kulicke & Soffa Industries Inc,276100,-20000,12.57M,-910.4K,-6.8%,1.6%
46520M204,ACCS,Access Newswire Inc,0,-90000,0,-955.8K,CLOSE,0%
M6191J100,FROG,JFrog Ltd,230000,-20000,14.34M,-1.25M,-8%,1.9%
65487K100,LASR,nLight Inc,215000,-35000,8.06M,-1.31M,-14%,1.1%
516548203,LTRX,Lantronix Inc,0,-400000,0,-1.82M,CLOSE,0%
02079K305,GOOGL,Alphabet Inc,44100,-6100,13.8M,-1.91M,-12.2%,1.8%
46122W303,INUV,Inuvo Inc,0,-573773,0,-2.01M,CLOSE,0%
M87915274,TSEM,Tower Semiconductor Ltd,180000,-18000,21.1M,-2.11M,-9.1%,2.8%
007903107,AMD,Advanced Micro Devices Inc,20720,-10200,4.44M,-2.18M,-33%,0.58%
05368X102,AVDX,AvidXchange Holdings Inc,0,-500000,0,-4.97M,CLOSE,0%
G3323L100,FN,Fabrinet,107600,-38000,48.94M,-17.28M,-26.1%,6.4%
15101Q207,CLS,Celestica Inc,229500,-105500,67.87M,-31.2M,-31.5%,8.9%
Total,,,,,765.53M,-9.23M,-1.2%,100%
