CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
26875P101,EOG,EOG RES INC,576100,442100,60.5M,46.42M,+329.9%,11.6%
40434L105,HPQ,HP INC,1619400,1619400,36.08M,36.08M,NEW,6.9%
125269100,CF,CF INDS HLDGS INC,734300,316800,56.79M,24.5M,+75.9%,10.9%
G3223R108,EG,EVEREST GROUP LTD,224500,41000,76.18M,13.91M,+22.3%,14.6%
92939U106,WEC,WEC ENERGY GROUP INC,126200,126200,13.31M,13.31M,NEW,2.6%
717081103,PFE,PFIZER INC,1780100,445900,44.32M,11.1M,+33.4%,8.5%
770323103,RHI,ROBERT HALF INC.,928000,239200,25.2M,6.5M,+34.7%,4.8%
478160104,JNJ,JOHNSON & JOHNSON,371000,0,76.78M,0,NO CHANGE,14.7%
H1467J104,CB,CHUBB LIMITED,223300,0,69.7M,0,NO CHANGE,13.4%
G5960L103,MDT,MEDTRONIC PLC,497500,0,47.79M,0,NO CHANGE,9.2%
G02602103,DOX,AMDOCS LTD,189200,0,15.23M,0,NO CHANGE,2.9%
344419106,FMX,FOMENTO ECONOMICO MEXICANO S,0,-197700,0,-19.5M,CLOSE,0%
02319V103,ABEV,AMBEV SA,0,-16473700,0,-36.74M,CLOSE,0%
15135U109,CVE,CENOVUS ENERGY INC,0,-2956200,0,-50.23M,CLOSE,0%
651639106,NEM,NEWMONT CORP,0,-954800,0,-80.5M,CLOSE,0%
Total,,,,,521.89M,-35.13M,-6.3%,100%
