CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
654902204,NOK,NOKIA CORP,16111905,16111905,104.24M,104.24M,NEW,5.1%
595112103,MU,MICRON TECHNOLOGY INC,359680,359680,102.66M,102.66M,NEW,5.1%
620076307,MSI,MOTOROLA SOLUTIONS INC,185485,185485,71.1M,71.1M,NEW,3.5%
G87052109,TEL,TE CONNECTIVITY PLC,294566,294566,67.02M,67.02M,NEW,3.3%
04626A103,ALAB,ASTERA LABS INC,309013,309013,51.41M,51.41M,NEW,2.5%
91347P105,OLED,UNIVERSAL DISPLAY CORP,401726,401726,46.91M,46.91M,NEW,2.3%
038222105,AMAT,APPLIED MATLS INC,404442,89364,103.94M,22.97M,+28.4%,5.1%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,1890072,715119,49.86M,18.86M,+60.9%,2.5%
M20791105,CAMT,CAMTEK LTD,693720,89461,73.77M,9.51M,+14.8%,3.6%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,2716725,214713,65.26M,5.16M,+8.6%,3.2%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,1284898,84262,42.77M,2.81M,+7%,2.1%
007973100,AEIS,ADVANCED ENERGY INDS,463939,-3362,97.13M,-703.9K,-0.7%,4.8%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,394038,-11330,119.74M,-3.44M,-2.8%,5.9%
67066G104,NVDA,NVIDIA CORPORATION,732949,-21151,136.69M,-3.94M,-2.8%,6.7%
609839105,MPWR,MONOLITHIC PWR SYS INC,70723,-6868,64.1M,-6.22M,-8.9%,3.2%
032095101,APH,AMPHENOL CORP NEW,728059,-81837,98.39M,-11.06M,-10.1%,4.8%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,811470,-113732,95.28M,-13.35M,-12.3%,4.7%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,606169,-78605,103.82M,-13.46M,-11.5%,5.1%
11135F101,AVGO,BROADCOM INC,260894,-42464,90.3M,-14.7M,-14%,4.4%
682189105,ON,ON SEMICONDUCTOR CORP,1085296,-322607,58.77M,-17.47M,-22.9%,2.9%
482480100,KLAC,KLA CORP,71648,-16608,87.06M,-20.18M,-18.8%,4.3%
042735100,ARW,ARROW ELECTRS INC,0,-341959,0,-41.38M,CLOSE,0%
G3323L100,FN,FABRINET,173298,-105633,78.9M,-48.09M,-37.9%,3.9%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-765656,0,-64.37M,CLOSE,0%
750917106,RMBS,RAMBUS INC DEL,0,-631343,0,-65.79M,CLOSE,0%
171779309,CIEN,CIENA CORP,428787,-288954,100.28M,-67.58M,-40.3%,4.9%
861012102,STM,STMICROELECTRONICS N V,0,-2780953,0,-78.59M,CLOSE,0%
219350105,GLW,CORNING INC,0,-1368477,0,-112.26M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,333949,-351761,123.09M,-129.66M,-51.3%,6.1%
Total,,,,,2.03B,-209.6M,-11.3%,100%
