CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90384S303,ULTA,ULTA BEAUTY INC,13420,13420,8.12M,8.12M,NEW,2.8%
38141G104,GS,GOLDMAN SACHS GROUP INC,8566,8566,7.53M,7.53M,NEW,2.6%
64110L106,NFLX,NETFLIX INC,80383,72341,7.54M,6.78M,+899.5%,2.6%
025816109,AXP,AMERICAN EXPRESS CO,17746,17746,6.57M,6.57M,NEW,2.3%
512807306,LRCX,LAM RESEARCH CORP,31305,31305,5.36M,5.36M,NEW,1.9%
15101Q207,CLS,CELESTICA INC,17975,17975,5.31M,5.31M,NEW,1.8%
464287150,ITOT,ISHARES TR,7704,5050,1.15M,750.88K,+190.3%,0.4%
58933Y105,MRK,MERCK & CO INC,2000,2000,210.52K,210.52K,NEW,0.07%
G93A5A101,VIK,VIKING HOLDINGS LTD,68477,1248,4.89M,89.12K,+1.9%,1.7%
25434V609,DFAT,DIMENSIONAL ETF TRUST,8329,1097,495.91K,65.32K,+15.2%,0.17%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,357,89,179.45K,44.74K,+33.2%,0.06%
464287226,AGG,ISHARES TR,7923,307,791.35K,30.66K,+4%,0.27%
25809K105,DASH,DOORDASH INC,21469,43,4.86M,9.74K,+0.2%,1.7%
88160R101,TSLA,TESLA INC,35137,13,15.8M,5.85K,+0%,5.5%
22160K105,COST,COSTCO WHSL CORP NEW,14921,4,12.87M,3.45K,+0%,4.5%
922908769,VTI,VANGUARD INDEX FDS,6711,0,2.25M,0,NO CHANGE,0.78%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,2,0,1.51M,0,NO CHANGE,0.52%
02079K107,GOOG,ALPHABET INC,2640,0,828.43K,0,NO CHANGE,0.29%
92345Y106,VRSK,VERISK ANALYTICS INC,2167,0,484.74K,0,NO CHANGE,0.17%
464287200,IVV,ISHARES TR,670,0,458.91K,0,NO CHANGE,0.16%
46137V613,PRF,INVESCO EXCHANGE TRADED FD T,8500,0,398.82K,0,NO CHANGE,0.14%
166764100,CVX,CHEVRON CORP NEW,2585,0,393.98K,0,NO CHANGE,0.14%
808524300,SCHG,SCHWAB STRATEGIC TR,11904,0,388.31K,0,NO CHANGE,0.13%
931142103,WMT,WALMART INC,3000,0,334.23K,0,NO CHANGE,0.12%
58155Q103,MCK,MCKESSON CORP,330,0,270.7K,0,NO CHANGE,0.09%
464287622,IWB,ISHARES TR,640,0,239K,0,NO CHANGE,0.08%
291011104,EMR,EMERSON ELEC CO,1650,0,218.99K,0,NO CHANGE,0.08%
808524201,SCHX,SCHWAB STRATEGIC TR,6241,0,167.94K,0,NO CHANGE,0.06%
808524508,SCHM,SCHWAB STRATEGIC TR,4952,0,148.91K,0,NO CHANGE,0.05%
922908629,VO,VANGUARD INDEX FDS,402,0,116.72K,0,NO CHANGE,0.04%
464287689,IWV,ISHARES TR,293,0,113.35K,0,NO CHANGE,0.04%
808524805,SCHF,SCHWAB STRATEGIC TR,4098,0,98.52K,0,NO CHANGE,0.03%
46137V266,RPG,INVESCO EXCHANGE TRADED FD T,900,0,42.01K,0,NO CHANGE,0.01%
808524409,SCHV,SCHWAB STRATEGIC TR,1416,0,41.93K,0,NO CHANGE,0.01%
808524102,SCHB,SCHWAB STRATEGIC TR,1542,0,40.45K,0,NO CHANGE,0.01%
464287499,IWR,ISHARES TR,128,0,12.32K,0,NO CHANGE,<.01%
464287630,IWN,ISHARES TR,57,0,10.33K,0,NO CHANGE,<.01%
922908736,VUG,VANGUARD INDEX FDS,17,0,8.29K,0,NO CHANGE,<.01%
808524607,SCHA,SCHWAB STRATEGIC TR,278,0,7.92K,0,NO CHANGE,<.01%
808524706,SCHE,SCHWAB STRATEGIC TR,2,-1,66,-33,-33.3%,<.01%
464287523,SOXX,ISHARES TR,0,-2,0,-542,CLOSE,0%
92840M102,VST,VISTRA CORP,27324,-26,4.41M,-4.19K,-0.1%,1.5%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,11638,-13,6.76M,-7.55K,-0.1%,2.3%
11135F101,AVGO,BROADCOM INC,38405,-31,13.29M,-10.73K,-0.1%,4.6%
064058100,BK,BANK NEW YORK MELLON CORP,69722,-98,8.09M,-11.38K,-0.1%,2.8%
369604301,GE,GE AEROSPACE,31880,-38,9.82M,-11.71K,-0.1%,3.4%
36828A101,GEV,GE VERNOVA INC,13486,-20,8.81M,-13.07K,-0.1%,3.1%
199908104,FIX,COMFORT SYS USA INC,1762,-17,1.64M,-15.87K,-1%,0.57%
