CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81762P102,NOW,SERVICENOW INC,1548970,1267329,237.29M,194.14M,+450%,6.6%
023135106,AMZN,AMAZON COM INC,1453258,252153,335.44M,58.2M,+21%,9.4%
042068205,ARM,ARM HOLDINGS PLC,1836185,401594,200.71M,43.9M,+28%,5.6%
594918104,MSFT,MICROSOFT CORP,844305,66639,408.32M,32.23M,+8.6%,11.4%
852234103,XYZ,BLOCK INC,2652520,492755,172.65M,32.07M,+22.8%,4.8%
30303M102,META,META PLATFORMS INC,295831,32522,195.28M,21.47M,+12.4%,5.5%
461202103,INTU,INTUIT,215188,30619,142.54M,20.28M,+16.6%,4%
67066G104,NVDA,NVIDIA CORPORATION,1929012,104995,359.76M,19.58M,+5.8%,10.1%
05464C101,AXON,AXON ENTERPRISE INC,147151,24535,83.57M,13.93M,+20%,2.3%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1514434,71657,269.19M,12.74M,+5%,7.5%
22160K105,COST,COSTCO WHSL CORP NEW,74847,4123,64.54M,3.56M,+5.8%,1.8%
46120E602,ISRG,INTUITIVE SURGICAL INC,213483,-5163,120.91M,-2.92M,-2.4%,3.4%
98138H101,WDAY,WORKDAY INC,123624,-20771,26.55M,-4.46M,-14.4%,0.74%
57636Q104,MA,MASTERCARD INCORPORATED,110136,-8916,62.87M,-5.09M,-7.5%,1.8%
92826C839,V,VISA INC,261744,-20822,91.8M,-7.3M,-7.4%,2.6%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,334868,-30510,194.46M,-17.72M,-8.4%,5.4%
88160R101,TSLA,TESLA INC,1106123,-53147,497.45M,-23.9M,-4.6%,13.9%
N07059210,ASML,ASML HOLDING N V,107557,-54035,115.07M,-57.81M,-33.4%,3.2%
Total,,,,,3.58B,332.9M,+9.3%,100%
