CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67077M108,NTR,NUTRIEN LTD,1753659,487059,108.24M,30.06M,+38.5%,8.6%
75281A109,RRC,RANGE RES CORP,5238903,818295,184.72M,28.85M,+18.5%,14.8%
48268K101,KT,KT CORP,5768752,1213304,109.43M,23.02M,+26.6%,8.7%
60855R100,MOH,MOLINA HEALTHCARE INC,125534,125534,21.79M,21.79M,NEW,1.7%
780287108,RGLD,ROYAL GOLD INC,209678,93613,46.61M,20.81M,+80.7%,3.7%
20030N101,CMCSA,COMCAST CORP NEW,649213,649213,19.4M,19.4M,NEW,1.6%
354613101,BEN,FRANKLIN RESOURCES INC,3369165,633541,80.49M,15.14M,+23.2%,6.4%
226406106,CRESY,CRESUD S A C I F Y A,4246881,519091,53.64M,6.56M,+13.9%,4.3%
450047303,IRS,IRSA INVERSIONES Y REP S A,85366,85366,1.41M,1.41M,NEW,0.11%
811916105,SA,SEABRIDGE GOLD INC,6979611,32945,206.53M,974.84K,+0.5%,16.5%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,21661178,0,42.67M,0,NO CHANGE,3.4%
46050R102,THM,INTERNATIONAL TOWER HILL MIN,14448418,0,26.87M,0,NO CHANGE,2.1%
00912X302,AL,AIR LEASE CORP,285013,0,18.31M,0,NO CHANGE,1.5%
500631106,KEP,KOREA ELEC PWR CORP,268151,0,4.42M,0,NO CHANGE,0.35%
927926303,VGZ,VISTA GOLD CORP,2466589,-662758,4.86M,-1.31M,-21.2%,0.39%
651639106,NEM,NEWMONT CORP,23201,-25315,2.32M,-2.53M,-52.2%,0.19%
165167735,EXE,EXPAND ENERGY CORPORATION,681579,-56468,75.22M,-6.23M,-7.7%,6%
15135B101,CNC,CENTENE CORP DEL,2025052,-231829,83.33M,-9.54M,-10.3%,6.7%
G1466R173,BORR,BORR DRILLING LTD,0,-4983672,0,-13.41M,CLOSE,0%
46578C108,IE,IVANHOE ELECTRIC INC,428752,-907233,6.85M,-14.5M,-67.9%,0.55%
80013R206,SAND,SANDSTORM GOLD LTD,0,-1586602,0,-19.86M,CLOSE,0%
806857108,SLB,SLB LIMITED,1306620,-603168,50.15M,-23.15M,-31.6%,4%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,0,-812944,0,-34.94M,CLOSE,0%
66987E206,NG,NOVAGOLD RES INC,8429379,-4708198,78.56M,-43.88M,-35.8%,6.3%
06849F108,B,BARRICK MNG CORP,590051,-2467339,25.7M,-107.45M,-80.7%,2.1%
Total,,,,,1.25B,-108.79M,-8.9%,100%
