CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287184,FXI,ISHARES TR,375000,305000,14.36M,11.68M,+435.7%,5.7%
500767306,KWEB,KRANESHARES TRUST,495000,270000,16.85M,9.19M,+120%,6.7%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,224900,101000,10.94M,4.91M,+81.5%,4.4%
233051879,ASHR,DBX ETF TR,88000,88000,2.89M,2.89M,NEW,1.2%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,450800,42800,24.32M,2.31M,+10.5%,9.7%
46090E103,QQQ,INVESCO QQQ TR,14500,3200,8.91M,1.97M,+28.3%,3.5%
91324P102,UNH,UNITEDHEALTH GROUP INC,4800,4800,1.58M,1.58M,NEW,0.63%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,392100,124100,4.65M,1.47M,+46.3%,1.9%
47215P106,JD,JD.COM INC,42000,42000,1.21M,1.21M,NEW,0.48%
40054A108,SUPV,GRUPO SUPERVIELLE S.A.,434000,89500,5.13M,1.06M,+26%,2%
78462F103,SPY,SPDR S&P 500 ETF TR,1300,1300,886.5K,886.5K,NEW,0.35%
78468R556,XOP,SPDR SERIES TRUST,40000,7000,5.05M,883.82K,+21.2%,2%
037833100,AAPL,APPLE INC,16400,3000,4.46M,815.58K,+22.4%,1.8%
50202M102,LI,LI AUTO INC,45000,45000,761.85K,761.85K,NEW,0.3%
81369Y506,XLE,SELECT SECTOR SPDR TR,30000,15000,1.34M,670.65K,+100%,0.53%
N20944109,CNH,CNH INDL N V,30000,30000,276.6K,276.6K,NEW,0.11%
717081103,PFE,PFIZER INC,25000,10000,622.5K,249K,+66.7%,0.25%
358029106,FMS,FRESENIUS MEDICAL CARE AG,10000,10000,238.2K,238.2K,NEW,0.09%
G6683N103,NU,NU HLDGS LTD,13600,13600,227.66K,227.66K,NEW,0.09%
05278C107,ATHM,AUTOHOME INC,10000,10000,222.6K,222.6K,NEW,0.09%
67066G104,NVDA,NVIDIA CORPORATION,1100,1100,205.15K,205.15K,NEW,0.08%
58733R102,MELI,MERCADOLIBRE INC,100,100,201.43K,201.43K,NEW,0.08%
011659109,ALK,ALASKA AIR GROUP INC,4000,4000,201.2K,201.2K,NEW,0.08%
023135106,AMZN,AMAZON COM INC,2000,800,461.64K,184.66K,+66.7%,0.18%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,46500,7000,1.21M,182K,+17.7%,0.48%
861012102,STM,STMICROELECTRONICS N V,17000,7000,440.98K,181.58K,+70%,0.18%
226406106,CRESY,CRESUD S A C I F Y A,134821,14021,1.7M,177.09K,+11.6%,0.68%
