CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
68389X105,ORCL,ORACLE CORP,930431,930431,181.35M,181.35M,NEW,8.8%
278768106,SATS,ECHOSTAR CORP,2181728,887611,237.15M,96.48M,+68.6%,11.5%
550021109,LULU,LULULEMON ATHLETICA INC,415963,415963,86.44M,86.44M,NEW,4.2%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,15088097,5221622,202.18M,69.97M,+52.9%,9.8%
02079K305,GOOGL,ALPHABET INC,297602,174133,93.15M,54.5M,+141%,4.5%
670100205,NVO,NOVO-NORDISK A S,930367,930367,47.34M,47.34M,NEW,2.3%
172573107,CRCL,CIRCLE INTERNET GROUP INC,562678,562678,44.62M,44.62M,NEW,2.2%
60871R209,TAP,MOLSON COORS BEVERAGE CO,715210,715210,33.39M,33.39M,NEW,1.6%
227046109,CROX,CROCS INC,475011,363010,40.62M,31.04M,+324.1%,2%
19260Q107,COIN,COINBASE GLOBAL INC,323327,80951,73.12M,18.31M,+33.4%,3.5%
609207105,MDLZ,MONDELEZ INTL INC,323421,323421,17.41M,17.41M,NEW,0.84%
09062X103,BIIB,BIOGEN INC,64952,64952,11.43M,11.43M,NEW,0.55%
91531W106,TIGR,UP FINTECH HLDG LTD,1071425,1071425,10.24M,10.24M,NEW,0.5%
222070203,COTY,COTY INC,3290733,3290733,10.14M,10.14M,NEW,0.49%
83406F102,SOFI,SOFI TECHNOLOGIES INC,376773,376773,9.86M,9.86M,NEW,0.48%
88023B103,TEM,TEMPUS AI INC,135026,135026,7.97M,7.97M,NEW,0.39%
91332U101,U,UNITY SOFTWARE INC,545529,161527,24.1M,7.13M,+42.1%,1.2%
N07059210,ASML,ASML HOLDING N V,6280,6280,6.72M,6.72M,NEW,0.33%
82846H405,QXO,QXO INC,792686,330449,15.29M,6.37M,+71.5%,0.74%
24703L202,DELL,DELL TECHNOLOGIES INC,692598,38555,87.18M,4.85M,+5.9%,4.2%
718172109,PM,PHILIP MORRIS INTL INC,50395,12367,8.08M,1.98M,+32.5%,0.39%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,433832,2187,10.15M,51.15K,+0.5%,0.49%
74915M605,QVCGA,QVC GROUP INC,702768,0,7.35M,0,NO CHANGE,0.36%
67066G104,NVDA,NVIDIA CORPORATION,438214,-4492,81.73M,-837.76K,-1%,4%
G65431127,NE,NOBLE CORP PLC,210040,-38969,5.93M,-1.1M,-15.6%,0.29%
H8817H100,RIG,TRANSOCEAN LTD,1649457,-333834,6.81M,-1.38M,-16.8%,0.33%
G9460G101,VAL,VALARIS LTD,168899,-30651,8.51M,-1.54M,-15.4%,0.41%
98262P200,WGHTQ,WW INTL INC,316597,-59834,9.25M,-1.75M,-15.9%,0.45%
G7997W102,SDRL,SEADRILL LTD,247094,-53528,8.55M,-1.85M,-17.8%,0.41%
77543R102,ROKU,ROKU INC,104002,-25513,11.28M,-2.77M,-19.7%,0.55%
