CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,525774,525774,46.94M,46.94M,NEW,9.1%
530307305,LBRDK,LIBERTY BROADBAND CORP,771632,771632,37.5M,37.5M,NEW,7.3%
29430C102,VSTS,VESTIS CORPORATION,5094356,3174651,33.98M,21.17M,+165.4%,6.6%
698884103,PAR,PAR TECHNOLOGY CORP,1019311,487998,36.98M,17.7M,+91.8%,7.2%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,522802,201063,38.03M,14.63M,+62.5%,7.4%
03783C100,APPF,APPFOLIO INC,187609,53380,43.65M,12.42M,+39.8%,8.5%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,185956,58440,37.38M,11.75M,+45.8%,7.3%
36164V800,GLIBK,GCI LIBERTY INC,315282,315282,11.73M,11.73M,NEW,2.3%
983793100,XPO,XPO INC,193703,919,26.33M,124.9K,+0.5%,5.1%
00508Y102,AYI,ACUITY INC,192880,-2389,69.44M,-860.14K,-1.2%,13.5%
58985J105,MLNK,MERIDIANLINK INC,0,-693943,0,-11.26M,CLOSE,0%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,4358,-110780,909.73K,-23.13M,-96.2%,0.18%
808513105,SCHW,SCHWAB CHARLES CORP,0,-361845,0,-33.01M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,195251,-153264,131.56M,-103.27M,-44%,25.6%
Total,,,,,514.43M,2.43M,+0.6%,100%
