CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
55024U109,LITE,LUMENTUM HLDGS INC,1172201,1172201,432.06M,432.06M,NEW,8.9%
21873S108,CRWV,COREWEAVE INC,6028220,2949100,431.68M,211.19M,+95.8%,8.8%
36828A101,GEV,GE VERNOVA INC,271213,216496,177.26M,141.5M,+395.7%,3.6%
038169207,APLD,APPLIED DIGITAL CORP,5643550,5643550,138.38M,138.38M,NEW,2.8%
19247G107,COHR,COHERENT CORP,1335217,654618,246.44M,120.82M,+96.2%,5%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,8089697,8089697,117.79M,117.79M,NEW,2.4%
N97284108,NBIS,NEBIUS GROUP N.V.,3305776,1296326,276.71M,108.51M,+64.5%,5.7%
199908104,FIX,COMFORT SYS USA INC,147021,92306,137.21M,86.15M,+168.7%,2.8%
038222105,AMAT,APPLIED MATLS INC,538231,290262,138.32M,74.59M,+117.1%,2.8%
767292105,RIOT,RIOT PLATFORMS INC,9624147,4053959,121.94M,51.36M,+72.8%,2.5%
29084Q100,EME,EMCOR GROUP INC,111108,83929,67.97M,51.35M,+308.8%,1.4%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,975939,975939,44.86M,44.86M,NEW,0.92%
44812J104,HUT,HUT 8 CORP,2788516,839521,128.1M,38.57M,+43.1%,2.6%
512807306,LRCX,LAM RESEARCH CORP,707033,206170,121.03M,35.29M,+41.2%,2.5%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,126282,126282,34.78M,34.78M,NEW,0.71%
17253J106,CIFR,CIPHER MINING INC,7447495,2342958,109.93M,34.58M,+45.9%,2.3%
26884L109,EQT,EQT CORP,2915700,568995,156.28M,30.5M,+24.2%,3.2%
68389X105,ORCL,ORACLE CORP,141409,141409,27.56M,27.56M,NEW,0.56%
36317J209,GLXY,GALAXY DIGITAL INC.,1061151,1061151,23.73M,23.73M,NEW,0.49%
093712107,BE,BLOOM ENERGY CORP,3476548,252579,302.08M,21.95M,+7.8%,6.2%
833445109,SNOW,SNOWFLAKE INC,312224,99395,68.49M,21.8M,+46.7%,1.4%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,3267614,1888825,36.63M,21.17M,+137%,0.75%
482480100,KLAC,KLA CORP,50786,13646,61.71M,16.58M,+36.7%,1.3%
52476L109,LGN,LEGENCE CORP,251681,46427,10.83M,2M,+22.6%,0.22%
37637K108,GTLB,GITLAB INC,729152,16968,27.37M,636.81K,+2.4%,0.56%
05603J108,BKV,BKV CORP,192295,21643,5.22M,587.61K,+12.7%,0.11%
N07059210,ASML,ASML HOLDING N V,203,203,217.18K,217.18K,NEW,<.01%
87288V101,TSSI,TSS INC DEL,460510,29247,3.26M,206.78K,+6.8%,0.07%
11135F101,AVGO,BROADCOM INC,219909,0,76.11M,0,NO CHANGE,1.6%
67066G104,NVDA,NVIDIA CORPORATION,97259,0,18.14M,0,NO CHANGE,0.37%
40609P105,HNRG,HALLADOR ENERGY COMPANY,320759,0,6.11M,0,NO CHANGE,0.13%
02079K305,GOOGL,ALPHABET INC,11502,0,3.6M,0,NO CHANGE,0.07%
02079K107,GOOG,ALPHABET INC,4785,0,1.5M,0,NO CHANGE,0.03%
023135106,AMZN,AMAZON COM INC,4922,0,1.14M,0,NO CHANGE,0.02%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,680,0,206.65K,0,NO CHANGE,<.01%
594918104,MSFT,MICROSOFT CORP,374,0,180.87K,0,NO CHANGE,<.01%
92537N108,VRT,VERTIV HOLDINGS CO,2173391,-47718,352.11M,-7.73M,-2.1%,7.2%
89346D107,TAC,TRANSALTA CORP,0,-745013,0,-10.17M,CLOSE,0%
88080T104,WULF,TERAWULF INC,0,-1136932,0,-12.98M,CLOSE,0%
Q4982L109,IREN,IREN LIMITED,3515247,-358090,132.77M,-13.53M,-9.2%,2.7%
04010E109,AGX,ARGAN INC,128858,-96892,40.37M,-30.36M,-42.9%,0.83%
000360206,AAON,AAON INC,41956,-485918,3.2M,-37.05M,-92.1%,0.07%
G3323L100,FN,FABRINET,0,-116817,0,-42.59M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,1149828,-209883,339.9M,-62.04M,-15.4%,7%
87422Q109,TLN,TALEN ENERGY CORP,157347,-287692,58.98M,-107.84M,-64.6%,1.2%
629377508,NRG,NRG ENERGY INC,135486,-757474,21.57M,-120.62M,-84.8%,0.44%
04626A103,ALAB,ASTERA LABS INC,568316,-810035,94.55M,-134.76M,-58.8%,1.9%
92840M102,VST,VISTRA CORP,716107,-846143,115.53M,-136.51M,-54.2%,2.4%
21037T109,CEG,CONSTELLATION ENERGY CORP,296877,-646987,104.88M,-228.56M,-68.5%,2.1%
595112103,MU,MICRON TECHNOLOGY INC,218808,-1264934,62.45M,-361.02M,-85.3%,1.3%
Total,,,,,4.88B,582.94M,+13.5%,100%
