CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81762P102,NOW,SERVICENOW INC,285325,239221,43.71M,36.65M,+518.9%,0.77%
18915M107,NET,CLOUDFLARE INC,175635,175635,34.63M,34.63M,NEW,0.61%
732908108,PONY,PONY AI INC,4107512,1727620,59.56M,25.05M,+72.6%,1.1%
67066G104,NVDA,NVIDIA CORPORATION,514967,131307,96.04M,24.49M,+34.2%,1.7%
88023B103,TEM,TEMPUS AI INC,1143526,359667,67.53M,21.24M,+45.9%,1.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,274878,69878,83.53M,21.24M,+34.1%,1.5%
46120E602,ISRG,INTUITIVE SURGICAL INC,107756,31399,61.03M,17.78M,+41.1%,1.1%
G65163100,JOBY,JOBY AVIATION INC,3138240,799260,41.42M,10.55M,+34.2%,0.73%
58733R102,MELI,MERCADOLIBRE INC,20152,5138,40.59M,10.35M,+34.2%,0.72%
051774107,AUR,AURORA INNOVATION INC,8153945,2072366,31.31M,7.96M,+34.1%,0.55%
594918104,MSFT,MICROSOFT CORP,88837,15814,42.96M,7.65M,+21.7%,0.76%
88160R101,TSLA,TESLA INC,58804,14843,26.45M,6.68M,+33.8%,0.47%
77311W101,RKT,ROCKET COS INC,299900,299900,5.81M,5.81M,NEW,0.1%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,4931057,1255980,20.17M,5.14M,+34.2%,0.36%
86771W105,RUN,SUNRUN INC,243500,243500,4.48M,4.48M,NEW,0.08%
60770K107,MRNA,MODERNA INC,498693,125598,14.71M,3.7M,+33.7%,0.26%
741623102,PRMB,PRIMO BRANDS CORPORATION,179200,179200,2.93M,2.93M,NEW,0.05%
92537N108,VRT,VERTIV HOLDINGS CO,16300,16300,2.64M,2.64M,NEW,0.05%
01609W102,BABA,ALIBABA GROUP HLDG LTD,17100,17100,2.51M,2.51M,NEW,0.04%
92189F791,GDXJ,VANECK ETF TRUST,2602894,20157,296.16M,2.29M,+0.8%,5.2%
26603R106,DUOL,DUOLINGO INC,33563,8563,5.89M,1.5M,+34.3%,0.1%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,47193833,105208,632.4M,1.41M,+0.2%,11.2%
292671708,UUUU,ENERGY FUELS INC,96900,96900,1.41M,1.41M,NEW,0.02%
91822M502,VEON,VEON LTD,6060852,16758,318.62M,880.97K,+0.3%,5.6%
66987E206,NG,NOVAGOLD RES INC,35196788,84820,328.03M,790.52K,+0.2%,5.8%
75281A109,RRC,RANGE RES CORP,7216694,16220,254.46M,571.92K,+0.2%,4.5%
G9460G101,VAL,VALARIS LTD,3719176,8247,187.45M,415.65K,+0.2%,3.3%
32076V103,AG,FIRST MAJESTIC SILVER CORP,10046918,24228,167.38M,403.64K,+0.2%,3%
806857108,SLB,SLB LIMITED,4158163,8992,159.59M,345.11K,+0.2%,2.8%
82575P107,SBSW,SIBANYE STILLWATER LTD,28430409,0,405.13M,0,NO CHANGE,7.1%
00187Y100,APG,API GROUP CORP,307200,0,11.75M,0,NO CHANGE,0.21%
448579102,H,HYATT HOTELS CORP,62923,0,10.09M,0,NO CHANGE,0.18%
023135106,AMZN,AMAZON COM INC,42410,0,9.79M,0,NO CHANGE,0.17%
G25508105,CRH,CRH PLC,59761,0,7.46M,0,NO CHANGE,0.13%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,250282,0,2.08M,0,NO CHANGE,0.04%
G1110E107,BHVN,BIOHAVEN LTD,0,-24390,0,-366.09K,CLOSE,0%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,28422768,-166022,887.07M,-5.18M,-0.6%,15.6%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-53700,0,-5.26M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-160967,0,-6.02M,CLOSE,0%
146869102,CVNA,CARVANA CO,2855140,-238396,1.2B,-100.61M,-7.7%,21.3%
413216300,HMY,HARMONY GOLD MINING CO LTD,4897286,-6437447,97.46M,-128.11M,-56.8%,1.7%
Total,,,,,5.67B,15.93M,+0.3%,100%
