CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,35757,32123,3.35M,3.01M,+884%,2.4%
81762P102,NOW,SERVICENOW INC,6615,5287,1.01M,809.92K,+398.1%,0.71%
594918104,MSFT,MICROSOFT CORP,23424,811,11.33M,392.21K,+3.6%,8%
532457108,LLY,ELI LILLY & CO,228,228,245.03K,245.03K,NEW,0.17%
46120E602,ISRG,INTUITIVE SURGICAL INC,403,403,228.24K,228.24K,NEW,0.16%
512807306,LRCX,LAM RESEARCH CORP,1230,1230,210.55K,210.55K,NEW,0.15%
650111107,NYT,NEW YORK TIMES CO,2983,2983,207.08K,207.08K,NEW,0.15%
922908769,VTI,VANGUARD INDEX FDS,1379,561,462.39K,188.11K,+68.6%,0.32%
92204A702,VGT,VANGUARD WORLD FD,3366,104,2.54M,78.39K,+3.2%,1.8%
381430529,GBIL,GOLDMAN SACHS ETF TR,4372,773,436.94K,77.25K,+21.5%,0.31%
922908363,VOO,VANGUARD INDEX FDS,6128,110,3.84M,68.99K,+1.8%,2.7%
05464C101,AXON,AXON ENTERPRISE INC,1460,72,829.18K,40.89K,+5.2%,0.58%
007903107,AMD,ADVANCED MICRO DEVICES INC,3568,173,764.12K,37.05K,+5.1%,0.54%
46090E103,QQQ,INVESCO QQQ TR,1533,60,941.81K,36.86K,+4.1%,0.66%
91332U101,U,UNITY SOFTWARE INC,9175,791,405.26K,34.94K,+9.4%,0.28%
922908744,VTV,VANGUARD INDEX FDS,2483,102,474.23K,19.48K,+4.3%,0.33%
464288604,ISCG,ISHARES TR,7892,336,437.69K,18.63K,+4.4%,0.31%
871607107,SNPS,SYNOPSYS INC,599,35,281.36K,16.44K,+6.2%,0.2%
892356106,TSCO,TRACTOR SUPPLY CO,5112,246,255.65K,12.3K,+5.1%,0.18%
N07059210,ASML,ASML HOLDING N V,622,11,665.45K,11.77K,+1.8%,0.47%
G1151C101,ACN,ACCENTURE PLC IRELAND,1279,43,343.16K,11.54K,+3.5%,0.24%
47215P106,JD,JD.COM INC,8763,378,251.5K,10.85K,+4.5%,0.18%
381430230,GSST,GOLDMAN SACHS ETF TR,8453,210,426.62K,10.6K,+2.5%,0.3%
92826C839,V,VISA INC,841,28,295.1K,9.82K,+3.4%,0.21%
74340W103,PLD,PROLOGIS INC.,3262,65,416.43K,8.3K,+2%,0.29%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1130,24,343.4K,7.29K,+2.2%,0.24%
931142103,WMT,WALMART INC,3028,60,337.35K,6.68K,+2%,0.24%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1146,12,576.04K,6.03K,+1.1%,0.4%
98980L101,ZM,ZOOM COMMUNICATIONS INC,7101,44,612.75K,3.8K,+0.6%,0.43%
02079K305,GOOGL,ALPHABET INC,5182,12,1.62M,3.76K,+0.2%,1.1%
922475108,VEEV,VEEVA SYS INC,1480,15,330.38K,3.35K,+1%,0.23%
74933W601,TMFC,RBB FD INC,50151,42,3.6M,3.01K,+0.1%,2.5%
921909768,VXUS,VANGUARD STAR FDS,4187,29,315.85K,2.19K,+0.7%,0.22%
91680M107,UPST,UPSTART HLDGS INC,6233,47,272.57K,2.06K,+0.8%,0.19%
70450Y103,PYPL,PAYPAL HLDGS INC,9672,32,564.65K,1.87K,+0.3%,0.4%
595112103,MU,MICRON TECHNOLOGY INC,1319,6,376.46K,1.71K,+0.5%,0.26%
922908751,VB,VANGUARD INDEX FDS,2143,6,552.89K,1.55K,+0.3%,0.39%
461202103,INTU,INTUIT,450,2,298.09K,1.32K,+0.4%,0.21%
22160K105,COST,COSTCO WHSL CORP NEW,1053,1,908.04K,862.34,+0.1%,0.64%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,954,1,244.25K,256.03,+0.1%,0.17%
285512109,EA,ELECTRONIC ARTS INC,2556,0,522.27K,0,NO CHANGE,0.37%
922042742,VT,VANGUARD INTL EQUITY INDEX F,2514,0,354.62K,0,NO CHANGE,0.25%
09857L108,BKNG,BOOKING HOLDINGS INC,63,0,337.39K,0,NO CHANGE,0.24%
922908553,VNQ,VANGUARD INDEX FDS,3345,0,296K,0,NO CHANGE,0.21%
72703H101,PLNT,PLANET FITNESS INC,2640,0,286.36K,0,NO CHANGE,0.2%
98954M101,ZG,ZILLOW GROUP INC,4189,0,285.81K,0,NO CHANGE,0.2%
81369Y704,XLI,SELECT SECTOR SPDR TR,1826,0,283.25K,0,NO CHANGE,0.2%
464288885,EFG,ISHARES TR,2473,0,281.72K,0,NO CHANGE,0.2%
962879102,WPM,WHEATON PRECIOUS METALS CORP,2292,0,269.36K,0,NO CHANGE,0.19%
81141R100,SE,SEA LTD,2010,0,256.42K,0,NO CHANGE,0.18%
14020W106,CGDV,CAPITAL GROUP DIVIDEND VALUE,5290,0,230.86K,0,NO CHANGE,0.16%
90384S303,ULTA,ULTA BEAUTY INC,378,0,228.69K,0,NO CHANGE,0.16%
14021L109,CGDG,CAPITAL GROUP DIVIDEND GROWE,5885,0,209.74K,0,NO CHANGE,0.15%
72352L106,PINS,PINTEREST INC,7920,-1,205.05K,-25.89,-0%,0.14%
808524409,SCHV,SCHWAB STRATEGIC TR,7398,-18,219.06K,-532.98,-0.2%,0.15%
93148P102,WD,WALKER & DUNLOP INC,7484,-11,450.18K,-661.67,-0.1%,0.32%
808524797,SCHD,SCHWAB STRATEGIC TR,7604,-29,208.57K,-795.43,-0.4%,0.15%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,12484,-12,951.65K,-914.76,-0.1%,0.67%
98138H101,WDAY,WORKDAY INC,1305,-6,280.29K,-1.29K,-0.5%,0.2%
464287200,IVV,ISHARES TR,654,-4,447.95K,-2.74K,-0.6%,0.31%
166764100,CVX,CHEVRON CORP NEW,2756,-31,420.04K,-4.72K,-1.1%,0.3%
18915M107,NET,CLOUDFLARE INC,3327,-29,655.92K,-5.72K,-0.9%,0.46%
79466L302,CRM,SALESFORCE INC,2012,-23,533K,-6.09K,-1.1%,0.37%
14040H105,COF,CAPITAL ONE FINL CORP,1876,-26,454.67K,-6.3K,-1.4%,0.32%
91688F104,UPWK,UPWORK INC,30659,-374,607.66K,-7.41K,-1.2%,0.43%
77543R102,ROKU,ROKU INC,3056,-73,331.55K,-7.92K,-2.3%,0.23%
