CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92537N108,VRT,VERTIV HOLDINGS CO,1500000,1500000,243.01M,243.01M,NEW,4.8%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,2500000,500000,502.52M,100.5M,+25%,10%
253393102,DKS,DICKS SPORTING GOODS INC,500000,500000,98.98M,98.98M,NEW,2%
531229755,FWONK,LIBERTY MEDIA CORP DEL,3600000,610000,354.64M,60.09M,+20.4%,7.1%
974155103,WING,WINGSTOP INC,1000000,250000,238.49M,59.62M,+33.3%,4.8%
934550203,WMG,WARNER MUSIC GROUP CORP,8000000,1750000,245.36M,53.67M,+28%,4.9%
83601L102,SHC,SOTERA HEALTH CO,26000000,1000000,458.64M,17.64M,+4%,9.1%
531229771,FWONA,LIBERTY MEDIA CORP DEL,812750,176780,72.64M,15.8M,+27.8%,1.4%
40412C101,HCA,HCA HEALTHCARE INC,1000000,0,466.86M,0,NO CHANGE,9.3%
893641100,TDG,TRANSDIGM GROUP INC,200000,0,265.97M,0,NO CHANGE,5.3%
808513105,SCHW,SCHWAB CHARLES CORP,2250000,0,224.8M,0,NO CHANGE,4.5%
294429105,EFX,EQUIFAX INC,1000000,0,216.98M,0,NO CHANGE,4.3%
650111107,NYT,NEW YORK TIMES CO,7658900,-341100,531.68M,-23.68M,-4.3%,10.6%
N00985106,AER,AERCAP HOLDINGS NV,475000,-250000,68.29M,-35.94M,-34.5%,1.4%
278768106,SATS,ECHOSTAR CORP,7000000,-500000,760.9M,-54.35M,-6.7%,15.2%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,3000000,-1000000,267.84M,-89.28M,-25%,5.3%
Total,,,,,5.02B,446.08M,+10.5%,100%
