CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G3643J108,FLUT,FLUTTER ENTERTAINMENT PLC,789925,423394,169.87M,91.05M,+115.5%,8.7%
651639106,NEM,NEWMONT CORPORATION,1040095,625377,103.85M,62.44M,+150.8%,5.3%
532457108,LLY,ELI LILLY & CO,57878,57878,62.2M,62.2M,NEW,3.2%
55024U109,LITE,LUMENTUM HLDGS INC,139265,139265,51.33M,51.33M,NEW,2.6%
92537N108,VRT,VERTIV HOLDINGS CO,898851,206832,145.62M,33.51M,+29.9%,7.5%
438516106,HON,HONEYWELL INTL INC,170221,170221,33.21M,33.21M,NEW,1.7%
03831W108,APP,APPLOVIN CORP,103917,42427,70.02M,28.59M,+69%,3.6%
620076307,MSI,MOTOROLA SOLUTIONS INC,70654,70654,27.08M,27.08M,NEW,1.4%
67066G104,NVDA,NVIDIA CORP,1324861,98778,247.09M,18.42M,+8.1%,12.7%
45841N107,IBKR,INTERACTIVE BROKERS GROUP INC,574064,258481,36.92M,16.62M,+81.9%,1.9%
759916109,RGEN,REPLIGEN CORP,308467,65366,50.55M,10.71M,+26.9%,2.6%
808513105,SCHW,SCHWAB CHARLES CORP NEW,248206,78460,24.8M,7.84M,+46.2%,1.3%
90353T100,UBER,UBER TECHNOLOGIES INC,1072788,79016,87.66M,6.46M,+8%,4.5%
03990B101,ARES,ARES MANAGEMENT CORPORATION,424634,24622,68.63M,3.98M,+6.2%,3.5%
771049103,RBLX,ROBLOX CORP,213462,-30055,17.3M,-2.44M,-12.3%,0.89%
11135F101,AVGO,BROADCOM INC,355798,-8382,123.14M,-2.9M,-2.3%,6.3%
14040H105,COF,CAPITAL ONE FINL CORP,108568,-31375,26.31M,-7.6M,-22.4%,1.4%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-31111,0,-10.74M,CLOSE,0%
G7997R103,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,148274,-73431,40.83M,-20.22M,-33.1%,2.1%
235851102,DHR,DANAHER CORP,226679,-111152,51.89M,-25.44M,-32.9%,2.7%
718172109,PM,PHILIP MORRIS INTL INC,303397,-194945,48.66M,-31.27M,-39.1%,2.5%
03769M106,APO,APOLLO GLOBAL MGMT INC,471876,-217552,68.31M,-31.49M,-31.6%,3.5%
92826C839,V,VISA INC,0,-96095,0,-32.8M,CLOSE,0%
601137102,MRP,MILLROSE PPTYS INC,834287,-1432857,24.92M,-42.8M,-63.2%,1.3%
68389X105,ORCL,ORACLE CORP,0,-167897,0,-47.22M,CLOSE,0%
512807306,LRCX,LAM RESEARCH CORP,1423630,-277866,243.7M,-47.57M,-16.3%,12.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,410748,-306952,124.82M,-93.28M,-42.8%,6.4%
Total,,,,,1.95B,57.66M,+3.2%,100%
