CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,90000,79000,8.44M,7.41M,+718.2%,6.2%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,63000,63000,4.83M,4.83M,NEW,3.5%
82509L107,SHOP,SHOPIFY INC,30000,30000,4.83M,4.83M,NEW,3.5%
02079K107,GOOG,ALPHABET INC,15000,15000,4.71M,4.71M,NEW,3.4%
90138F102,TWLO,TWILIO INC,32500,32500,4.62M,4.62M,NEW,3.4%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,15000,15000,4.31M,4.31M,NEW,3.2%
53626N102,LION,LIONSGATE STUDIOS CORP,450000,450000,4.11M,4.11M,NEW,3%
458140100,INTC,INTEL CORP,110000,110000,4.06M,4.06M,NEW,3%
090043100,BILL,BILL HOLDINGS INC,66000,66000,3.6M,3.6M,NEW,2.6%
49845K101,KVYO,KLAVIYO INC,85000,85000,2.76M,2.76M,NEW,2%
532457108,LLY,ELI LILLY & CO,9000,0,9.67M,0,NO CHANGE,7.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,50000,0,8.89M,0,NO CHANGE,6.5%
30303M102,META,META PLATFORMS INC,13200,0,8.71M,0,NO CHANGE,6.4%
36828A101,GEV,GE VERNOVA INC,12500,0,8.17M,0,NO CHANGE,6%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,13500,0,7.84M,0,NO CHANGE,5.7%
146869102,CVNA,CARVANA CO,15000,0,6.33M,0,NO CHANGE,4.6%
023135106,AMZN,AMAZON COM INC,26300,0,6.07M,0,NO CHANGE,4.4%
88160R101,TSLA,TESLA INC,12500,0,5.62M,0,NO CHANGE,4.1%
594918104,MSFT,MICROSOFT CORP,10600,0,5.13M,0,NO CHANGE,3.8%
45337C102,INCY,INCYTE CORP,20000,0,1.98M,0,NO CHANGE,1.4%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,14500,-3500,3.71M,-896.1K,-19.4%,2.7%
67066G104,NVDA,NVIDIA CORPORATION,60000,-10000,11.19M,-1.86M,-14.3%,8.2%
30052F100,EVGO,EVGO INC,0,-700000,0,-3.31M,CLOSE,0%
773121108,RKLB,ROCKET LAB CORP,100000,-50000,6.98M,-3.49M,-33.3%,5.1%
55087P104,LYFT,LYFT INC,0,-190000,0,-4.18M,CLOSE,0%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,0,-250000,0,-4.73M,CLOSE,0%
46222L108,IONQ,IONQ INC,0,-78500,0,-4.83M,CLOSE,0%
H2906T109,GRMN,GARMIN LTD,0,-20000,0,-4.92M,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-37000,0,-5.3M,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-23000,0,-6.26M,CLOSE,0%
05464C101,AXON,AXON ENTERPRISE INC,0,-10000,0,-7.18M,CLOSE,0%
Total,,,,,136.55M,-1.72M,-1.2%,100%
