CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,323162,323162,74.59M,74.59M,NEW,6.7%
92189F106,GDX,VANECK ETF TRUST,669804,669804,57.45M,57.45M,NEW,5.2%
67066G104,NVDA,NVIDIA CORPORATION,541065,189577,100.91M,35.36M,+53.9%,9.1%
02079K107,GOOG,ALPHABET INC,480085,109969,150.65M,34.51M,+29.7%,13.5%
04010E109,AGX,ARGAN INC,91197,91197,28.57M,28.57M,NEW,2.6%
375558103,GILD,GILEAD SCIENCES INC,207554,207554,25.48M,25.48M,NEW,2.3%
46266C105,IQV,IQVIA HLDGS INC,245924,99696,55.43M,22.47M,+68.2%,5%
056752108,BIDU,BAIDU INC,165172,165172,21.58M,21.58M,NEW,1.9%
595112103,MU,MICRON TECHNOLOGY INC,60494,60494,17.27M,17.27M,NEW,1.6%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,114650,114650,16.5M,16.5M,NEW,1.5%
34354P105,FLS,FLOWSERVE CORP,236165,232365,16.39M,16.12M,+6114.9%,1.5%
594918104,MSFT,MICROSOFT CORP,95180,32122,46.03M,15.53M,+50.9%,4.1%
90384S303,ULTA,ULTA BEAUTY INC,35864,23784,21.7M,14.39M,+196.9%,1.9%
911363109,URI,UNITED RENTALS INC,16329,16076,13.22M,13.01M,+6354.2%,1.2%
78464A870,XBI,SPDR SERIES TRUST,98600,98600,12.02M,12.02M,NEW,1.1%
44332N106,HTHT,H WORLD GROUP LTD,224550,224550,10.57M,10.57M,NEW,0.95%
75734B100,RDDT,REDDIT INC,45169,45169,10.38M,10.38M,NEW,0.93%
580135101,MCD,MCDONALDS CORP,31480,31480,9.62M,9.62M,NEW,0.86%
81141R100,SE,SEA LTD,656666,75135,83.77M,9.58M,+12.9%,7.5%
74762E102,PWR,QUANTA SVCS INC,22527,22527,9.51M,9.51M,NEW,0.85%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,110855,110855,9.2M,9.2M,NEW,0.83%
80004C200,SNDK,SANDISK CORP,27800,27800,6.6M,6.6M,NEW,0.59%
732908108,PONY,PONY AI INC,668658,447250,9.7M,6.49M,+202%,0.87%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,77600,77600,6.37M,6.37M,NEW,0.57%
032095101,APH,AMPHENOL CORP NEW,43000,43000,5.81M,5.81M,NEW,0.52%
778296103,ROST,ROSS STORES INC,31800,31800,5.73M,5.73M,NEW,0.51%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,70051,19730,19.29M,5.43M,+39.2%,1.7%
78409V104,SPGI,S&P GLOBAL INC,10120,10120,5.29M,5.29M,NEW,0.48%
448579102,H,HYATT HOTELS CORP,31600,31600,5.07M,5.07M,NEW,0.46%
532457108,LLY,ELI LILLY & CO,9560,4360,10.27M,4.69M,+83.8%,0.92%
19247G107,COHR,COHERENT CORP,206701,23096,38.15M,4.26M,+12.6%,3.4%
833445109,SNOW,SNOWFLAKE INC,41871,19236,9.18M,4.22M,+85%,0.82%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,57900,57900,3.84M,3.84M,NEW,0.35%
