CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64440N103,NFGC,NEW FOUND GOLD CORP,4750000,2400000,14.05M,7.1M,+102.1%,3.9%
68634K106,ORLA,ORLA MNG LTD NEW,6200000,0,83.51M,0,NO CHANGE,23.2%
29446Y502,EQX,EQUINOX GOLD CORP,4900000,0,68.87M,0,NO CHANGE,19.1%
59124U605,MTA,METALLA RTY & STREAMING LTD,3000000,0,23.34M,0,NO CHANGE,6.5%
11777Q209,BTG,B2GOLD CORP,2000000,0,9.02M,0,NO CHANGE,2.5%
921078101,OUNZ,VANECK MERK GOLD ETF,22867,-3737,948.52K,-155.01K,-14%,0.26%
45826T509,ITRG,INTEGRA RES CORP,2562526,-1437473,10.28M,-5.76M,-35.9%,2.8%
008474108,AEM,AGNICO EAGLE MINES LTD,80000,-60000,13.56M,-10.17M,-42.9%,3.8%
38059T106,GFI,GOLD FIELDS LTD-ADR,0,-250000,0,-10.49M,CLOSE,0%
03062D803,USAS,AMERICAS GOLD AND SILVER COR,23429000,-2250000,119.75M,-11.5M,-8.8%,33.2%
011532108,AGI,ALAMOS GOLD INC NEW,450000,-300000,17.36M,-11.57M,-40%,4.8%
Total,,,,,360.69M,-42.56M,-13.1%,100%
