CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25809K105,DASH,DOORDASH INC,373000,161000,84.48M,36.46M,+75.9%,18.8%
02079K305,GOOGL,ALPHABET INC,100000,100000,31.3M,31.3M,NEW,7%
03783C100,APPF,APPFOLIO INC,381750,93250,88.81M,21.69M,+32.3%,19.8%
G6683N103,NU,NU HLDGS LTD,3792000,362000,63.48M,6.06M,+10.6%,14.1%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,23300,5500,13.53M,3.19M,+30.9%,3%
90353W103,UI,UBIQUITI INC,84150,-250,46.56M,-138.34K,-0.3%,10.4%
81141R100,SE,SEA LTD,222500,-82500,28.38M,-10.52M,-27%,6.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,134400,-65600,28.78M,-14.05M,-32.8%,6.4%
N97284108,NBIS,NEBIUS GROUP N.V.,294500,-178750,24.65M,-14.96M,-37.8%,5.5%
22266T109,CPNG,COUPANG INC,1675000,-1260000,39.51M,-29.72M,-42.9%,8.8%
Total,,,,,449.5M,29.31M,+5.9%,100%
