CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
26740W109,QBTS,D-WAVE QUANTUM INC,1936922,1936922,50.65M,50.65M,NEW,9.1%
46222L108,IONQ,IONQ INC,532998,532998,23.92M,23.92M,NEW,4.3%
594918104,MSFT,MICROSOFT CORP,98027,6920,47.41M,3.35M,+7.6%,8.5%
67066G104,NVDA,NVIDIA CORPORATION,780680,0,145.6M,0,NO CHANGE,26.2%
512807306,LRCX,LAM RESEARCH CORP,478246,0,81.87M,0,NO CHANGE,14.7%
02079K305,GOOGL,ALPHABET INC,249417,0,78.07M,0,NO CHANGE,14%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,202276,0,61.47M,0,NO CHANGE,11%
023135106,AMZN,AMAZON COM INC,222623,0,51.39M,0,NO CHANGE,9.2%
N07059210,ASML,ASML HOLDING N V,15046,0,16.1M,0,NO CHANGE,2.9%
30303M102,META,META PLATFORMS INC,0,-64607,0,-47.45M,CLOSE,0%
Total,,,,,556.46M,30.47M,+6.3%,100%
