CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,39042,1966,13.51M,680.43K,+5.3%,10.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,24306,629,7.39M,191.15K,+2.7%,5.5%
02079K305,GOOGL,ALPHABET INC,8001,450,2.5M,140.85K,+6%,1.9%
038222105,AMAT,APPLIED MATLS INC,28739,465,7.39M,119.5K,+1.6%,5.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,4189,540,897.12K,115.65K,+14.8%,0.67%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,70796,278,12.58M,49.41K,+0.4%,9.4%
03945R102,ACHR,ARCHER AVIATION INC,40555,1750,304.97K,13.16K,+4.5%,0.23%
512807306,LRCX,LAM RESEARCH CORP,6616,66,1.13M,11.3K,+1%,0.85%
91324P102,UNH,UNITEDHEALTH GROUP INC,1365,0,450.6K,0,NO CHANGE,0.34%
03073E105,COR,CENCORA INC,1314,0,443.8K,0,NO CHANGE,0.33%
92826C839,V,VISA INC,1195,0,419.1K,0,NO CHANGE,0.31%
57636Q104,MA,MASTERCARD INCORPORATED,688,0,392.76K,0,NO CHANGE,0.29%
87265H109,TPH,TRI POINTE HOMES INC,11600,0,365.05K,0,NO CHANGE,0.27%
22160K105,COST,COSTCO WHSL CORP NEW,316,0,272.5K,0,NO CHANGE,0.2%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,442,0,256.12K,0,NO CHANGE,0.19%
67066G104,NVDA,NVIDIA CORPORATION,212170,-8,39.57M,-1.49K,-0%,29.6%
30303M102,META,META PLATFORMS INC,15304,-7,10.1M,-4.62K,-0%,7.6%
836100107,SOUN,SOUNDHOUND AI INC,69549,-2100,693.4K,-20.94K,-2.9%,0.52%
573874104,MRVL,MARVELL TECHNOLOGY INC,5191,-636,441.13K,-54.05K,-10.9%,0.33%
697435105,PANW,PALO ALTO NETWORKS INC,39963,-818,7.36M,-150.68K,-2%,5.5%
594918104,MSFT,MICROSOFT CORP,5123,-319,2.48M,-154.27K,-5.9%,1.9%
037833100,AAPL,APPLE INC,7612,-616,2.07M,-167.47K,-7.5%,1.5%
69331C108,PCG,PG&E CORP,0,-12216,0,-184.22K,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,10480,-423,4.91M,-198.29K,-3.9%,3.7%
90353T100,UBER,UBER TECHNOLOGIES INC,68655,-2539,5.61M,-207.46K,-3.6%,4.2%
18915M107,NET,CLOUDFLARE INC,0,-980,0,-210.3K,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,2362,-786,1.11M,-369.2K,-25%,0.83%
023135106,AMZN,AMAZON COM INC,47740,-1989,11.02M,-459.1K,-4%,8.2%
Total,,,,,133.67M,-860.63K,-0.6%,100%
