CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29084Q100,EME,EMCOR GROUP INC,60000,60000,36.71M,36.71M,NEW,14%
53115L104,LBRT,LIBERTY ENERGY INC,1950000,1950000,36M,36M,NEW,13.7%
36828A101,GEV,GE VERNOVA INC,45000,45000,29.41M,29.41M,NEW,11.2%
37045V100,GM,GENERAL MTRS CO,300000,300000,24.4M,24.4M,NEW,9.3%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,960000,310000,44.13M,14.25M,+47.7%,16.9%
155923105,CTRI,CENTURI HOLDINGS INC,550000,550000,13.89M,13.89M,NEW,5.3%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,800000,800000,11.65M,11.65M,NEW,4.4%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,1100000,1100000,10.14M,10.14M,NEW,3.9%
576323109,MTZ,MASTEC INC,170000,-11000,36.95M,-2.39M,-6.1%,14.1%
86771W105,RUN,Sunrun Inc,0,-320000,0,-5.53M,CLOSE,0%
393222104,GPRE,GREEN PLAINS INC,1360000,-640000,13.33M,-6.27M,-32%,5.1%
553368101,MP,MP Materials Corp,0,-220000,0,-14.76M,CLOSE,0%
44812J104,HUT,Hut 8 Corp,0,-550000,0,-19.15M,CLOSE,0%
336433107,FSLR,FIRST SOLAR INC,20000,-80000,5.22M,-20.9M,-80%,2%
04010E109,AGX,Argan Inc,0,-95000,0,-25.65M,CLOSE,0%
629377508,NRG,NRG Energy Inc,0,-160000,0,-25.91M,CLOSE,0%
92840M102,VST,Vistra Corp,0,-150000,0,-29.39M,CLOSE,0%
74164F103,PRIM,Primoris Services Corp,0,-275000,0,-37.77M,CLOSE,0%
Total,,,,,261.83M,-11.28M,-4.3%,100%
