CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
496902404,KGC,Kinross Gold Corp,124200,51500,3.56M,1.47M,+70.8%,7.6%
011532108,AGI,Alamos Gold Inc-Class A,61600,18000,2.41M,704.55K,+41.3%,5.1%
152006102,CGAU,Centerra Gold Inc,94100,47000,1.37M,682.14K,+99.8%,2.9%
29446Y502,EQX,Equinox Gold Corp,155600,42200,2.21M,599.83K,+37.2%,4.7%
784730103,SSRM,Ssr Mining Inc,64300,25800,1.41M,566.05K,+67%,3%
697900108,PAAS,Pan American Silver Corp,51850,10100,2.73M,532.17K,+24.2%,5.8%
284902509,EGO,Eldorado Gold Corp,33500,13500,1.21M,487.76K,+67.5%,2.6%
11777Q209,BTG,B2Gold Corp,351500,93000,1.6M,424.1K,+36%,3.4%
962879102,WPM,Wheaton Precious Metals Corp,33210,3400,3.95M,404.44K,+11.4%,8.4%
413216300,HMY,Harmony Gold Mng - Spon ADR,91000,17000,1.82M,340.85K,+23%,3.9%
38059T106,GFI,Gold Fields Ltd.,49300,6000,2.18M,264.72K,+13.9%,4.6%
349942102,FVI,Fortuna Silver Mines Inc,145600,18000,1.45M,179.1K,+14.1%,3.1%
82835P103,SVM,Silvercorp Metals Inc,151000,19000,1.3M,163.01K,+14.4%,2.8%
422704106,HL,Hecla Mining Co,73400,7400,1.43M,144.23K,+11.2%,3%
G0378L100,AU,Anglogold Ashanti,26800,1200,2.32M,103.83K,+4.7%,4.9%
166764100,CVX,Chevron Corporation,80,80,12.19K,12.19K,NEW,0.03%
30231G102,XOM,Exxon Mobil Corporation,100,100,12.1K,12.1K,NEW,0.03%
20825C104,COP,Conocophillips,120,120,11.73K,11.73K,NEW,0.02%
682680103,OKE,Oneok Inc.,250,140,18.45K,10.33K,+127.3%,0.04%
806857108,SLB,Schlumberger Ltd,260,260,10.02K,10.02K,NEW,0.02%
674599105,OXY,Occidental Petroleum Corp,240,240,9.95K,9.95K,NEW,0.02%
26884L109,EQT,EQT CORP,180,180,9.83K,9.83K,NEW,0.02%
26875P101,EOG,EOG Resources INC,90,90,9.51K,9.51K,NEW,0.02%
25179M103,DVN,Devon Energy Corp.,230,230,8.47K,8.47K,NEW,0.02%
718546104,PSX,Phillips 66,130,0,16.84K,0,NO CHANGE,0.04%
91913Y100,VLO,VALERO ENERGY CORP,100,0,16.49K,0,NO CHANGE,0.04%
56585A102,MPC,Marathon Petroleum Corporation,100,0,16.38K,0,NO CHANGE,0.03%
49456B101,KMI,KINDER MORGAN INC,570,0,15.72K,0,NO CHANGE,0.03%
969457100,WMB,Williams COS INC,250,0,15.04K,0,NO CHANGE,0.03%
16411R208,LNG,"Cheniere Energy, Inc.",60,0,11.61K,0,NO CHANGE,0.02%
N53745100,LYB,Lyondellbasell Industries NV,0,-150,0,-7.36K,CLOSE,0%
277432100,EMN,Eastman Chemical Co.,0,-130,0,-8.2K,CLOSE,0%
726503105,PAA,"Plains All American Pipeline, L.p.",0,-660,0,-11.26K,CLOSE,0%
125269100,CF,CF Industries Holdings INC,0,-130,0,-11.66K,CLOSE,0%
907818108,UNP,Union Pacific Corporation,0,-50,0,-11.82K,CLOSE,0%
293792107,EPD,Enterprise Products Partners,0,-380,0,-11.88K,CLOSE,0%
231021106,CMI,Cummins INC,0,-40,0,-16.89K,CLOSE,0%
008474108,AEM,Agnico Eagle Mines Ltd,20626,-300,3.55M,-51.59K,-1.4%,7.5%
651639106,NEM,Newmont Mining Corp,39880,-600,4.06M,-61.12K,-1.5%,8.6%
26152H301,DRD,Drdgold Ltd - Sponsored ADR,26700,-2000,833.84K,-62.46K,-7%,1.8%
32076V103,AG,First Majestic Silver Corp,84600,-9000,1.43M,-152.37K,-9.6%,3%
351858105,FNV,Franco - Nevada Corp,6100,-1500,1.27M,-312.52K,-19.7%,2.7%
06849F108,B,Barrick Gold Corp,96300,-9200,4.26M,-407.37K,-8.7%,9.1%
780287108,RGLD,Royal Gold Inc,2020,-2500,454.5K,-562.5K,-55.3%,0.97%
023135106,AMZN,Amazon.com Inc.,0,-21815,0,-4.79M,CLOSE,0%
Total,,,,,47M,686.58K,+1.7%,100%
