CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023939101,AMTM,AMENTUM HOLDINGS INC,50400,50400,1.46M,1.46M,NEW,0.9%
532457108,LLY,ELI LILLY & CO,1197,1197,1.29M,1.29M,NEW,0.79%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,38380,27980,1.66M,1.21M,+269%,1%
714266103,PPTA,PERPETUA RESOURCES CORP,34900,34900,844.93K,844.93K,NEW,0.52%
300426103,ECG,EVERUS CONSTR GROUP,9850,9850,842.77K,842.77K,NEW,0.52%
20337X109,VISN,COMMSCOPE HLDG CO INC,42100,42100,763.27K,763.27K,NEW,0.47%
237266101,DAR,DARLING INGREDIENTS INC,73450,20200,2.64M,727.2K,+37.9%,1.6%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,11732,11732,632.82K,632.82K,NEW,0.39%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,24660,24660,592.34K,592.34K,NEW,0.36%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,80000,60000,753.6K,565.2K,+300%,0.46%
07725L102,ONC,BEONE MEDICINES LTD,1600,1600,486.1K,486.1K,NEW,0.3%
64110L106,NFLX,NETFLIX INC,4284,3878,401.64K,363.58K,+955.2%,0.25%
88822Q103,TIPT,TIPTREE INC,36274,17274,662.73K,315.6K,+90.9%,0.41%
931142103,WMT,WALMART INC,14750,2700,1.64M,300.8K,+22.4%,1%
128030202,CALM,CAL MAINE FOODS INC,27970,3600,2.23M,286.45K,+14.8%,1.4%
42226A107,HQY,HEALTHEQUITY INC,3070,3070,281.24K,281.24K,NEW,0.17%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,7480,1000,2.06M,275.39K,+15.4%,1.3%
166764100,CVX,CHEVRON CORP NEW,1484,1484,226.21K,226.21K,NEW,0.14%
36828A101,GEV,GE VERNOVA INC,315,315,205.89K,205.89K,NEW,0.13%
500631106,KEP,KOREA ELEC PWR CORP,11500,11500,189.75K,189.75K,NEW,0.12%
644535106,NGD,NEW GOLD INC CDA,80500,20000,701.15K,174.2K,+33.1%,0.43%
452525306,ICCC,IMMUCELL CORP,56770,25070,349.14K,154.18K,+79.1%,0.21%
478160104,JNJ,JOHNSON & JOHNSON,3316,581,686.14K,120.22K,+21.2%,0.42%
466313103,JBL,JABIL INC,9170,370,2.09M,84.37K,+4.2%,1.3%
219350105,GLW,CORNING INC,43929,882,3.85M,77.23K,+2%,2.4%
06367V402,FNGD,BANK MONTREAL MEDIUM,12500,12500,65.88K,65.88K,NEW,0.04%
G51502105,JCI,JOHNSON CTLS INTL PLC,2951,500,353.38K,59.87K,+20.4%,0.22%
02209S103,MO,ALTRIA GROUP INC,4492,1000,259K,57.66K,+28.6%,0.16%
31428X106,FDX,FEDEX CORP,1247,192,360.21K,55.46K,+18.2%,0.22%
136385101,CNQ,CANADIAN NAT RES LTD,39980,1600,1.35M,54.16K,+4.2%,0.83%
011532108,AGI,ALAMOS GOLD INC NEW,77030,1300,2.97M,50.15K,+1.7%,1.8%
50736T102,LSF,LAIRD SUPERFOOD INC,20000,20000,44.4K,44.4K,NEW,0.03%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,3316,50,1.69M,25.54K,+1.5%,1%
533535100,LINC,LINCOLN EDL SVCS CORP,30340,1000,732.71K,24.15K,+3.4%,0.45%
226406106,CRESY,CRESUD S A C I F Y A,134608,1108,1.7M,13.99K,+0.8%,1%
46429B598,INDA,ISHARES TR,18978,250,1.03M,13.51K,+1.3%,0.63%
30231G102,XOM,EXXON MOBIL CORP,75831,110,9.13M,13.24K,+0.1%,5.6%
N4732M103,JBS,JBS N.V.,173630,800,2.5M,11.54K,+0.5%,1.5%
697435105,PANW,PALO ALTO NETWORKS INC,3385,61,623.52K,11.24K,+1.8%,0.38%
767204100,RIO,RIO TINTO PLC,15020,100,1.2M,8K,+0.7%,0.74%
902494103,TSN,TYSON FOODS INC,5620,130,329.44K,7.62K,+2.4%,0.2%
060505104,BAC,BANK AMERICA CORP,6204,131,341.25K,7.21K,+2.2%,0.21%
67066G104,NVDA,NVIDIA CORPORATION,4909,37,915.57K,6.9K,+0.8%,0.56%
594918104,MSFT,MICROSOFT CORP,11348,13,5.49M,6.29K,+0.1%,3.4%
30303M102,META,META PLATFORMS INC,558,3,368.38K,1.98K,+0.5%,0.23%
00287Y109,ABBV,ABBVIE INC,2420,8,552.97K,1.83K,+0.3%,0.34%
88160R101,TSLA,TESLA INC,1336,4,600.83K,1.8K,+0.3%,0.37%
718172109,PM,PHILIP MORRIS INTL INC,2641,2,423.67K,320.84,+0.1%,0.26%
09260D107,BX,BLACKSTONE INC,20002,2,3.08M,308.28,+0%,1.9%
369604301,GE,GE AEROSPACE,1265,1,389.73K,308.08,+0.1%,0.24%
002824100,ABT,ABBOTT LABS,2072,2,259.61K,250.59,+0.1%,0.16%
58933Y105,MRK,MERCK & CO INC,5371,2,565.38K,210.53,+0%,0.35%
969457100,WMB,WILLIAMS COS INC,50111,1,3.01M,60.11,+0%,1.9%
38141G104,GS,GOLDMAN SACHS GROUP INC,2719,0,2.39M,0,NO CHANGE,1.5%
747525103,QCOM,QUALCOMM INC,10964,0,1.88M,0,NO CHANGE,1.2%
48251W104,KKR,KKR & CO INC,10800,0,1.38M,0,NO CHANGE,0.85%
03957W106,AROC,ARCHROCK INC,50000,0,1.3M,0,NO CHANGE,0.8%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,37300,0,1.16M,0,NO CHANGE,0.72%
46817M107,JXN,JACKSON FINANCIAL INC,9630,0,1.03M,0,NO CHANGE,0.63%
49456B101,KMI,KINDER MORGAN INC DEL,36300,0,997.89K,0,NO CHANGE,0.61%
00123Q104,AGNC,AGNC INVT CORP,88992,0,953.99K,0,NO CHANGE,0.59%
75513E101,RTX,RTX CORPORATION,4826,0,885.09K,0,NO CHANGE,0.54%
82575P107,SBSW,SIBANYE STILLWATER LTD,62000,0,883.5K,0,NO CHANGE,0.54%
629209305,NMIH,NMI HLDGS INC,20000,0,815.8K,0,NO CHANGE,0.5%
01609W102,BABA,ALIBABA GROUP HLDG LTD,5452,0,799.15K,0,NO CHANGE,0.49%
984245100,YPF,YPF SOCIEDAD ANONIMA,22000,0,795.52K,0,NO CHANGE,0.49%
66987V109,NVS,NOVARTIS AG,5742,0,791.65K,0,NO CHANGE,0.49%
893870204,TGS,TRANSPORTADORA DE GAS SUR,24700,0,767.92K,0,NO CHANGE,0.47%
532257805,LPTH,LIGHTPATH TECHNOLOGIES INC,69879,0,754.69K,0,NO CHANGE,0.46%
21874C102,CNM,CORE & MAIN INC,13980,0,726.54K,0,NO CHANGE,0.45%
46121Y201,IPI,INTREPID POTASH INC,25830,0,716.27K,0,NO CHANGE,0.44%
45168D104,IDXX,IDEXX LABS INC,1050,0,710.36K,0,NO CHANGE,0.44%
534187109,LNC,LINCOLN NATL CORP IND,15500,0,690.22K,0,NO CHANGE,0.42%
620076307,MSI,MOTOROLA SOLUTIONS INC,1640,0,628.64K,0,NO CHANGE,0.39%
46429B606,EPOL,ISHARES TR,17000,0,598.23K,0,NO CHANGE,0.37%
670928100,NUV,NUVEEN MUN VALUE FD INC,66000,0,597.96K,0,NO CHANGE,0.37%
025537101,AEP,AMERICAN ELEC PWR CO INC,4650,0,536.19K,0,NO CHANGE,0.33%
835699307,SONY,SONY GROUP CORP,20400,0,522.24K,0,NO CHANGE,0.32%
G7S00T104,PNR,PENTAIR PLC,4733,0,492.89K,0,NO CHANGE,0.3%
29082A107,EMBJ,EMBRAER S.A.,7300,0,469.9K,0,NO CHANGE,0.29%
87807B107,TRP,TC ENERGY CORP,8100,0,445.58K,0,NO CHANGE,0.27%
67062F100,NXP,NUVEEN SELECT TAX-FREE INCOM,30000,0,423K,0,NO CHANGE,0.26%
98419M100,XYL,XYLEM INC,2902,0,395.14K,0,NO CHANGE,0.24%
358010106,FEIM,FREQUENCY ELECTRS INC,7000,0,376.88K,0,NO CHANGE,0.23%
110448107,BTI,BRITISH AMERN TOB PLC,6000,0,339.72K,0,NO CHANGE,0.21%
81617J301,WTTR,SELECT WATER SOLUTIONS INC,30000,0,315.6K,0,NO CHANGE,0.19%
457187102,INGR,INGREDION INC,2732,0,301.23K,0,NO CHANGE,0.19%
92189F817,VNM,VANECK ETF TRUST,14000,0,267.12K,0,NO CHANGE,0.16%
05464C101,AXON,AXON ENTERPRISE INC,440,0,249.89K,0,NO CHANGE,0.15%
G6700G107,NVT,NVENT ELECTRIC PLC,2423,0,247.07K,0,NO CHANGE,0.15%
03769M106,APO,APOLLO GLOBAL MGMT INC,1656,0,239.72K,0,NO CHANGE,0.15%
742718109,PG,PROCTER AND GAMBLE CO,1591,0,228.07K,0,NO CHANGE,0.14%
L01800108,ALVO,ALVOTECH,35395,0,181.58K,0,NO CHANGE,0.11%
73757R102,PSTL,POSTAL REALTY TRUST INC,11000,0,177.54K,0,NO CHANGE,0.11%
01626W101,ALIT,ALIGHT INC,70000,0,136.5K,0,NO CHANGE,0.08%
