CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
632307104,NTRA,NATERA INC,273300,273300,62.61M,62.61M,NEW,3%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,1222400,1222400,59.38M,59.38M,NEW,2.9%
11135F101,AVGO,BROADCOM INC,281000,149089,97.25M,51.6M,+113%,4.7%
81141R100,SE,SEA LTD,941056,329200,120.05M,42M,+53.8%,5.8%
04010E109,AGX,ARGAN INC,117000,117000,36.66M,36.66M,NEW,1.8%
G4253H101,JHX,JAMES HARDIE INDS PLC,1270000,1270000,26.35M,26.35M,NEW,1.3%
02079K107,GOOG,ALPHABET INC,309200,80700,97.03M,25.32M,+35.3%,4.7%
594918104,MSFT,MICROSOFT CORP,220681,49000,106.73M,23.7M,+28.5%,5.2%
67066G104,NVDA,NVIDIA CORPORATION,883925,118593,164.85M,22.12M,+15.5%,8%
007903107,AMD,ADVANCED MICRO DEVICES INC,98900,98900,21.18M,21.18M,NEW,1%
82982L103,SITE,SITEONE LANDSCAPE SUPPLY INC,319975,162475,39.86M,20.24M,+103.2%,1.9%
64110L106,NFLX,NETFLIX INC,195250,186050,18.31M,17.44M,+2022.3%,0.89%
254687106,DIS,DISNEY WALT CO,735973,152400,83.73M,17.34M,+26.1%,4.1%
21873S108,CRWV,COREWEAVE INC,218700,218700,15.66M,15.66M,NEW,0.76%
22266T109,CPNG,COUPANG INC,1291200,556900,30.46M,13.14M,+75.8%,1.5%
82509L107,SHOP,SHOPIFY INC,113626,76000,18.29M,12.23M,+202%,0.89%
980745103,WWD,WOODWARD INC,263598,39798,79.69M,12.03M,+17.8%,3.9%
833445109,SNOW,SNOWFLAKE INC,49800,49800,10.92M,10.92M,NEW,0.53%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,249949,116600,22.32M,10.41M,+87.4%,1.1%
63947X101,NCNO,NCINO INC,949000,250000,24.33M,6.41M,+35.8%,1.2%
70932M107,PFSI,PENNYMAC FINL SVCS INC NEW,125900,37900,16.6M,5M,+43.1%,0.81%
M6191J100,FROG,JFROG LTD,490427,43427,30.63M,2.71M,+9.7%,1.5%
G6683N103,NU,NU HLDGS LTD,2317528,0,38.8M,0,NO CHANGE,1.9%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,95200,-5100,26.22M,-1.4M,-5.1%,1.3%
88160R101,TSLA,TESLA INC,12648,-4800,5.69M,-2.16M,-27.5%,0.28%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,1046480,-272000,10.64M,-2.77M,-20.6%,0.52%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,350934,-11920,106.65M,-3.62M,-3.3%,5.2%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,91500,-7000,53.13M,-4.06M,-7.1%,2.6%
09857L108,BKNG,BOOKING HOLDINGS INC,0,-922,0,-4.98M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,8965,-9200,5.86M,-6.01M,-50.6%,0.28%
824348106,SHW,SHERWIN WILLIAMS CO,16633,-31600,5.39M,-10.24M,-65.5%,0.26%
01741R102,ATI,ATI INC,0,-132800,0,-10.8M,CLOSE,0%
75734B100,RDDT,REDDIT INC,156560,-52540,35.99M,-12.08M,-25.1%,1.7%
02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,303300,-551066,8M,-14.53M,-64.5%,0.39%
N00985106,AER,AERCAP HOLDINGS NV,0,-135953,0,-16.45M,CLOSE,0%
21874C102,CNM,CORE & MAIN INC,0,-317900,0,-17.11M,CLOSE,0%
25809K105,DASH,DOORDASH INC,210386,-83320,47.65M,-18.87M,-28.4%,2.3%
68389X105,ORCL,ORACLE CORP,19200,-99200,3.74M,-19.34M,-83.8%,0.18%
31488V107,FERG,FERGUSON ENTERPRISES INC,246000,-103000,54.77M,-22.93M,-29.5%,2.7%
03831W108,APP,APPLOVIN CORP,89206,-38900,60.11M,-26.21M,-30.4%,2.9%
60937P106,MDB,MONGODB INC,130567,-65202,54.8M,-27.36M,-33.3%,2.7%
09581B103,OWL,BLUE OWL CAPITAL INC,810548,-1960000,12.11M,-29.28M,-70.7%,0.59%
146869102,CVNA,CARVANA CO,150199,-74960,63.39M,-31.63M,-33.3%,3.1%
546347105,LPX,LOUISIANA PAC CORP,447795,-403000,36.16M,-32.55M,-47.4%,1.8%
461202103,INTU,INTUIT,17559,-58340,11.63M,-38.65M,-76.9%,0.56%
144285103,CRS,CARPENTER TECHNOLOGY CORP,257800,-128700,81.17M,-40.52M,-33.3%,3.9%
30303M102,META,META PLATFORMS INC,26830,-65270,17.71M,-43.08M,-70.9%,0.86%
023135106,AMZN,AMAZON COM INC,601652,-189200,138.87M,-43.67M,-23.9%,6.7%
934423104,WBD,WARNER BROS DISCOVERY INC,0,-2315671,0,-45.23M,CLOSE,0%
Total,,,,,2.06B,-11.08M,-0.5%,100%
