CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
639193101,NAVN,NAVAN INC,16047328,16047328,274.09M,274.09M,NEW,9.2%
922475108,VEEV,VEEVA SYS INC,694926,461908,155.13M,103.11M,+198.2%,5.2%
81764X103,TTAN,SERVICETITAN INC,1552257,264926,165.32M,28.21M,+20.6%,5.5%
G0896C103,TBBB,BBB FOODS INC,279720,279720,9.34M,9.34M,NEW,0.31%
22266T109,CPNG,COUPANG INC,15377927,0,362.77M,0,NO CHANGE,12.2%
49845K101,KVYO,KLAVIYO INC,2316796,0,75.23M,0,NO CHANGE,2.5%
888787108,TOST,TOAST INC,680317,-801540,24.16M,-28.46M,-54.1%,0.81%
316841105,FIG,FIGMA INC,3132853,-1000000,117.07M,-37.37M,-24.2%,3.9%
023135106,AMZN,AMAZON COM INC,45499,-196501,10.5M,-45.36M,-81.2%,0.35%
146869102,CVNA,CARVANA CO,4235613,-1028306,1.79B,-433.97M,-19.5%,60%
Total,,,,,2.98B,-130.4M,-4.3%,100%
