CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
947002101,WLTH,WEALTHFRONT CORP,9848159,9848159,133.84M,133.84M,NEW,6.6%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,2650000,2650000,13.22M,13.22M,NEW,0.66%
852234103,XYZ,BLOCK INC,1161500,55000,75.6M,3.58M,+5%,3.7%
58733R102,MELI,MERCADOLIBRE INC,11423,750,23.01M,1.51M,+7%,1.1%
44916Y106,PURR,HYPERLIQUID STRATEGIES INC,376803,376803,1.34M,1.34M,NEW,0.07%
770700102,HOOD,ROBINHOOD MKTS INC,3244427,930,366.94M,105.18K,+0%,18.2%
G6683N103,NU,NU HLDGS LTD,28111640,0,470.59M,0,NO CHANGE,23.3%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIONS INC,11253191,0,459.58M,0,NO CHANGE,22.8%
77664L207,ROOT,ROOT INC,1232607,0,93.11M,0,NO CHANGE,4.6%
G29018101,DLO,DLOCAL LTD,3891900,0,55.03M,0,NO CHANGE,2.7%
18467V109,YOU,CLEAR SECURE INC,747978,0,26.24M,0,NO CHANGE,1.3%
92337U302,TONX,TON STRATEGY CO,1577287,0,3.14M,0,NO CHANGE,0.16%
19260Q107,COIN,COINBASE GLOBAL INC,737300,-200,166.73M,-45.23K,-0%,8.3%
389930207,BTC,GRAYSCALE BITCOIN MINI TR BT,0,-5861,0,-296.74K,CLOSE,0%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,0,-29309,0,-2.63M,CLOSE,0%
81141R100,SE,SEA LTD,1010179,-90000,128.87M,-11.48M,-8.2%,6.4%
G2949D104,ETHM,DYNAMIX CORP,0,-2603319,0,-27.1M,CLOSE,0%
Total,,,,,2.02B,112.04M,+5.3%,100%
