CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
278768106,SATS,ECHOSTAR CORP,89941,89941,9.78M,9.78M,NEW,6.7%
67066G104,NVDA,NVIDIA CORPORATION,36436,36436,6.8M,6.8M,NEW,4.7%
64110L106,NFLX,NETFLIX INC,60632,55275,5.68M,5.18M,+1031.8%,3.9%
88160R101,TSLA,TESLA INC,105246,0,47.33M,0,NO CHANGE,32.6%
023135106,AMZN,AMAZON COM INC,90454,0,20.88M,0,NO CHANGE,14.4%
38141G104,GS,GOLDMAN SACHS GROUP INC,10143,0,8.92M,0,NO CHANGE,6.1%
02079K107,GOOG,ALPHABET INC,26986,0,8.47M,0,NO CHANGE,5.8%
617446448,MS,MORGAN STANLEY,46858,0,8.32M,0,NO CHANGE,5.7%
01609W102,BABA,ALIBABA GROUP HLDG LTD,54335,0,7.96M,0,NO CHANGE,5.5%
448579102,H,HYATT HOTELS CORP,45659,0,7.32M,0,NO CHANGE,5%
983134107,WYNN,WYNN RESORTS LTD,59911,0,7.21M,0,NO CHANGE,5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,21504,0,6.53M,0,NO CHANGE,4.5%
30303M102,META,META PLATFORMS INC,0,-9724,0,-7.14M,CLOSE,0%
Total,,,,,145.2M,14.61M,+11.1%,100%
