CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0896C103,TBBB,BBB FOODS INC,391637,253320,13.08M,8.46M,+183.1%,3%
91688F104,UPWK,UPWORK INC,4640814,372147,91.98M,7.38M,+8.7%,20.8%
886029206,THRY,THRYV HLDGS INC,1560908,251449,9.44M,1.52M,+19.2%,2.1%
N82405106,STLA,STELLANTIS N.V,3499412,50000,38.11M,544.5K,+1.4%,8.6%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,1643636,0,105.7M,0,NO CHANGE,23.9%
02005N100,ALLY,ALLY FINL INC,1308399,0,59.26M,0,NO CHANGE,13.4%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,1435809,0,18.59M,0,NO CHANGE,4.2%
87507T101,TBN,TAMBORAN RES CORP,437142,0,11.9M,0,NO CHANGE,2.7%
21240E105,VLRS,CONTROLADORA VUELA COMP DE A,1753193,-207381,15.57M,-1.84M,-10.6%,3.5%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,3583803,-700000,16.88M,-3.3M,-16.3%,3.8%
278768106,SATS,ECHOSTAR CORP,566389,-100000,61.57M,-10.87M,-15%,13.9%
M5425M103,INMD,INMODE LTD,0,-956630,0,-14.25M,CLOSE,0%
Total,,,,,442.08M,-12.36M,-3%,100%
