CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
59151K108,MEOH,METHANEX CORP,126323,77291,5.01M,3.07M,+157.6%,2.5%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,25648,25648,2.19M,2.19M,NEW,1.1%
82835P103,SVM,SILVERCORP METALS INC,359004,254667,3M,2.13M,+244.1%,1.5%
35671D857,FCX,FREEPORT-MCMORAN INC,40668,40668,2.07M,2.07M,NEW,1%
06849F108,B,BARRICK MNG CORP,96183,46091,4.19M,2.01M,+92%,2.1%
858119100,STLD,STEEL DYNAMICS INC,11684,11684,1.98M,1.98M,NEW,0.97%
784730103,SSRM,SSR MINING IN,88780,61762,1.95M,1.35M,+228.6%,0.96%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,39744,18592,2.73M,1.28M,+87.9%,1.3%
29446Y502,EQX,EQUINOX GOLD CORP,145589,84188,2.05M,1.18M,+137.1%,1%
015658107,ASTL,ALGOMA STL GROUP INC,381728,242322,1.57M,997.54K,+173.8%,0.77%
G33856108,GSM,FERROGLOBE PLC,184883,184883,857.86K,857.86K,NEW,0.42%
284902509,EGO,ELDORADO GOLD CORP NEW,110608,23570,3.98M,847.15K,+27.1%,2%
651639106,NEM,NEWMONT CORP,19495,4296,1.95M,428.96K,+28.3%,0.96%
450913108,IAG,IAMGOLD CORP,124438,6375,2.05M,105.21K,+5.4%,1%
192108504,CDE,COEUR MNG INC,114205,3669,2.04M,65.42K,+3.3%,1%
44955L106,IAUX,I-80 GOLD CORP,17376551,0,25.57M,0,NO CHANGE,12.6%
13321L108,CCJ,CAMECO CORP,22317,-4811,2.04M,-440.16K,-17.7%,1%
916896103,UEC,URANIUM ENERGY CORP,0,-47684,0,-636.11K,CLOSE,0%
714266103,PPTA,PERPETUA RESOURCES CORP,0,-31872,0,-644.77K,CLOSE,0%
H5012F103,LAR,LITHIUM ARGENTINA AG,0,-197449,0,-659.48K,CLOSE,0%
74022D407,PDS,PRECISION DRILLING CORP,0,-11808,0,-665.5K,CLOSE,0%
91688R108,URG,UR-ENERGY INC,0,-380934,0,-681.87K,CLOSE,0%
92859G608,VZLA,VIZSLA SILVER CORP,0,-165673,0,-715.31K,CLOSE,0%
296006109,ERO,ERO COPPER CORP,94874,-27009,2.69M,-766.29K,-22.2%,1.3%
292671708,UUUU,ENERGY FUELS INC,0,-72974,0,-1.12M,CLOSE,0%
443628102,HBM,HUDBAY MINERALS INC,0,-167225,0,-2.53M,CLOSE,0%
644535106,NGD,NEW GOLD INC CDA,0,-393587,0,-2.83M,CLOSE,0%
83419D201,SLSR,SOLARIS RES INC,5000000,-454201,40.07M,-3.64M,-8.3%,19.7%
46655E100,DC,DAKOTA GOLD CORP,5181766,-2000000,29.43M,-11.36M,-27.8%,14.5%
83056P715,SKE,SKEENA RES LTD NEW,2775640,-672200,65.93M,-15.97M,-19.5%,32.4%
01921D204,AAUC,ALLIED GOLD CORP,0,-5612312,0,-98.06M,CLOSE,0%
Total,,,,,203.34M,-120.16M,-43.7%,100%
