CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81369Y605,XLF,Select Sector Spdr Tr,5495600,5495600,300.99M,300.99M,NEW,7.1%
46137V357,RSP,Invesco Exchange Traded Fd T,1173925,1173925,224.88M,224.88M,NEW,5.3%
464286400,EWZ,Ishares Inc,3552575,3552575,112.86M,112.86M,NEW,2.7%
02079K305,GOOGL,Alphabet Inc,385000,282800,120.5M,88.52M,+276.7%,2.9%
81141R100,SE,Sea Ltd,944120,669920,120.44M,85.46M,+244.3%,2.9%
013872106,AA,Alcoa Corp,1376050,1376050,73.12M,73.12M,NEW,1.7%
29362U104,ENTG,Entegris Inc,844160,844160,71.12M,71.12M,NEW,1.7%
023135106,AMZN,Amazon Com Inc,737940,300870,170.33M,69.45M,+68.8%,4%
518415104,LSCC,Lattice Semiconductor Corp,925970,925970,68.13M,68.13M,NEW,1.6%
093712107,BE,Bloom Energy Corp,740545,740545,64.35M,64.35M,NEW,1.5%
22266T109,CPNG,Coupang Inc,6772909,2139785,159.77M,50.48M,+46.2%,3.8%
G0896C103,TBBB,Bbb Foods Inc,2675152,1492027,89.32M,49.82M,+126.1%,2.1%
247361702,DAL,Delta Air Lines Inc Del,650910,650910,45.17M,45.17M,NEW,1.1%
19240Q201,COGT,Cogent Biosciences Inc,2214470,1154890,78.66M,41.02M,+109%,1.9%
N62509109,NAMS,Newamsterdam Pharma Company,3070146,1146446,107.7M,40.22M,+59.6%,2.6%
910047109,UAL,United Airls Hldgs Inc,348400,348400,38.96M,38.96M,NEW,0.92%
682189105,ON,On Semiconductor Corp,536260,536260,29.04M,29.04M,NEW,0.69%
68404L201,OPCH,Option Care Health Inc,1745950,768265,55.63M,24.48M,+78.6%,1.3%
38141G104,GS,Goldman Sachs Group Inc,27500,27500,24.17M,24.17M,NEW,0.57%
861012102,STM,Stmicroelectronics N V,773555,773555,20.07M,20.07M,NEW,0.48%
984245100,YPF,Ypf Sociedad Anonima,606990,492295,21.95M,17.8M,+429.2%,0.52%
84265V105,SCCO,Southern Copper Corp,120817,120817,17.33M,17.33M,NEW,0.41%
74967X103,RH,Rh,88200,88200,15.8M,15.8M,NEW,0.37%
98954M200,Z,Zillow Group Inc,192640,192640,13.14M,13.14M,NEW,0.31%
171757206,CDTX,Cidara Therapeutics Inc,49495,49495,10.93M,10.93M,NEW,0.26%
718172109,PM,Philip Morris Intl Inc,67400,67400,10.81M,10.81M,NEW,0.26%
G25508105,CRH,Crh Plc,474955,81135,59.27M,10.13M,+20.6%,1.4%
02376R102,AAL,American Airls Group Inc,639785,639785,9.81M,9.81M,NEW,0.23%
04010E109,AGX,Argan Inc,30000,30000,9.4M,9.4M,NEW,0.22%
25809K105,DASH,Doordash Inc,35900,35900,8.13M,8.13M,NEW,0.19%
74340E103,PGNY,Progyny Inc,295115,295115,7.58M,7.58M,NEW,0.18%
169656105,CMG,Chipotle Mexican Grill Inc,391930,158725,14.5M,5.87M,+68.1%,0.34%
76131D103,QSR,Restaurant Brands Intl Inc,1209000,77635,82.49M,5.3M,+6.9%,2%
74623V103,PCT,Purecycle Technologies Inc,2878434,575350,24.73M,4.94M,+25%,0.59%
000899104,ADMA,Adma Biologics Inc,252200,252200,4.6M,4.6M,NEW,0.11%
020398707,ALMTF,Almonty Inds Inc,469880,469880,4.14M,4.14M,NEW,0.1%
97785W106,WOLF,Wolfspeed Inc,186900,186900,3.25M,3.25M,NEW,0.08%
Y95308105,WVE,Wave Life Sciences Ltd,173000,173000,2.94M,2.94M,NEW,0.07%
64073B103,NP,Neptune Ins Hldgs Inc,20000,20000,583K,583K,NEW,0.01%
G3643J108,FLUT,Flutter Entmt Plc,115245,0,24.78M,0,NO CHANGE,0.59%
74366E102,PTGX,Protagonist Therapeutics Inc,159700,0,13.95M,0,NO CHANGE,0.33%
278768106,SATS,Echostar Corp,60765,0,6.61M,0,NO CHANGE,0.16%
00835Q202,AEVA,Aeva Technologies Inc,1824862,-14452,24.23M,-191.92K,-0.8%,0.57%
929740108,WAB,Wabtec,300110,-2300,64.06M,-490.93K,-0.8%,1.5%
16935C109,CHYM,Chime Finl Inc,0,-43230,0,-872K,CLOSE,0%
882681109,TXRH,Texas Roadhouse Inc,0,-29800,0,-4.95M,CLOSE,0%
60937P106,MDB,Mongodb Inc,0,-17710,0,-5.5M,CLOSE,0%
83418M103,SEI,Solaris Energy Infras Inc,0,-145600,0,-5.82M,CLOSE,0%
14040H105,COF,Capital One Finl Corp,0,-43920,0,-9.34M,CLOSE,0%
234264109,DAKT,Daktronics Inc,852960,-583976,16.86M,-11.55M,-40.6%,0.4%
980745103,WWD,Woodward Inc,590930,-42085,178.65M,-12.72M,-6.6%,4.2%
185899101,CLF,Cleveland-Cliffs Inc New,1745655,-969380,23.18M,-12.87M,-35.7%,0.55%
37950E259,ARGT,Global X Fds,0,-254045,0,-17.72M,CLOSE,0%
87165B103,SYF,Synchrony Financial,0,-261825,0,-18.6M,CLOSE,0%
80004C200,SNDK,Sandisk Corp,0,-166235,0,-18.65M,CLOSE,0%
737446104,POST,Post Hldgs Inc,0,-176400,0,-18.96M,CLOSE,0%
29337E102,ELVN,Enliven Therapeutics Inc,0,-947405,0,-19.39M,CLOSE,0%
372460105,GPC,Genuine Parts Co,0,-144185,0,-19.98M,CLOSE,0%
G7997R103,STX,Seagate Technology Hldngs Pl,0,-85900,0,-20.28M,CLOSE,0%
91332U101,U,Unity Software Inc,410020,-472480,18.11M,-20.87M,-53.5%,0.43%
816850101,SMTC,Semtech Corp,0,-301515,0,-21.54M,CLOSE,0%
58733R102,MELI,Mercadolibre Inc,47149,-11195,94.97M,-22.55M,-19.2%,2.3%
G6683N103,NU,Nu Hldgs Ltd,0,-1454180,0,-23.28M,CLOSE,0%
349381103,FIGR,Figure Technology Solutio,1539785,-577040,62.88M,-23.57M,-27.3%,1.5%
042068205,ARM,Arm Holdings Plc,0,-167900,0,-23.76M,CLOSE,0%
69331C108,PCG,Pg&E Corp,0,-1649300,0,-24.87M,CLOSE,0%
77543R102,ROKU,Roku Inc,582980,-239455,63.25M,-25.98M,-29.1%,1.5%
86384P109,STUB,Stubhub Hldgs Inc,2305751,-1953765,31.2M,-26.43M,-45.9%,0.74%
78464A797,KBE,Spdr Series Trust,0,-482095,0,-28.65M,CLOSE,0%
