CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01921D204,AAUC,ALLIED GOLD CORP,16498498,1761864,377.49M,40.31M,+12%,20%
G4701H109,IHS,IHS HOLDING LIMITED,8780288,3934727,65.5M,29.35M,+81.2%,3.5%
44891N208,IAC,IAC INC,1866442,540643,72.98M,21.14M,+40.8%,3.9%
83419D201,SLSR,SOLARIS RES INC,9022072,2210452,71.91M,17.62M,+32.5%,3.8%
893870204,TGS,TRANSPORTADORA DE GAS SUR,3283265,386015,102.08M,12M,+13.3%,5.4%
450047303,IRS,IRSA INVERSIONES Y REP S A,4142489,718512,68.52M,11.88M,+21%,3.6%
64782A107,NEWP,NEW PAC METALS CORP,2293539,2293539,8.05M,8.05M,NEW,0.43%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,13565960,135515,352.71M,3.52M,+1%,18.7%
19425C100,CNL,COLLECTIVE MINING LTD,10650248,195211,155.39M,2.85M,+1.9%,8.2%
11777Q209,BTG,B2GOLD CORP,56760,56760,255.99K,255.99K,NEW,0.01%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,0,-242501,0,-1.79M,CLOSE,0%
226406106,CRESY,CRESUD S A C I F Y A,0,-395181,0,-3.64M,CLOSE,0%
53680QAA6,LAR,LITHIUM ARGENTINA AG,9111000,-5500000,8.28M,-5M,-37.6%,0.44%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,1601316,-186969,47.98M,-5.6M,-10.5%,2.5%
91822M502,VEON,VEON LTD,344522,-168416,18.11M,-8.85M,-32.8%,0.96%
697660207,PAM,PAMPA ENERGIA S A,565449,-133326,50.05M,-11.8M,-19.1%,2.7%
552953101,MGM,MGM RESORTS INTERNATIONAL,2988773,-497488,109.06M,-18.15M,-14.3%,5.8%
83056P715,SKE,SKEENA RES LTD NEW,15828709,-1043110,375.62M,-24.75M,-6.2%,19.9%
P5626F128,IFS,INTERCORP FINL SVCS INC,31223,-904475,1.32M,-38.31M,-96.7%,0.07%
Total,,,,,1.89B,29.09M,+2%,100%
