CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,2100923,930640,657.59M,291.29M,+79.5%,8.4%
80004C200,SNDK,SANDISK CORP,1003566,1003566,238.23M,238.23M,NEW,3%
146869102,CVNA,CARVANA CO,1070802,503091,451.9M,212.31M,+88.6%,5.8%
87305R109,TTMI,TTM TECHNOLOGIES INC,4276320,2260035,295.07M,155.94M,+112.1%,3.8%
M6191J100,FROG,JFROG LTD,5297812,2389415,330.9M,149.24M,+82.2%,4.2%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,783305,783305,134.16M,134.16M,NEW,1.7%
19247G107,COHR,COHERENT CORP,1094757,635359,202.06M,117.27M,+138.3%,2.6%
023135106,AMZN,AMAZON COM INC,1857878,410303,428.84M,94.71M,+28.3%,5.5%
82982T106,SITM,SITIME CORP,698539,218038,246.72M,77.01M,+45.4%,3.2%
58733R102,MELI,MERCADOLIBRE INC,98175,37235,197.75M,75M,+61.1%,2.5%
771049103,RBLX,ROBLOX CORP,4105113,385533,332.64M,31.24M,+10.4%,4.3%
816850101,SMTC,SEMTECH CORP,3901469,396504,287.5M,29.22M,+11.3%,3.7%
947002101,WLTH,WEALTHFRONT CORP,1600000,1600000,21.74M,21.74M,NEW,0.28%
60937P106,MDB,MONGODB INC,599970,47870,251.8M,20.09M,+8.7%,3.2%
219350105,GLW,CORNING INC,2669780,47494,233.77M,4.16M,+1.8%,3%
26603R106,DUOL,DUOLINGO INC,876646,8477,153.85M,1.49M,+1%,2%
49845K101,KVYO,KLAVIYO INC,3057889,922,99.29M,29.94K,+0%,1.3%
443573100,HUBS,HUBSPOT INC,149246,0,59.89M,0,NO CHANGE,0.77%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,1908017,0,45.83M,0,NO CHANGE,0.59%
679295105,OKTA,OKTA INC,434854,0,37.6M,0,NO CHANGE,0.48%
433313103,HNGE,HINGE HEALTH INC,0,-173544,0,-8.52M,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-770752,0,-24.82M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,10755918,-1662741,180.05M,-27.83M,-13.4%,2.3%
G3323L100,FN,FABRINET,616047,-65953,280.47M,-30.03M,-9.7%,3.6%
16935C109,CHYM,CHIME FINL INC,10572,-1387894,266.1K,-34.93M,-99.2%,<.01%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,592941,-133862,180.19M,-40.68M,-18.4%,2.3%
453204109,PI,IMPINJ INC,887272,-337313,154.39M,-58.7M,-27.5%,2%
92537N108,VRT,VERTIV HOLDINGS CO,0,-639965,0,-96.55M,CLOSE,0%
171779309,CIEN,CIENA CORP,893483,-444317,208.96M,-103.91M,-33.2%,2.7%
03831W108,APP,APPLOVIN CORP,808356,-163048,544.69M,-109.87M,-16.8%,7%
82509L107,SHOP,SHOPIFY INC,0,-765466,0,-113.76M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,1031732,-399179,357.08M,-138.16M,-27.9%,4.6%
594918104,MSFT,MICROSOFT CORP,0,-300509,0,-155.65M,CLOSE,0%
30303M102,META,META PLATFORMS INC,469713,-260109,310.05M,-171.7M,-35.6%,4%
81141R100,SE,SEA LTD,0,-1160795,0,-207.47M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-230719,0,-276.61M,CLOSE,0%
093712107,BE,BLOOM ENERGY CORP,1339623,-3341350,116.4M,-290.33M,-71.4%,1.5%
15101Q207,CLS,CELESTICA INC,1882391,-1110944,556.45M,-328.41M,-37.1%,7.1%
67066G104,NVDA,NVIDIA CORPORATION,1201695,-1984856,224.12M,-370.18M,-62.3%,2.9%
Total,,,,,7.82B,-934.94M,-11%,100%
