CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
98389B100,XEL,XCEL ENERGY INC,152239,126339,11.24M,9.33M,+487.8%,13.1%
N3168P101,FER,FERROVIAL SE,115871,115871,7.49M,7.49M,NEW,8.7%
G38327105,GPRK,GEOPARK LTD,789978,789978,5.85M,5.85M,NEW,6.8%
165303108,CPK,CHESAPEAKE UTILS CORP,43586,43586,5.44M,5.44M,NEW,6.3%
018802108,LNT,ALLIANT ENERGY CORP,71500,71500,4.65M,4.65M,NEW,5.4%
25380B102,DGXX,DIGI PWR X INC,1753308,1753308,4.47M,4.47M,NEW,5.2%
451107106,IDA,IDACORP INC,30100,30100,3.81M,3.81M,NEW,4.4%
65473P105,NI,NISOURCE INC,91024,91024,3.8M,3.8M,NEW,4.4%
093712107,BE,BLOOM ENERGY CORP,36467,36467,3.17M,3.17M,NEW,3.7%
17253J106,CIFR,CIPHER MINING INC,294292,207092,4.34M,3.06M,+237.5%,5.1%
84857L101,SR,SPIRE INC,36000,36000,2.98M,2.98M,NEW,3.5%
29364G103,ETR,ENTERGY CORP NEW,31338,31338,2.9M,2.9M,NEW,3.4%
N85083108,NKLR,TERRA INNOVATUM GLOBAL NV,621540,621540,2.87M,2.87M,NEW,3.4%
88080T104,WULF,TERAWULF INC,419396,244270,4.82M,2.81M,+139.5%,5.6%
05605H100,BWXT,BWX TECHNOLOGIES INC,12350,12350,2.13M,2.13M,NEW,2.5%
Q4982L109,IREN,IREN LIMITED,52749,52749,1.99M,1.99M,NEW,2.3%
09173B107,BITF,BITFARMS LTD,834075,834075,1.96M,1.96M,NEW,2.3%
433921103,HIVE,HIVE DIGITAL TECHNOLOGIES LT,758683,758683,1.96M,1.96M,NEW,2.3%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,91900,91900,1.03M,1.03M,NEW,1.2%
G29183103,ETN,EATON CORP PLC,3225,3225,1.03M,1.03M,NEW,1.2%
36317J209,GLXY,GALAXY DIGITAL INC.,90073,5573,2.01M,124.61K,+6.6%,2.4%
767292105,RIOT,RIOT PLATFORMS INC,0,-56600,0,-1.08M,CLOSE,0%
816851109,SRE,SEMPRA,0,-12000,0,-1.08M,CLOSE,0%
30040W108,ES,EVERSOURCE ENERGY,0,-15300,0,-1.09M,CLOSE,0%
038169207,APLD,APPLIED DIGITAL CORP,76037,-48963,1.86M,-1.2M,-39.2%,2.2%
44812J104,HUT,HUT 8 CORP,0,-57691,0,-2.01M,CLOSE,0%
629377508,NRG,NRG ENERGY INC,0,-12500,0,-2.02M,CLOSE,0%
594972408,MSTR,STRATEGY INC,0,-6317,0,-2.04M,CLOSE,0%
30034W106,EVRG,EVERGY INC,0,-27300,0,-2.08M,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-6365,0,-2.09M,CLOSE,0%
291011104,EMR,EMERSON ELEC CO,0,-16800,0,-2.2M,CLOSE,0%
125896100,CMS,CMS ENERGY CORP,0,-31917,0,-2.34M,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,0,-150000,0,-2.69M,CLOSE,0%
18539C204,CWEN,CLEARWAY ENERGY INC,0,-96950,0,-2.74M,CLOSE,0%
576323109,MTZ,MASTEC INC,0,-14556,0,-3.1M,CLOSE,0%
87422Q109,TLN,TALEN ENERGY CORP,4440,-8425,1.66M,-3.16M,-65.5%,1.9%
00130H105,AES,AES CORP,153692,-231122,2.2M,-3.31M,-60.1%,2.6%
292671708,UUUU,ENERGY FUELS INC,0,-240500,0,-3.69M,CLOSE,0%
92840M102,VST,VISTRA CORP,0,-20180,0,-3.95M,CLOSE,0%
69331C108,PCG,PG&E CORP,0,-403105,0,-6.08M,CLOSE,0%
67079K100,SMR,NUSCALE PWR CORP,0,-192406,0,-6.93M,CLOSE,0%
G43658106,IMSR,HCM II ACQUISITION CORP,0,-500000,0,-8.21M,CLOSE,0%
Total,,,,,85.68M,9.76M,+12.7%,100%
