CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02072L565,BOXX,EA SERIES TRUST,56120,23729,6.46M,2.73M,+73.3%,2.1%
922908363,VOO,VANGUARD INDEX FDS,9625,2325,6.04M,1.46M,+31.8%,2%
67066G104,NVDA,NVIDIA CORPORATION,93394,6563,17.42M,1.22M,+7.6%,5.7%
78463V107,GLD,SPDR GOLD TR,19115,2920,7.58M,1.16M,+18%,2.5%
594918104,MSFT,MICROSOFT CORP,19167,2162,9.27M,1.05M,+12.7%,3.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,265251,5403,47.15M,960.38K,+2.1%,15.5%
14040H105,COF,CAPITAL ONE FINL CORP,5637,3708,1.37M,898.72K,+192.2%,0.45%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,7641,2886,2.32M,877.03K,+60.7%,0.76%
037833100,AAPL,APPLE INC,52813,2932,14.36M,797.09K,+5.9%,4.7%
595112103,MU,MICRON TECHNOLOGY INC,2784,2784,794.58K,794.58K,NEW,0.26%
74347X831,TQQQ,PROSHARES TR,30221,13964,1.59M,736.18K,+85.9%,0.52%
532457108,LLY,ELI LILLY & CO,3676,651,3.95M,699.53K,+21.5%,1.3%
110448107,BTI,BRITISH AMERN TOB PLC,29485,11079,1.67M,627.3K,+60.2%,0.55%
30303M102,META,META PLATFORMS INC,4943,915,3.26M,604K,+22.7%,1.1%
11135F101,AVGO,BROADCOM INC,10209,1604,3.53M,555.13K,+18.6%,1.2%
907818108,UNP,UNION PAC CORP,3162,2303,731.42K,532.72K,+268.1%,0.24%
64110L106,NFLX,NETFLIX INC,6280,5672,588.81K,531.81K,+932.9%,0.19%
921932703,VOOV,VANGUARD ADMIRAL FDS INC,2551,2551,522.52K,522.52K,NEW,0.17%
02079K107,GOOG,ALPHABET INC,8088,1614,2.54M,506.46K,+24.9%,0.84%
023135106,AMZN,AMAZON COM INC,17491,2156,4.04M,497.65K,+14.1%,1.3%
904767803,UL,UNILEVER PLC,7533,7533,492.66K,492.66K,NEW,0.16%
855244109,SBUX,STARBUCKS CORP,5584,5584,470.22K,470.22K,NEW,0.15%
02079K305,GOOGL,ALPHABET INC,10027,1489,3.14M,466.07K,+17.4%,1%
75513E101,RTX,RTX CORPORATION,5805,2535,1.06M,464.92K,+77.5%,0.35%
38141G104,GS,GOLDMAN SACHS GROUP INC,2364,453,2.08M,398.27K,+23.7%,0.68%
46625H100,JPM,JPMORGAN CHASE & CO.,6442,1169,2.08M,376.7K,+22.2%,0.68%
78468R663,BIL,SPDR SERIES TRUST,16780,3956,1.53M,361.49K,+30.8%,0.5%
81369Y704,XLI,SELECT SECTOR SPDR TR,4516,2223,700.51K,344.83K,+96.9%,0.23%
14448C104,CARR,CARRIER GLOBAL CORPORATION,6514,6514,344.2K,344.2K,NEW,0.11%
651639106,NEM,NEWMONT CORP,11530,3402,1.15M,339.7K,+41.9%,0.38%
949746101,WFC,WELLS FARGO CO NEW,17239,3561,1.61M,331.89K,+26%,0.53%
75526L886,FEGE,RBB FUND TRUST,51044,7203,2.35M,331.53K,+16.4%,0.77%
682680103,OKE,ONEOK INC NEW,4362,4362,320.61K,320.61K,NEW,0.11%
517834107,LVS,LAS VEGAS SANDS CORP,4838,4838,314.9K,314.9K,NEW,0.1%
09174C104,BITB,BITWISE BITCOIN ETF TR,6587,6587,313.28K,313.28K,NEW,0.1%
002824100,ABT,ABBOTT LABS,2476,2476,310.18K,310.18K,NEW,0.1%
003263100,GLTR,ABRDN PRECIOUS METALS BASKET,1487,1487,305.73K,305.73K,NEW,0.1%
68389X105,ORCL,ORACLE CORP,7752,1512,1.51M,294.71K,+24.2%,0.5%
369604301,GE,GE AEROSPACE,2849,956,877.64K,294.5K,+50.5%,0.29%
580135101,MCD,MCDONALDS CORP,6247,906,1.91M,276.91K,+17%,0.63%
74340W103,PLD,PROLOGIS INC.,2155,2155,275.08K,275.08K,NEW,0.09%
962879102,WPM,WHEATON PRECIOUS METALS CORP,10672,2307,1.25M,271.12K,+27.6%,0.41%
464287556,IBB,ISHARES TR,1598,1598,269.72K,269.72K,NEW,0.09%
097023105,BA,BOEING CO,7711,1237,1.67M,268.58K,+19.1%,0.55%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,2675,816,879K,268.14K,+43.9%,0.29%
74347X864,UPRO,PROSHARES TR,8053,2299,932.22K,266.13K,+40%,0.31%
136385101,CNQ,CANADIAN NAT RES LTD,7813,7813,264.47K,264.47K,NEW,0.09%
00287Y109,ABBV,ABBVIE INC,3855,1155,880.86K,263.92K,+42.8%,0.29%
35671D857,FCX,FREEPORT-MCMORAN INC,5112,5112,259.64K,259.64K,NEW,0.09%
