CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,80370,72283,7.54M,6.78M,+893.8%,2.2%
81762P102,NOW,SERVICENOW INC,17867,14303,2.74M,2.19M,+401.3%,0.8%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,16544,16544,803.71K,803.71K,NEW,0.23%
664925708,ESN,NORTHERN LTS FD TR II,59000,28000,1.01M,480.52K,+90.3%,0.3%
33733E302,FDN,FIRST TR EXCHANGE-TRADED FD,9695,1591,2.61M,428.26K,+19.6%,0.76%
88160R101,TSLA,TESLA INC,6283,948,2.83M,426.35K,+17.8%,0.83%
G65163100,JOBY,JOBY AVIATION INC,31700,31700,418.44K,418.44K,NEW,0.12%
68389X105,ORCL,ORACLE CORP,6753,2120,1.32M,413.19K,+45.8%,0.38%
30303M102,META,META PLATFORMS INC,45085,583,29.76M,384.83K,+1.3%,8.7%
739128106,POWL,POWELL INDS INC,13424,1025,4.28M,326.75K,+8.3%,1.2%
H17182108,CRSP,CRISPR THERAPEUTICS AG,4900,4900,256.96K,256.96K,NEW,0.08%
78433H634,IWMI,NEOS ETF TRUST,5000,5000,243.4K,243.4K,NEW,0.07%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,27524,1270,4.89M,225.74K,+4.8%,1.4%
816850101,SMTC,SEMTECH CORP,3050,3050,224.75K,224.75K,NEW,0.07%
78464A581,XHE,SPDR SERIES TRUST,2500,2500,220.57K,220.57K,NEW,0.06%
33829M101,FIVE,FIVE BELOW INC,1125,1125,211.91K,211.91K,NEW,0.06%
21037T109,CEG,CONSTELLATION ENERGY CORP,5831,525,2.06M,185.47K,+9.9%,0.6%
33737A108,GRID,FIRST TR EXCHANGE TRADED FD,6865,1154,1.05M,176.59K,+20.2%,0.31%
04965B100,ATOM,ATOMERA INC,598847,71739,1.32M,158.54K,+13.6%,0.39%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,15260,428,4.64M,130.06K,+2.9%,1.4%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD,5136,1266,504.97K,124.47K,+32.7%,0.15%
594918104,MSFT,MICROSOFT CORP,42775,214,20.69M,103.49K,+0.5%,6%
21873S108,CRWV,COREWEAVE INC,3100,1000,221.99K,71.61K,+47.6%,0.06%
009066101,ABNB,AIRBNB INC,2650,500,359.66K,67.86K,+23.3%,0.11%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,8993,120,4.22M,56.25K,+1.4%,1.2%
833445109,SNOW,SNOWFLAKE INC,19151,250,4.2M,54.84K,+1.3%,1.2%
02156V109,OKLO,OKLO INC,7750,700,556.14K,50.23K,+9.9%,0.16%
426281101,JKHY,HENRY JACK & ASSOC INC,1987,275,362.59K,50.18K,+16.1%,0.11%
94106L109,WM,WASTE MGMT INC DEL,1439,218,316.16K,47.9K,+17.9%,0.09%
749607107,RLI,RLI CORP,5832,730,373.13K,46.71K,+14.3%,0.11%
478160104,JNJ,JOHNSON & JOHNSON,1530,94,316.63K,19.45K,+6.5%,0.09%
