CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81369Y803,XLK,SELECT SECTOR SPDR TR,244080,122040,35.14M,17.57M,+100%,1.1%
90353T100,UBER,UBER TECHNOLOGIES INC,158693,120430,12.97M,9.84M,+314.7%,0.4%
41809Y102,NCIQ,HASHDEX NASDAQ CRYPTO INDEX,193205,193205,4.39M,4.39M,NEW,0.14%
771049103,RBLX,ROBLOX CORP,57331,53780,4.65M,4.36M,+1514.5%,0.14%
98422D105,XPEV,XPENG INC,278642,203295,5.65M,4.12M,+269.8%,0.18%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,600825,76612,29.83M,3.8M,+14.6%,0.93%
36828A101,GEV,GE VERNOVA INC,7588,3512,4.96M,2.3M,+86.2%,0.15%
81762P102,NOW,SERVICENOW INC,16340,14660,2.5M,2.25M,+872.6%,0.08%
88160R101,TSLA,TESLA INC,4879,4879,2.19M,2.19M,NEW,0.07%
58733R102,MELI,MERCADOLIBRE INC,5044,997,10.16M,2.01M,+24.6%,0.32%
091749101,BITW,BITWISE 10 CRYPTO INDEX ETF,30052,30052,1.77M,1.77M,NEW,0.05%
056752108,BIDU,BAIDU INC,12986,12986,1.7M,1.7M,NEW,0.05%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,28581,28581,1.17M,1.17M,NEW,0.04%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,14109,14109,907.35K,907.35K,NEW,0.03%
74766W108,QUBT,QUANTUM COMPUTING INC,99056,81037,1.02M,831.44K,+449.7%,0.03%
950915108,WRD,WERIDE INC,60426,60426,524.5K,524.5K,NEW,0.02%
76655K103,RGTI,RIGETTI COMPUTING INC,69441,19440,1.54M,430.6K,+38.9%,0.05%
03763A207,ASTH,ASTRANA HEALTH INC,15894,15894,394.33K,394.33K,NEW,0.01%
30303M102,META,META PLATFORMS INC,284832,593,188.01M,391.43K,+0.2%,5.9%
00827B106,AFRM,AFFIRM HLDGS INC,5034,5034,374.68K,374.68K,NEW,0.01%
775711104,ROL,ROLLINS INC,20228,6224,1.21M,373.56K,+44.4%,0.04%
231561101,CW,CURTISS WRIGHT CORP,656,656,361.63K,361.63K,NEW,0.01%
46266C105,IQV,IQVIA HLDGS INC,1589,1589,358.18K,358.18K,NEW,0.01%
82509L107,SHOP,SHOPIFY INC,112218,2198,18.06M,353.81K,+2%,0.56%
09073M104,TECH,BIO-TECHNE CORP,5846,5846,343.8K,343.8K,NEW,0.01%
78473E103,SPXC,SPX TECHNOLOGIES INC,1657,1657,331.5K,331.5K,NEW,0.01%
26884L109,EQT,EQT CORP,5907,5907,316.62K,316.62K,NEW,<.01%
05605H100,BWXT,BWX TECHNOLOGIES INC,1671,1671,288.82K,288.82K,NEW,<.01%
48020Q107,JLL,JONES LANG LASALLE INC,1988,824,668.9K,277.25K,+70.8%,0.02%
00287Y109,ABBV,ABBVIE INC,1080,1080,246.77K,246.77K,NEW,<.01%
92537N108,VRT,VERTIV HOLDINGS CO,1459,1459,236.37K,236.37K,NEW,<.01%
64110L106,NFLX,NETFLIX INC,2450,2450,229.71K,229.71K,NEW,<.01%
