CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
65250K105,NMAX,NEWSMAX INC,22795352,22795352,176.21M,176.21M,NEW,7.9%
36118L106,FUTU,FUTU HLDGS LTD,507500,206000,83.34M,33.83M,+68.3%,3.7%
983134107,WYNN,WYNN RESORTS LTD,250055,250055,30.09M,30.09M,NEW,1.3%
46428Q109,SLV,ISHARES SILVER TRUST,442753,442753,28.52M,28.52M,NEW,1.3%
88160R101,TSLA,TESLA MTRS INC,52053,50375,23.41M,22.65M,+3002.1%,1%
78463V107,GLD,SPDR GOLD TR GOLD,56500,52702,22.39M,20.89M,+1387.6%,1%
66987E206,NG,NOVAGOLD RES INC,2000001,2000001,18.64M,18.64M,NEW,0.83%
808513105,SCHW,SCHWAB CHARLES CORP NEW,328306,137939,32.8M,13.78M,+72.5%,1.5%
47103U886,VNLA,JANUS DETROIT STR TR HENDRSN SHRT,349568,196328,17.18M,9.65M,+128.1%,0.77%
47103U746,JSI,JANUS DETROIT STR TR,434624,183813,22.63M,9.57M,+73.3%,1%
03463K752,UYLD,ANGEL OAK FUNDS TRUST,364035,145086,18.62M,7.42M,+66.3%,0.83%
78462F103,SPY,SPDR S&P 500 ETF TR TR,244871,9039,166.98M,6.16M,+3.8%,7.4%
770700102,HOOD,ROBINHOOD MKTS INC COM,48922,48922,5.53M,5.53M,NEW,0.25%
37954Y830,COPX,GLOBAL X FDS,72863,72863,5.23M,5.23M,NEW,0.23%
47103U845,JAAA,JANUS DETROIT STR TR HENDRSON AAA,263493,86277,13.33M,4.36M,+48.7%,0.59%
46090E103,QQQ,INVESCO QQQ TR,55647,6357,34.19M,3.91M,+12.9%,1.5%
03463K760,CARY,ANGEL OAK FUNDS TRUST,390740,165564,8.14M,3.45M,+73.5%,0.36%
G32089107,ETOR,ETORO GROUP LTD,96500,96500,3.39M,3.39M,NEW,0.15%
46641Q159,JPIE,J P MORGAN EXCHANGE TRADED F,349395,67368,16.17M,3.12M,+23.9%,0.72%
46436E718,SGOV,ISHARES TR 0-3 MNTH,102259,30360,10.27M,3.05M,+42.2%,0.46%
025072349,AVLV,AMERICAN CENTY TR US LARGE CAP VLU,172629,37411,13.08M,2.83M,+27.7%,0.58%
70450Y103,PYPL,PAYPAL HLDGS INC,125830,47653,7.35M,2.78M,+61%,0.33%
02072L433,ROE,EA SERIES TRUST,194567,77742,6.86M,2.74M,+66.5%,0.31%
922020748,VCRB,VANGUARD MALVERN FDS,89004,34364,6.93M,2.68M,+62.9%,0.31%
00775Y645,SAMT,ADVISORS INNER CIRCLE FD III,265266,62172,10.21M,2.39M,+30.6%,0.46%
65340P106,NXE,NEXGEN ENERGY LTD,300000,174238,2.76M,1.6M,+138.5%,0.12%
037833100,AAPL,APPLE INC,155081,5639,42.16M,1.53M,+3.8%,1.9%
023135106,AMZN,AMAZON COM INC,21273,5563,4.91M,1.28M,+35.4%,0.22%
422704106,HL,HECLA MNG CO,150109,60827,2.88M,1.17M,+68.1%,0.13%
697900108,PAAS,PAN AMERN SILVER CORP,49000,21796,2.54M,1.13M,+80.1%,0.11%
13321L108,CCJ,CAMECO CORP,237048,12054,21.69M,1.1M,+5.4%,0.97%
025072703,AVDE,AMERICAN CENTY ETF TR,59999,12333,4.94M,1.02M,+25.9%,0.22%
74255Y607,PSC,PRINCIPAL EXCHANGE TRADED FD,43169,17159,2.49M,990.53K,+66%,0.11%
00775Y652,SAGP,ADVISORS INNER CIRCLE FD III,77669,26302,2.63M,891.31K,+51.2%,0.12%
74743L100,Q,QNITY ELECTRONICS INC,10475,10475,855K,855K,NEW,0.04%
922907712,VCRM,VANGUARD MUN BD FDS,56227,11235,4.25M,849.01K,+25%,0.19%
02079K305,GOOGL,ALPHABET INC CAP STK,9399,2697,2.94M,844.19K,+40.2%,0.13%
962879102,WPM,WHEATON PRECIOUS METALS CORP,17000,7000,2M,822.71K,+70%,0.09%
025072877,AVUV,AMERICAN CENTY TR US SML CP VALU,96257,6777,9.82M,691.1K,+7.6%,0.44%
81762P102,NOW,SERVICENOW INC,5474,4403,839K,674.85K,+411.1%,0.04%
577125818,MEM,MATTHEWS ASIA FDS,123929,16636,4.44M,595.75K,+15.5%,0.2%
922907696,VSDM,VANGUARD MUN BD FDS,35993,7639,2.75M,584.07K,+26.9%,0.12%
47103U852,JMBS,JANUS DETROIT STR TR,48182,12058,2.2M,550.82K,+33.4%,0.1%
02079K107,GOOG,ALPHABET INC CAP STK,142546,1729,44.73M,542.56K,+1.2%,2%
11135F101,AVGO,BROADCOM INC,15164,1535,5.25M,531.24K,+11.3%,0.23%
