CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
682189105,ON,ON SEMICONDUCTOR CORP,10480200,10480200,567.5M,567.5M,NEW,7.7%
35671D857,FCX,FREEPORT-MCMORAN INC,5155000,5155000,261.82M,261.82M,NEW,3.5%
444859102,HUM,HUMANA INC,953000,953000,244.09M,244.09M,NEW,3.3%
77311W101,RKT,ROCKET COS INC,25689300,11894300,497.34M,230.27M,+86.2%,6.7%
499049104,KNX,KNIGHT-SWIFT TRANSN HLDGS IN,4285700,4285700,224.06M,224.06M,NEW,3%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,24396242,6887100,586M,165.43M,+39.3%,7.9%
90138F102,TWLO,TWILIO INC,1562600,1107700,222.26M,157.56M,+243.5%,3%
74743L100,Q,QNITY ELECTRONICS INC,1916800,1916800,156.51M,156.51M,NEW,2.1%
861012102,STM,STMICROELECTRONICS N V,5280500,5280500,136.98M,136.98M,NEW,1.8%
G39387108,GFS,GLOBALFOUNDRIES INC,4856000,3086900,169.57M,107.79M,+174.5%,2.3%
37637K108,GTLB,GITLAB INC,5973800,2818800,224.2M,105.79M,+89.3%,3%
247361702,DAL,DELTA AIR LINES INC DEL,2927048,1192400,203.14M,82.75M,+68.7%,2.7%
910047109,UAL,UNITED AIRLS HLDGS INC,1889952,731780,211.33M,81.83M,+63.2%,2.9%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,1853900,1853900,75.71M,75.71M,NEW,1%
654106103,NKE,NIKE INC,1106400,1106400,70.49M,70.49M,NEW,0.95%
G4253H101,JHX,JAMES HARDIE INDS PLC,5364500,3083434,111.31M,63.98M,+135.2%,1.5%
G037AX101,AMBA,AMBARELLA INC,814400,814400,57.69M,57.69M,NEW,0.78%
337738108,FISV,FISERV INC,727400,727400,48.86M,48.86M,NEW,0.66%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,22416281,2663036,297.69M,35.37M,+13.5%,4%
670346105,NUE,NUCOR CORP,1664170,126870,271.44M,20.69M,+8.3%,3.7%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,2880200,2880200,20.56M,20.56M,NEW,0.28%
86384P109,STUB,STUBHUB HLDGS INC,1459200,1459200,19.74M,19.74M,NEW,0.27%
550021109,LULU,LULULEMON ATHLETICA INC,88600,88600,18.41M,18.41M,NEW,0.25%
26884L109,EQT,EQT CORP,6272388,332800,336.2M,17.84M,+5.6%,4.5%
126408103,CSX,CSX CORP,479800,479800,17.39M,17.39M,NEW,0.23%
78464A698,KRE,SPDR SERIES TRUST,130003,130003,8.43M,8.43M,NEW,0.11%
G3265R107,APTV,APTIV PLC,896277,2277,68.2M,173.26K,+0.3%,0.92%
68989M202,OUST,OUSTER INC,829000,0,17.94M,0,NO CHANGE,0.24%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,319000,0,11.19M,0,NO CHANGE,0.15%
140755307,TVRD,TVARDI THERAPEUTICS INC,704118,0,3.03M,0,NO CHANGE,0.04%
34385P108,LAB,STANDARD BIOTOOLS INC,1615000,0,2.07M,0,NO CHANGE,0.03%
051774115,AUROW,AURORA INNOVATION INC,437500,0,98.48K,0,NO CHANGE,<.01%
165167735,EXE,EXPAND ENERGY CORPORATION,1567514,-48200,172.99M,-5.32M,-3%,2.3%
G8267P108,SW,SMURFIT WESTROCK PLC,0,-187000,0,-7.96M,CLOSE,0%
460146103,IP,INTERNATIONAL PAPER CO,2577076,-240674,101.51M,-9.48M,-8.5%,1.4%
