CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
025072158,AVLC,AMERICAN CENTY ETF TR,457783,39065,35.99M,3.07M,+9.3%,7.9%
46438G687,IBMS,ISHARES TR,115000,115000,3M,3M,NEW,0.65%
20825C104,COP,CONOCOPHILLIPS,29389,29389,2.75M,2.75M,NEW,0.6%
921937835,BND,VANGUARD BD INDEX FDS,72005,33126,5.33M,2.45M,+85.2%,1.2%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,173423,46609,7.95M,2.14M,+36.8%,1.7%
25434V401,DFUS,DIMENSIONAL ETF TRUST,219843,28036,16.31M,2.08M,+14.6%,3.6%
25434V708,DFAC,DIMENSIONAL ETF TRUST,1306938,43633,51.74M,1.73M,+3.5%,11.3%
46435U515,IBDT,ISHARES TR,40000,40000,1.02M,1.02M,NEW,0.22%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,11200,11200,743.57K,743.57K,NEW,0.16%
78462F103,SPY,SPDR S&P 500 ETF TR,1348,855,918.98K,582.88K,+173.4%,0.2%
00217D100,ASTS,AST SPACEMOBILE INC,8000,8000,581.04K,581.04K,NEW,0.13%
25434V625,DCOR,DIMENSIONAL ETF TRUST,236146,7756,17.39M,571.07K,+3.4%,3.8%
037833100,AAPL,APPLE INC,7357,2000,2M,543.72K,+37.3%,0.44%
46090E103,QQQ,INVESCO QQQ TR,796,796,488.75K,488.75K,NEW,0.11%
25434V799,DFIC,DIMENSIONAL ETF TRUST,501885,11924,17.29M,410.9K,+2.4%,3.8%
911549103,UAMY,UNITED STATES ANTIMONY CORP,74071,74071,371.84K,371.84K,NEW,0.08%
922907712,VCRM,VANGUARD MUN BD FDS,4550,4550,343.84K,343.84K,NEW,0.08%
808524847,SCHH,SCHWAB STRATEGIC TR,211763,16402,4.42M,342.64K,+8.4%,0.97%
88339J105,TTD,THE TRADE DESK INC,9000,9000,341.64K,341.64K,NEW,0.07%
025072604,AVEM,AMERICAN CENTY ETF TR,95938,4333,7.39M,333.73K,+4.7%,1.6%
64110L106,NFLX,NETFLIX INC,3860,3474,361.91K,325.72K,+900%,0.08%
88080T104,WULF,TERAWULF INC,25500,25500,293K,293K,NEW,0.06%
025072141,AVEE,AMERICAN CENTY ETF TR,13465,4352,840.33K,271.6K,+47.8%,0.18%
92203C303,VUSB,VANGUARD BD INDEX FDS,13358,4560,665.77K,227.27K,+51.8%,0.15%
14021N105,CGNG,CAPITAL GROUP NEW GEOGRAPHY,28143,7065,898.6K,225.58K,+33.5%,0.2%
30303M102,META,META PLATFORMS INC,4114,340,2.72M,224.43K,+9%,0.59%
743606105,PB,PROSPERITY BANCSHARES INC,3000,3000,207.33K,207.33K,NEW,0.05%
67066G104,NVDA,NVIDIA CORPORATION,1075,1075,200.53K,200.53K,NEW,0.04%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,811,401,380.17K,187.97K,+97.8%,0.08%
025072323,AVSC,AMERICAN CENTY ETF TR,51000,2982,3M,175.16K,+6.2%,0.65%
023135106,AMZN,AMAZON COM INC,1823,548,420.79K,126.49K,+43%,0.09%
594918104,MSFT,MICROSOFT CORP,1818,200,879.23K,96.73K,+12.4%,0.19%
25434V203,DFAI,DIMENSIONAL ETF TRUST,50390,2257,1.92M,86.01K,+4.7%,0.42%
025072703,AVDE,AMERICAN CENTY ETF TR,49469,584,4.07M,48.07K,+1.2%,0.89%
