CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
05370A108,RNA,AVIDITY BIOSCIENCES INC,168000,168000,12.12M,12.12M,NEW,1.8%
252131AM9,DXCM,DEXCOM INC,12500000,12500000,11.39M,11.39M,NEW,1.7%
G29687103,AVDL,AVADEL PHARMACEUTICALS PLC,522034,522034,11.25M,11.25M,NEW,1.6%
436440101,HOLX,HOLOGIC INC,147250,147250,10.97M,10.97M,NEW,1.6%
82452J307,FOUR,SHIFT4 PMTS INC,125000,125000,10.26M,10.26M,NEW,1.5%
10922N103,BHF,BRIGHTHOUSE FINL INC,155196,155196,10.06M,10.06M,NEW,1.5%
69331C306,PCGPRX,PG&E CORP,475000,200000,19.34M,8.14M,+72.7%,2.8%
20717M103,CFLT,CONFLUENT INC,241000,240000,7.29M,7.26M,+24000%,1.1%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,450000,450000,6.37M,6.37M,NEW,0.93%
37940XAU6,GPN,GLOBAL PMTS INC,7000000,7000000,6.22M,6.22M,NEW,0.91%
81369Y506,XLE,SELECT SECTOR SPDR TR,235330,137013,10.52M,6.13M,+139.4%,1.5%
15677J108,DAY,DAYFORCE INC,156004,84004,10.79M,5.81M,+116.7%,1.6%
126349109,CSGS,CSG SYS INTL INC,75467,75467,5.79M,5.79M,NEW,0.84%
87901J105,TGNA,TEGNA INC,297279,297279,5.77M,5.77M,NEW,0.84%
74736K101,QRVO,QORVO INC,61800,61800,5.22M,5.22M,NEW,0.76%
783513203,RYAAY,RYANAIR HOLDINGS PLC,195439,70839,14.11M,5.12M,+56.9%,2.1%
171757206,CDTX,CIDARA THERAPEUTICS INC,22500,22500,4.97M,4.97M,NEW,0.73%
92189F676,SMH,VANECK ETF TRUST,18268,13765,6.58M,4.96M,+305.7%,0.96%
00971TAN1,AKAM,AKAMAI TECHNOLOGIES INC,5000000,5000000,4.95M,4.95M,NEW,0.72%
011642AD7,ALRM,ALARM COM HLDGS INC,5000000,5000000,4.74M,4.74M,NEW,0.69%
595017BG8,MCHP,MICROCHIP TECHNOLOGY INC.,8500000,4500000,8.08M,4.28M,+112.5%,1.2%
934423104,WBD,WARNER BROS DISCOVERY INC,210000,140000,6.05M,4.03M,+200%,0.88%
03152W109,FOLD,AMICUS THERAPEUTICS INC,240000,240000,3.42M,3.42M,NEW,0.5%
47074L105,JAMF,JAMF HLDG CORP,253079,253079,3.29M,3.29M,NEW,0.48%
538034BC2,LIVE,LIVE NATION ENTERTAINMENT IN,3000000,3000000,3.17M,3.17M,NEW,0.46%
32026V104,FFWM,FIRST FNDTN INC,480040,480040,2.96M,2.96M,NEW,0.43%
729640102,PLYM,PLYMOUTH INDL REIT INC,120400,120000,2.63M,2.63M,+30000%,0.38%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,252926,68260,9.63M,2.6M,+37%,1.4%
285512109,EA,ELECTRONIC ARTS INC,11900,11900,2.43M,2.43M,NEW,0.35%
81762P102,NOW,SERVICENOW INC,18428,15868,2.82M,2.43M,+619.8%,0.41%
415864107,NVRI,ENVIRI CORP,130000,130000,2.33M,2.33M,NEW,0.34%
472145AH4,JAZZ,JAZZ INVESTMENTS I LTD,1750000,1750000,2.33M,2.33M,NEW,0.34%
74267C106,PRA,PROASSURANCE CORP,346854,94579,8.38M,2.29M,+37.5%,1.2%
