CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
518439104,EL,LAUDER ESTEE COS INC,1400800,577300,146.69M,60.45M,+70.1%,11.7%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,1481837,1456837,58.38M,57.4M,+5827.3%,4.6%
172573107,CRCL,CIRCLE INTERNET GROUP INC,1249970,700070,99.12M,55.52M,+127.3%,7.9%
68389X105,ORCL,ORACLE CORP,247300,247300,48.2M,48.2M,NEW,3.8%
M2573A106,ZOOZ,ZOOZ STRATEGY LTD,8000000,8000000,3.5M,3.5M,NEW,0.28%
090040106,BILI,BILIBILI INC,126080,61080,3.1M,1.5M,+94%,0.25%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,6860,2830,2.08M,860.01K,+70.2%,0.17%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,135200,71200,1.45M,763.98K,+111.2%,0.12%
443201108,HWM,HOWMET AEROSPACE INC,7900,3000,1.62M,615.06K,+61.2%,0.13%
032654105,ADI,ANALOG DEVICES INC,4180,1800,1.13M,488.16K,+75.6%,0.09%
92864M798,ETHU,VOLATILITY SHS TR,12300,0,672.81K,0,NO CHANGE,0.05%
36165L108,GDS,GDS HLDGS LTD,0,-5300,0,-205.11K,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-2600,0,-372.27K,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-2500,0,-563.88K,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-2200,0,-659.25K,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2035230,-4420,361.76M,-785.66K,-0.2%,28.8%
02079K305,GOOGL,ALPHABET INC,1263900,-3600,395.6M,-1.13M,-0.3%,31.5%
458140100,INTC,INTEL CORP,12520,-42480,461.99K,-1.57M,-77.2%,0.04%
722304102,PDD,PDD HOLDINGS INC,16500,-203350,1.87M,-23.06M,-92.5%,0.15%
66981J102,MNSO,MINISO GROUP HLDG LTD,2290675,-5720246,42.95M,-107.25M,-71.4%,3.4%
67066G104,NVDA,NVIDIA CORPORATION,477190,-612110,89M,-114.16M,-56.2%,7.1%
Total,,,,,1.26B,-20.45M,-1.6%,100%
