CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,10861355,10242620,1.02B,960.35M,+1655.4%,2.5%
038222105,AMAT,APPLIED MATLS INC,5984332,2635284,1.54B,677.24M,+78.7%,3.8%
632307104,NTRA,NATERA INC,2633334,2463008,603.27M,564.25M,+1446.1%,1.5%
25809K105,DASH,DOORDASH INC,4365365,1910488,988.67M,432.69M,+77.8%,2.5%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,2450881,647708,1.42B,376.13M,+35.9%,3.6%
023135106,AMZN,AMAZON COM INC,9932265,1189170,2.29B,274.48M,+13.6%,5.7%
594918104,MSFT,MICROSOFT CORP,5171976,528926,2.5B,255.8M,+11.4%,6.3%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,8629524,556988,2.62B,169.26M,+6.9%,6.6%
576323109,MTZ,MASTEC INC,677909,677909,147.36M,147.36M,NEW,0.37%
92537N108,VRT,VERTIV HOLDINGS CO,828947,828947,134.3M,134.3M,NEW,0.34%
77311W101,RKT,ROCKET COS INC,6747052,6747052,130.62M,130.62M,NEW,0.33%
833445109,SNOW,SNOWFLAKE INC,2480963,524515,544.22M,115.06M,+26.8%,1.4%
00724F101,ADBE,ADOBE INC,874150,263529,305.94M,92.23M,+43.2%,0.77%
05464C101,AXON,AXON ENTERPRISE INC,155387,155387,88.25M,88.25M,NEW,0.22%
456788108,INFY,INFOSYS LTD,4574706,4574706,81.52M,81.52M,NEW,0.2%
21037T109,CEG,CONSTELLATION ENERGY CORP,5907174,181211,2.09B,64.02M,+3.2%,5.2%
12541W209,CHRW,C H ROBINSON WORLDWIDE INC,341024,341024,54.82M,54.82M,NEW,0.14%
46120E602,ISRG,INTUITIVE SURGICAL INC,807234,96585,457.19M,54.7M,+13.6%,1.1%
302130109,EXPD,EXPEDITORS INTL WASH INC,365987,365987,54.54M,54.54M,NEW,0.14%
368736104,GNRC,GENERAC HLDGS INC,369210,369210,50.35M,50.35M,NEW,0.13%
85208M102,SFM,SPROUTS FMRS MKT INC,601886,601886,47.95M,47.95M,NEW,0.12%
78409V104,SPGI,S&P GLOBAL INC,63451,63451,33.16M,33.16M,NEW,0.08%
615369105,MCO,MOODYS CORP,64260,64260,32.83M,32.83M,NEW,0.08%
639193101,NAVN,NAVAN INC,599280,599280,10.24M,10.24M,NEW,0.03%
60770K107,MRNA,MODERNA INC,200000,200000,5.9M,5.9M,NEW,0.01%
042068205,ARM,ARM HOLDINGS PLC,2300000,40174,251.41M,4.39M,+1.8%,0.63%
007903107,AMD,ADVANCED MICRO DEVICES INC,1239043,0,265.35M,0,NO CHANGE,0.66%
573874104,MRVL,MARVELL TECHNOLOGY INC,2079046,0,176.68M,0,NO CHANGE,0.44%
00851L103,API,AGORA INC,0,-93700,0,-357.93K,CLOSE,0%
08862E109,BYND,BEYOND MEAT INC,0,-343393,0,-649.01K,CLOSE,0%
00165C302,AMC,AMC ENTMT HLDGS INC,0,-228136,0,-661.59K,CLOSE,0%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,0,-106823,0,-726.4K,CLOSE,0%
679369108,OLPX,OLAPLEX HLDGS INC,0,-1264968,0,-1.66M,CLOSE,0%
15961R303,CHPT,CHARGEPOINT HOLDINGS INC,0,-154086,0,-1.68M,CLOSE,0%
42806J148,HTZWW,HERTZ GLOBAL HLDGS INC,0,-468814,0,-1.74M,CLOSE,0%
60741F104,MBLY,MOBILEYE GLOBAL INC,0,-226558,0,-3.2M,CLOSE,0%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,67226,-65414,3.34M,-3.25M,-49.3%,<.01%
860897107,SFIX,STITCH FIX INC,0,-790167,0,-3.44M,CLOSE,0%
36118L106,FUTU,FUTU HLDGS LTD,0,-24105,0,-4.19M,CLOSE,0%
74767V109,QS,QUANTUMSCAPE CORP,3694995,-600000,38.5M,-6.25M,-14%,0.1%
549498202,LCID,LUCID GROUP INC,0,-295393,0,-7.03M,CLOSE,0%
142152107,CAI,CARIS LIFE SCIENCES INC,9819992,-322206,264.94M,-8.69M,-3.2%,0.66%
46591M109,JOYY,JOYY INC,0,-155705,0,-9.13M,CLOSE,0%
72919P202,PLUG,PLUG POWER INC,0,-4098713,0,-9.55M,CLOSE,0%
76680R206,RNG,RINGCENTRAL INC,0,-411351,0,-11.66M,CLOSE,0%
G5279N105,KLAR,KLARNA GROUP PLC,0,-330000,0,-12.09M,CLOSE,0%
16935C109,CHYM,CHIME FINL INC,10071992,-644292,253.51M,-16.22M,-6%,0.63%
146869102,CVNA,CARVANA CO,1958229,-44979,826.41M,-18.98M,-2.2%,2.1%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-2500000,0,-22.5M,CLOSE,0%
58463J304,MPW,MEDICAL PPTYS TRUST INC,4525398,-4525398,22.63M,-22.63M,-50%,0.06%
G29183103,ETN,EATON CORP PLC,4721223,-73554,1.5B,-23.43M,-1.5%,3.8%
98954M101,ZG,ZILLOW GROUP INC,0,-328189,0,-24.43M,CLOSE,0%
