CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
89677Q107,TCOM,TRIP COM GROUP LTD,66740,3375,4.8M,242.7K,+5.3%,64.1%
149123101,CAT,CATERPILLAR INC,90,90,51.56K,51.56K,NEW,0.69%
70450Y103,PYPL,PAYPAL HLDGS INC,305,235,17.81K,13.72K,+335.7%,0.24%
46120E602,ISRG,INTUITIVE SURGICAL INC,13,13,7.36K,7.36K,NEW,0.1%
68389X105,ORCL,ORACLE CORP,35,25,6.82K,4.87K,+250%,0.09%
717081103,PFE,PFIZER INC,200,130,4.98K,3.24K,+185.7%,0.07%
090040106,BILI,BILIBILI INC,74206,0,1.82M,0,NO CHANGE,24.4%
01609W102,BABA,ALIBABA GROUP HLDG LTD,2750,0,403.1K,0,NO CHANGE,5.4%
47215P106,JD,JD.COM INC,9100,0,261.17K,0,NO CHANGE,3.5%
50202M102,LI,LI AUTO INC,3950,0,66.87K,0,NO CHANGE,0.89%
910873405,UMC,UNITED MICROELECTRONICS CORP SPON,782,0,6.15K,0,NO CHANGE,0.08%
025537101,AEP,AMERICAN ELEC PWR CO INC,0,-5,0,-562,CLOSE,0%
742718109,PG,PROCTER AND GAMBLE CO,0,-5,0,-768,CLOSE,0%
654106103,NKE,NIKE INC,0,-30,0,-2.09K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,15,-5,7.25K,-2.42K,-25%,0.1%
91912E105,VALE,VALE S A,0,-300,0,-3.26K,CLOSE,0%
478160104,JNJ,JOHNSON & JOHNSON,0,-25,0,-4.64K,CLOSE,0%
539830109,LMT,LOCKHEED MARTIN CORP,0,-10,0,-4.99K,CLOSE,0%
191216100,KO,COCA COLA CO,0,-100,0,-6.63K,CLOSE,0%
465562106,ITUB,ITAU UNIBANCO HLDG S A,0,-1205,0,-8.85K,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-100,0,-9.8K,CLOSE,0%
852234103,XYZ,BLOCK INC,0,-610,0,-44.09K,CLOSE,0%
437076102,HD,HOME DEPOT INC,0,-150,0,-60.78K,CLOSE,0%
532457108,LLY,ELI LILLY & CO,0,-80,0,-61.04K,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,0,-300,0,-61.09K,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,0,-1500,0,-91.45K,CLOSE,0%
92826C839,V,VISA INC,0,-280,0,-95.59K,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-300,0,-98.97K,CLOSE,0%
219350105,GLW,CORNING INC,0,-1300,0,-106.64K,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-150,0,-119.45K,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-168,0,-123.38K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-605,0,-132.84K,CLOSE,0%
G29183103,ETN,EATON CORP PLC,0,-365,0,-136.6K,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-820,0,-137.2K,CLOSE,0%
042068205,ARM,ARM HOLDINGS PLC,0,-1000,0,-141.49K,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-140,0,-167.85K,CLOSE,0%
458140100,INTC,INTEL CORP,0,-6216,0,-208.55K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,78,-882,24.41K,-276.07K,-91.9%,0.33%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-1413,0,-487.91K,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,10,-2830,1.86K,-527.79K,-99.6%,0.02%
79466L302,CRM,SALESFORCE INC,0,-2480,0,-587.76K,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-1680,0,-747.13K,CLOSE,0%
037833100,AAPL,APPLE INC,0,-3000,0,-763.89K,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-1650,0,-809.13K,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,0,-5440,0,-820.68K,CLOSE,0%
Total,,,,,7.48M,-6.53M,-44.7%,100%
