CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01921D204,AAUC,ALLIED GOLD CORP,7714312,7714312,103.63M,103.63M,NEW,19.2%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,29784,29784,1.35M,1.35M,NEW,0.25%
61945C103,MOS,MOSAIC CO NEW,34143,34143,1.25M,1.25M,NEW,0.23%
916896103,UEC,URANIUM ENERGY CORP,181214,181214,1.23M,1.23M,NEW,0.23%
858119100,STLD,STEEL DYNAMICS INC,7559,7559,967.63K,967.63K,NEW,0.18%
343412102,FLR,FLUOR CORP NEW,16772,16772,859.9K,859.9K,NEW,0.16%
296006109,ERO,ERO COPPER CORP,43897,43897,741.98K,741.98K,NEW,0.14%
292671708,UUUU,ENERGY FUELS INC,152693,126621,877.99K,728.07K,+485.7%,0.16%
35671D857,FCX,FREEPORT-MCMORAN INC,16417,16417,711.68K,711.68K,NEW,0.13%
192108504,CDE,COEUR MNG INC,96720,79693,856.94K,706.08K,+468%,0.16%
74022D407,PDS,PRECISION DRILLING CORP,13594,13594,642.18K,642.18K,NEW,0.12%
59151K108,MEOH,METHANEX CORP,28334,19091,940.14K,633.45K,+206.5%,0.17%
H5012F103,LAR,LITHIUM ARGENTINA AG,345155,297150,717.92K,618.07K,+619%,0.13%
156431108,CENX,CENTURY ALUM CO,34147,22942,615.33K,413.41K,+204.7%,0.11%
015658107,ASTL,ALGOMA STL GROUP INC,53193,53193,368.24K,368.24K,NEW,0.07%
443628102,HBM,HUDBAY MINERALS INC,74017,32437,786.01K,344.46K,+78%,0.15%
714266103,PPTA,PERPETUA RESOURCES CORP,27175,27175,329.9K,329.9K,NEW,0.06%
19425C100,CNL,COLLECTIVE MINING LTD,27011,14441,295.77K,158.13K,+114.9%,0.05%
46655E100,DC,DAKOTA GOLD CORP,9711503,0,35.84M,0,NO CHANGE,6.6%
83419D201,SLSR,SOLARIS RES INC,5454201,0,25.01M,0,NO CHANGE,4.6%
44955L106,IAUX,I-80 GOLD CORP,20727351,0,12.8M,0,NO CHANGE,2.4%
80013R206,SAND,SANDSTORM GOLD LTD,20851771,-1,196.3M,-9.41,-0%,36.4%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,0,-18085,0,-148.66K,CLOSE,0%
55903Q104,MAG,MAG SILVER CORP,0,-17512,0,-266.42K,CLOSE,0%
91912E105,VALE,VALE S A,0,-32161,0,-320.97K,CLOSE,0%
29258Y103,EXK,ENDEAVOUR SILVER CORP,0,-84691,0,-361.4K,CLOSE,0%
46578C108,IE,IVANHOE ELECTRIC INC,0,-889694,0,-5.17M,CLOSE,0%
83056P715,SKE,SKEENA RES LTD NEW,5147840,-2572500,81.94M,-40.95M,-33.3%,15.2%
29446Y502,EQX,EQUINOX GOLD CORP,12229378,-20770622,70.64M,-119.98M,-62.9%,13.1%
Total,,,,,539.7M,-51.51M,-9.8%,100%
