CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,417950,417950,258.23M,258.23M,NEW,16.5%
594972408,MSTR,MICROSTRATEGY INC,422546,422546,170.81M,170.81M,NEW,10.9%
46090E103,QQQ,INVESCO QQQ TR,206619,206619,113.98M,113.98M,NEW,7.3%
464287655,IWM,ISHARES TR,522847,522847,112.83M,112.83M,NEW,7.2%
02079K107,GOOG,ALPHABET INC,425578,425578,75.49M,75.49M,NEW,4.8%
30303M102,META,META PLATFORMS INC,92487,92487,68.26M,68.26M,NEW,4.4%
02079K305,GOOGL,ALPHABET INC,820651,325443,144.62M,57.35M,+65.7%,9.2%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,908257,371090,123.81M,50.59M,+69.1%,7.9%
09857L108,BKNG,BOOKING HOLDINGS INC,8450,8450,48.92M,48.92M,NEW,3.1%
037833100,AAPL,APPLE INC,219191,204435,44.97M,41.94M,+1385.4%,2.9%
67066G104,NVDA,NVIDIA CORPORATION,418968,243763,66.19M,38.51M,+139.1%,4.2%
01609W102,BABA,ALIBABA GROUP HLDG LTD,568033,222455,64.42M,25.23M,+64.4%,4.1%
88160R101,TSLA,TESLA INC,72745,72745,23.11M,23.11M,NEW,1.5%
097023105,BA,BOEING CO,81992,71472,17.18M,14.98M,+679.4%,1.1%
464288513,HYG,ISHARES TR,183202,183202,14.78M,14.78M,NEW,0.94%
79466L302,CRM,SALESFORCE INC,51312,51312,13.99M,13.99M,NEW,0.89%
023135106,AMZN,AMAZON COM INC,58280,58280,12.79M,12.79M,NEW,0.82%
86800U302,SMCI,SUPER MICRO COMPUTER INC,269729,204959,13.22M,10.05M,+316.4%,0.84%
78463V107,GLD,SPDR GOLD TR,86821,16701,26.47M,5.09M,+23.8%,1.7%
00724F101,ADBE,ADOBE INC,5131,5131,1.99M,1.99M,NEW,0.13%
532457108,LLY,ELI LILLY & CO,1680,1680,1.31M,1.31M,NEW,0.08%
36467W109,GME,GAMESTOP CORP NEW,69270,35983,1.69M,877.63K,+108.1%,0.11%
47215P106,JD,JD.COM INC,35668,16164,1.16M,527.59K,+82.9%,0.07%
336433107,FSLR,FIRST SOLAR INC,7358,-54,1.22M,-8.94K,-0.7%,0.08%
83304A106,SNAP,SNAP INC,0,-11264,0,-98.11K,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,2550,-1500,237.91K,-139.95K,-37%,0.02%
722304102,PDD,PDD HOLDINGS INC,0,-2281,0,-269.96K,CLOSE,0%
91680M107,UPST,UPSTART HLDGS INC,15115,-10266,977.64K,-664K,-40.4%,0.06%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,10126,-1677,5.16M,-854.11K,-14.2%,0.33%
166764100,CVX,CHEVRON CORP NEW,16078,-6726,2.3M,-963.1K,-29.5%,0.15%
747525103,QCOM,QUALCOMM INC,16301,-7141,2.6M,-1.14M,-30.5%,0.17%
437076102,HD,HOME DEPOT INC,953,-3272,349.41K,-1.2M,-77.4%,0.02%
30231G102,XOM,EXXON MOBIL CORP,0,-13629,0,-1.62M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,77,-796,201.25K,-2.08M,-91.2%,0.01%
87612E106,TGT,TARGET CORP,10876,-25454,1.07M,-2.51M,-70.1%,0.07%
81369Y506,XLE,SELECT SECTOR SPDR TR,4695,-30641,398.18K,-2.6M,-86.7%,0.03%
931142103,WMT,WALMART INC,0,-35098,0,-3.08M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-52361,0,-5M,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,6428,-6317,6.36M,-6.25M,-49.6%,0.41%
949746101,WFC,WELLS FARGO CO NEW,37454,-90702,3M,-7.27M,-70.8%,0.19%
46625H100,JPM,JPMORGAN CHASE & CO.,0,-32364,0,-7.94M,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-20473,0,-11.18M,CLOSE,0%
060505104,BAC,BANK AMERICA CORP,0,-296955,0,-12.39M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,75468,-69562,17.09M,-15.76M,-48%,1.1%
833445109,SNOW,SNOWFLAKE INC,0,-110228,0,-16.11M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,17023,-12505,22.8M,-16.75M,-42.3%,1.5%
254687106,DIS,DISNEY WALT CO,0,-187987,0,-18.55M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,390048,-207869,55.35M,-29.5M,-34.8%,3.5%
70450Y103,PYPL,PAYPAL HLDGS INC,105534,-436194,7.84M,-32.42M,-80.5%,0.5%
11135F101,AVGO,BROADCOM INC,0,-366556,0,-61.37M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,58026,-381517,20.34M,-133.72M,-86.8%,1.3%
Total,,,,,1.57B,770.18M,+123.6%,100%
