CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,592444,81810,294.69M,40.69M,+16%,11.1%
67066G104,NVDA,NVIDIA CORPORATION,2125710,114383,335.84M,18.07M,+5.7%,12.7%
92826C839,V,VISA INC,243702,28424,86.53M,10.09M,+13.2%,3.3%
443201108,HWM,HOWMET AEROSPACE INC,63050,54092,11.74M,10.07M,+603.8%,0.44%
36828A101,GEV,GE VERNOVA INC,80096,18912,42.38M,10.01M,+30.9%,1.6%
369604301,GE,GE AEROSPACE,245359,36663,63.15M,9.44M,+17.6%,2.4%
18915M107,NET,CLOUDFLARE INC,66666,47339,13.06M,9.27M,+244.9%,0.49%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,33506,33506,8.92M,8.92M,NEW,0.34%
771049103,RBLX,ROBLOX CORP,72445,72445,7.62M,7.62M,NEW,0.29%
22266T109,CPNG,COUPANG INC,196066,196066,5.87M,5.87M,NEW,0.22%
629377508,NRG,NRG ENERGY INC,30654,30654,4.92M,4.92M,NEW,0.19%
02079K305,GOOGL,ALPHABET INC,567820,25443,100.07M,4.48M,+4.7%,3.8%
466313103,JBL,JABIL INC,20451,20451,4.46M,4.46M,NEW,0.17%
876030107,TPR,TAPESTRY INC,49507,49507,4.35M,4.35M,NEW,0.16%
146869102,CVNA,CARVANA CO,12277,12277,4.14M,4.14M,NEW,0.16%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,56610,54092,3.98M,3.81M,+2148.2%,0.15%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,40095,37367,3.61M,3.37M,+1369.8%,0.14%
303250104,FICO,FAIR ISAAC CORP,33002,1508,60.33M,2.76M,+4.8%,2.3%
29261A100,EHC,ENCOMPASS HEALTH CORP,19673,19673,2.41M,2.41M,NEW,0.09%
859241101,STRL,STERLING INFRASTRUCTURE INC,10278,10278,2.37M,2.37M,NEW,0.09%
144285103,CRS,CARPENTER TECHNOLOGY CORP,8470,8470,2.34M,2.34M,NEW,0.09%
30303M102,META,META PLATFORMS INC,167735,2894,123.8M,2.14M,+1.8%,4.7%
78442P106,SLM,SLM CORP,63913,63913,2.1M,2.1M,NEW,0.08%
252131107,DXCM,DEXCOM INC,57406,23978,5.01M,2.09M,+71.7%,0.19%
243537107,DECK,DECKERS OUTDOOR CORP,20166,20166,2.08M,2.08M,NEW,0.08%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,34499,13464,5.22M,2.04M,+64%,0.2%
573874104,MRVL,MARVELL TECHNOLOGY INC,25420,25420,1.97M,1.97M,NEW,0.07%
81762P102,NOW,SERVICENOW INC,1819,1819,1.87M,1.87M,NEW,0.07%
90384S303,ULTA,ULTA BEAUTY INC,9187,3475,4.3M,1.63M,+60.8%,0.16%
92537N108,VRT,VERTIV HOLDINGS CO,90394,12259,11.61M,1.57M,+15.7%,0.44%
98978V103,ZTS,ZOETIS INC,9319,9319,1.45M,1.45M,NEW,0.05%
92345Y106,VRSK,VERISK ANALYTICS INC,29920,4597,9.32M,1.43M,+18.2%,0.35%
922475108,VEEV,VEEVA SYS INC,15286,4913,4.4M,1.41M,+47.4%,0.17%
19260Q107,COIN,COINBASE GLOBAL INC,16085,3558,5.64M,1.25M,+28.4%,0.21%
26142V105,DKNG,DRAFTKINGS INC NEW,149775,27358,6.42M,1.17M,+22.3%,0.24%
609839105,MPWR,MONOLITHIC PWR SYS INC,13016,1576,9.52M,1.15M,+13.8%,0.36%
75734B100,RDDT,REDDIT INC,35511,7461,5.35M,1.12M,+26.6%,0.2%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,19347,3152,6.31M,1.03M,+19.5%,0.24%
G87052109,TEL,TE CONNECTIVITY PLC,28048,5905,4.73M,996K,+26.7%,0.18%
05464C101,AXON,AXON ENTERPRISE INC,13216,1192,10.94M,986.9K,+9.9%,0.41%
316773100,FITB,FIFTH THIRD BANCORP,120434,23983,4.95M,986.42K,+24.9%,0.19%
98419M100,XYL,XYLEM INC,26921,7507,3.48M,971.11K,+38.7%,0.13%
294429105,EFX,EQUIFAX INC,3713,3713,963.04K,963.04K,NEW,0.04%
03990B101,ARES,ARES MANAGEMENT CORPORATION,38273,5518,6.63M,955.72K,+16.8%,0.25%
512807306,LRCX,LAM RESEARCH CORP,62142,9778,6.05M,951.79K,+18.7%,0.23%
165167735,EXE,EXPAND ENERGY CORPORATION,7260,7260,848.99K,848.99K,NEW,0.03%
88033G407,THC,TENET HEALTHCARE CORP,13165,4652,2.32M,818.75K,+54.6%,0.09%
773903109,ROK,ROCKWELL AUTOMATION INC,15947,2387,5.3M,792.89K,+17.6%,0.2%
G8068L108,SN,SHARKNINJA INC,28668,7928,2.84M,784.79K,+38.2%,0.11%
98423F109,XMTR,XOMETRY INC,22045,22045,744.9K,744.9K,NEW,0.03%
443573100,HUBS,HUBSPOT INC,11267,1330,6.27M,740.32K,+13.4%,0.24%
64110L106,NFLX,NETFLIX INC,60214,367,80.63M,491.46K,+0.6%,3.1%
532457108,LLY,ELI LILLY & CO,94268,601,73.48M,468.5K,+0.6%,2.8%
11135F101,AVGO,BROADCOM INC,273034,1459,75.26M,402.17K,+0.5%,2.8%
46120E602,ISRG,INTUITIVE SURGICAL INC,86829,542,47.18M,294.53K,+0.6%,1.8%
929160109,VMC,VULCAN MATLS CO,106747,870,27.84M,226.91K,+0.8%,1.1%
052769106,ADSK,AUTODESK INC,107387,713,33.24M,220.72K,+0.7%,1.3%
438516106,HON,HONEYWELL INTL INC,110489,902,25.73M,210.06K,+0.8%,0.97%
58733R102,MELI,MERCADOLIBRE INC,10540,73,27.55M,190.79K,+0.7%,1%
517834107,LVS,LAS VEGAS SANDS CORP,374973,2910,16.32M,126.61K,+0.8%,0.62%
N07059210,ASML,ASML HOLDING N V,17450,136,13.98M,108.99K,+0.8%,0.53%
042068205,ARM,ARM HOLDINGS PLC,95291,649,15.41M,104.97K,+0.7%,0.58%
98138H101,WDAY,WORKDAY INC,74459,396,17.87M,95.04K,+0.5%,0.68%
74762E102,PWR,QUANTA SVCS INC,33480,0,12.66M,0,NO CHANGE,0.48%
03073E105,COR,CENCORA INC,36010,0,10.8M,0,NO CHANGE,0.41%
55354G100,MSCI,MSCI INC,13603,0,7.85M,0,NO CHANGE,0.3%
46625H100,JPM,JPMORGAN CHASE & CO.,25972,0,7.53M,0,NO CHANGE,0.28%
911363109,URI,UNITED RENTALS INC,9883,0,7.45M,0,NO CHANGE,0.28%
931142103,WMT,WALMART INC,71257,0,6.97M,0,NO CHANGE,0.26%
45168D104,IDXX,IDEXX LABS INC,12168,0,6.53M,0,NO CHANGE,0.25%
23804L103,DDOG,DATADOG INC,48311,0,6.49M,0,NO CHANGE,0.25%
58155Q103,MCK,MCKESSON CORP,8394,0,6.15M,0,NO CHANGE,0.23%
50212V100,LPLA,LPL FINL HLDGS INC,15701,0,5.89M,0,NO CHANGE,0.22%
68389X105,ORCL,ORACLE CORP,23089,0,5.05M,0,NO CHANGE,0.19%
060505104,BAC,BANK AMERICA CORP,101660,0,4.81M,0,NO CHANGE,0.18%
31488V107,FERG,FERGUSON ENTERPRISES INC,19932,0,4.34M,0,NO CHANGE,0.16%
032654105,ADI,ANALOG DEVICES INC,17240,0,4.1M,0,NO CHANGE,0.16%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,13905,0,4.1M,0,NO CHANGE,0.16%
