CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88339J105,TTD,THE TRADE DESK INC,53796,6707,3.87M,482.84K,+14.2%,2.9%
88160R101,TSLA,TESLA INC,13143,1201,4.18M,381.51K,+10.1%,3.1%
02079K107,GOOG,ALPHABET INC,21103,2088,3.74M,370.39K,+11%,2.8%
00724F101,ADBE,ADOBE INC,1477,929,571.42K,359.41K,+169.5%,0.42%
82509L107,SHOP,SHOPIFY INC,64747,3026,7.47M,349.05K,+4.9%,5.5%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,8176,5666,453.03K,313.95K,+225.7%,0.33%
30303M102,META,META PLATFORMS INC,7041,363,5.2M,267.93K,+5.4%,3.8%
037833100,AAPL,APPLE INC,22393,1185,4.59M,243.13K,+5.6%,3.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1028,1028,232.83K,232.83K,NEW,0.17%
023135106,AMZN,AMAZON COM INC,40850,1051,8.96M,230.58K,+2.6%,6.6%
922908769,VTI,VANGUARD INDEX FDS,710,710,215.79K,215.79K,NEW,0.16%
14020W106,CGDV,CAPITAL GROUP DIVIDEND VALUE,5290,5290,208.9K,208.9K,NEW,0.15%
962879102,WPM,WHEATON PRECIOUS METALS CORP,2292,2292,205.82K,205.82K,NEW,0.15%
808524409,SCHV,SCHWAB STRATEGIC TR,7416,7416,205.2K,205.2K,NEW,0.15%
74933W601,TMFC,RBB FD INC,44107,2579,2.85M,166.37K,+6.2%,2.1%
67066G104,NVDA,NVIDIA CORPORATION,66959,874,10.58M,138.08K,+1.3%,7.8%
594918104,MSFT,MICROSOFT CORP,18972,274,9.44M,136.29K,+1.5%,6.9%
58733R102,MELI,MERCADOLIBRE INC,1601,45,4.18M,117.61K,+2.9%,3.1%
05464C101,AXON,AXON ENTERPRISE INC,1369,59,1.13M,48.85K,+4.5%,0.83%
91680M107,UPST,UPSTART HLDGS INC,6281,488,406.25K,31.56K,+8.4%,0.3%
70432V102,PAYC,PAYCOM SOFTWARE INC,3629,132,839.8K,30.55K,+3.8%,0.62%
922908363,VOO,VANGUARD INDEX FDS,6167,53,3.5M,30.11K,+0.9%,2.6%
464287200,IVV,ISHARES TR,661,16,410.42K,9.93K,+2.5%,0.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,3309,64,469.55K,9.08K,+2%,0.35%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,12496,92,1.17M,8.65K,+0.7%,0.86%
911312106,UPS,UNITED PARCEL SERVICE INC,2497,82,252.05K,8.28K,+3.4%,0.19%
14040H105,COF,CAPITAL ONE FINL CORP,1902,35,404.67K,7.45K,+1.9%,0.3%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2913,43,397.1K,5.86K,+1.5%,0.29%
26884U109,EPR,EPR PPTYS,6386,88,372.05K,5.13K,+1.4%,0.27%
46625H100,JPM,JPMORGAN CHASE & CO.,946,15,274.25K,4.35K,+1.6%,0.2%
26875P101,EOG,EOG RES INC,2343,35,280.25K,4.19K,+1.5%,0.21%
871607107,SNPS,SYNOPSYS INC,552,3,283K,1.54K,+0.5%,0.21%
372460105,GPC,GENUINE PARTS CO,1801,10,218.48K,1.21K,+0.6%,0.16%
74340W103,PLD,PROLOGIS INC.,2955,7,310.63K,735.84,+0.2%,0.23%
