CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
75513E101,RTX,RTX Corp,55000,50000,8.03M,7.3M,+1000%,3.7%
86771W105,RUN,Sunrun Inc,11573,11573,7.17M,7.17M,NEW,3.3%
464287184,FXI,iShares China Large-Cap ETF,15000,15000,5.52M,5.52M,NEW,2.5%
03831W108,APP,Applovin Corp,58730,6000,16.07M,1.64M,+11.4%,7.4%
097023105,BA,Boeing Co,3000,3000,528.59K,528.59K,NEW,0.24%
594918104,MSFT,Microsoft Corp,47981,0,18.01M,0,NO CHANGE,8.3%
88160R101,TSLA,Tesla Inc,50400,0,13.06M,0,NO CHANGE,6%
46438F101,IBIT,iShares Bitcoin Trust ETF,270000,0,12.64M,0,NO CHANGE,5.8%
82452J109,FOUR,Shift4 Payments Inc,150902,0,12.33M,0,NO CHANGE,5.7%
855244109,SBUX,Starbucks Corp,113140,0,11.1M,0,NO CHANGE,5.1%
57636Q104,MA,MasterCard Inc,3100,0,1.7M,0,NO CHANGE,0.78%
81762P102,NOW,SeviceNow Inc,1200,0,1.23M,0,NO CHANGE,0.57%
235851102,DHR,Danaher Corp,5600,0,1.11M,0,NO CHANGE,0.51%
883556102,TMO,Thermo Fisher Scientific Inc,1550,0,628.44K,0,NO CHANGE,0.29%
49338L103,KEYS,Keysight Technologies Inc,3650,0,598.09K,0,NO CHANGE,0.28%
83444M101,SOLV,Solventum Corp,4800,0,530.88K,0,NO CHANGE,0.25%
40415F101,HDB,HDFC Bank Ltd,6500,0,498.36K,0,NO CHANGE,0.23%
47103N106,JBI,Janus International Group Inc,39443,0,223.04K,0,NO CHANGE,0.1%
26818M108,DYN,Dyne Therapeutics Inc,0,-98900,0,-1.03M,CLOSE,0%
69608A108,PLTR,Palantir Technologies Inc,0,-15300,0,-1.29M,CLOSE,0%
46266C105,IQV,IQVIA Holdings Inc,3342,-12960,526.67K,-2.04M,-79.5%,0.24%
717051076,BLCO,Bausch Lomb Corp,650712,-160656,8.47M,-2.09M,-19.8%,3.9%
144285103,CRS,Carpenter Technology Corp,6407,-18087,1.22M,-3.44M,-73.8%,0.56%
874039100,TSM,Taiwan Semiconductor Manufacturing Co Ltd,0,-22500,0,-3.73M,CLOSE,0%
G25457105,CRDO,Credo Technology Group Holding Ltd,12330,-41670,1.14M,-3.86M,-77.2%,0.53%
19247G107,COHR,Coherent Corp,0,-71568,0,-4.65M,CLOSE,0%
47103J105,JANX,Janux Therapeutics Inc,13288,-63512,1.14M,-5.46M,-82.7%,0.53%
399909100,GGAL,Grupo Financiero Galicia SA,55000,-139992,2.77M,-7.05M,-71.8%,1.3%
420682058,ARM,Arm Holdings Plc,0,-74044,0,-7.91M,CLOSE,0%
92840M102,VST,Vistra Corp,78424,-118316,15.2M,-22.93M,-60.1%,7%
023135106,AMZN,Amazon.Com Inc,55991,-110167,12.28M,-24.17M,-66.3%,5.7%
11135F101,AVGO,Broadcom Inc,26217,-108432,7.23M,-29.89M,-80.5%,3.3%
30303M102,META,Meta Platforms Inc,20474,-40336,15.85M,-31.23M,-66.3%,7.3%
67066G104,NVDA,NVIDIA Corp,92093,-202524,14.55M,-32M,-68.7%,6.7%
92537N108,VRT,Vertiv Holdings Co,71652,-277172,25.19M,-97.42M,-79.5%,11.6%
Total,,,,,216.53M,-258.04M,-83.2%,100%
