CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
595112103,MU,MICRON TECHNOLOGY INC,2578100,2578100,317.75M,317.75M,NEW,5.5%
06849F108,B,BARRICK MNG CORP,7279000,7279000,151.55M,151.55M,NEW,2.6%
19260Q107,COIN,COINBASE GLOBAL INC,420780,420780,147.48M,147.48M,NEW,2.5%
92189F106,GDX,VANECK ETF TRUST,2364000,2364000,123.07M,123.07M,NEW,2.1%
91332U101,U,UNITY SOFTWARE INC,20016952,4048484,484.41M,97.97M,+25.4%,8.4%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,15896242,4221678,325.08M,86.33M,+36.2%,5.6%
458140100,INTC,INTEL CORP,1592000,1592000,35.66M,35.66M,NEW,0.61%
007903107,AMD,ADVANCED MICRO DEVICES INC,763824,156324,108.39M,22.18M,+25.7%,1.9%
140755307,TVRD,TVARDI THERAPEUTICS INC,704118,704118,16.43M,16.43M,NEW,0.28%
82575P107,SBSW,SIBANYE STILLWATER LTD,1919000,1919000,13.86M,13.86M,NEW,0.24%
80004C200,SNDK,SANDISK CORP,4738618,144267,214.9M,6.54M,+3.1%,3.7%
910047109,UAL,UNITED AIRLS HLDGS INC,1153272,15400,91.84M,1.23M,+1.4%,1.6%
00912X302,AL,AIR LEASE CORP,394600,6700,23.08M,391.88K,+1.7%,0.4%
654902204,NOK,NOKIA CORP,38528355,0,199.58M,0,NO CHANGE,3.4%
92556H206,PSKY,PARAMOUNT GLOBAL,13723323,0,177.03M,0,NO CHANGE,3.1%
219350105,GLW,CORNING INC,2878000,0,151.35M,0,NO CHANGE,2.6%
697900108,PAAS,PAN AMERN SILVER CORP,4717000,0,133.96M,0,NO CHANGE,2.3%
878742204,TECK,TECK RESOURCES LTD,2708533,0,109.37M,0,NO CHANGE,1.9%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,5232000,0,82.67M,0,NO CHANGE,1.4%
650111107,NYT,NEW YORK TIMES CO,345239,0,19.33M,0,NO CHANGE,0.33%
65290E101,NXT,NEXTRACKER INC,238900,0,12.99M,0,NO CHANGE,0.22%
G8267P108,SW,SMURFIT WESTROCK PLC,257400,0,11.11M,0,NO CHANGE,0.19%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,319000,0,5.78M,0,NO CHANGE,0.1%
34385P108,LAB,STANDARD BIOTOOLS INC,1615000,0,1.94M,0,NO CHANGE,0.03%
051774115,AUROW,AURORA INNOVATION INC,437500,0,380.62K,0,NO CHANGE,<.01%
369604301,GE,GE AEROSPACE,421000,-15500,108.36M,-3.99M,-3.6%,1.9%
165167735,EXE,EXPAND ENERGY CORPORATION,1117814,-44000,130.72M,-5.15M,-3.8%,2.3%
247361702,DAL,DELTA AIR LINES INC DEL,1762898,-126400,86.7M,-6.22M,-6.7%,1.5%
03674X106,AR,ANTERO RESOURCES CORP,1148359,-201861,46.26M,-8.13M,-15%,0.8%
934423104,WBD,WARNER BROS DISCOVERY INC,21328000,-792000,244.42M,-9.08M,-3.6%,4.2%
G85158106,STNE,STONECO LTD,4193541,-715000,67.26M,-11.47M,-14.6%,1.2%
26884L109,EQT,EQT CORP,2493688,-223000,145.43M,-13.01M,-8.2%,2.5%
460146103,IP,INTERNATIONAL PAPER CO,2814200,-280000,131.79M,-13.11M,-9%,2.3%
02376R102,AAL,AMERICAN AIRLS GROUP INC,7054594,-1684000,79.15M,-18.89M,-19.3%,1.4%
651639106,NEM,NEWMONT CORP,2815000,-370000,164M,-21.56M,-11.6%,2.8%
N00985106,AER,AERCAP HOLDINGS NV,1111412,-188788,130.04M,-22.09M,-14.5%,2.2%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,8289998,-1366000,138.94M,-22.89M,-14.1%,2.4%
056752108,BIDU,BAIDU INC,0,-371300,0,-34.17M,CLOSE,0%
17888H103,CIVI,CIVITAS RESOURCES INC,0,-982935,0,-34.29M,CLOSE,0%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,0,-365400,0,-38.25M,CLOSE,0%
912909108,X,UNITED STATES STL CORP NEW,0,-971000,0,-41.03M,CLOSE,0%
067901108,B,BARRICK GOLD CORP,0,-2164000,0,-42.07M,CLOSE,0%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,15716445,-6248555,119.44M,-47.49M,-28.4%,2.1%
482497104,BEKE,KE HLDGS INC,0,-2539359,0,-51.02M,CLOSE,0%
654106103,NKE,NIKE INC,0,-857000,0,-54.4M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-1416165,0,-58.23M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,225798,-120810,119.48M,-63.93M,-34.9%,2.1%
17275R102,CSCO,CISCO SYS INC,2682470,-1078902,186.11M,-74.85M,-28.7%,3.2%
013872106,AA,ALCOA CORP,0,-2735211,0,-83.42M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-3580000,0,-83.92M,CLOSE,0%
500767306,KWEB,KRANESHARES TRUST,0,-2696393,0,-94.13M,CLOSE,0%
958102105,WDC,WESTERN DIGITAL CORP,6038091,-1632800,386.38M,-104.48M,-21.3%,6.7%
90138F102,TWLO,TWILIO INC,0,-1106000,0,-108.29M,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,3937200,-1967000,217.85M,-108.83M,-33.3%,3.8%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,0,-1411249,0,-113.61M,CLOSE,0%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,2348006,-1095700,338.89M,-158.14M,-31.8%,5.8%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-2036000,0,-269.22M,CLOSE,0%
Total,,,,,5.8B,-798.92M,-14.4%,100%
