CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
254687106,DIS,DISNEY WALT CO,247800,112000,30.73M,13.89M,+82.5%,6.4%
67066G104,NVDA,NVIDIA CORPORATION,10000,10000,1.58M,1.58M,NEW,0.33%
00724F101,ADBE,ADOBE INC,118320,2200,45.78M,851.14K,+1.9%,9.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,24000,2000,5.44M,452.98K,+9.1%,1.1%
81762P102,NOW,SERVICENOW INC,30600,0,31.46M,0,NO CHANGE,6.5%
55087P104,LYFT,LYFT INC,975000,0,15.37M,0,NO CHANGE,3.2%
771049103,RBLX,ROBLOX CORP,134100,0,14.11M,0,NO CHANGE,2.9%
037833100,AAPL,APPLE INC,52300,0,10.73M,0,NO CHANGE,2.2%
19260Q107,COIN,COINBASE GLOBAL INC,10719,0,3.76M,0,NO CHANGE,0.78%
654106103,NKE,NIKE INC,20000,0,1.42M,0,NO CHANGE,0.29%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,13925,0,952.75K,0,NO CHANGE,0.2%
29786A106,ETSY,ETSY INC,11500,0,576.84K,0,NO CHANGE,0.12%
79466L302,CRM,SALESFORCE INC,0,-2000,0,-536.72K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,378398,-5707,66.69M,-1.01M,-1.5%,13.8%
N07059210,ASML,ASML HOLDING N V,1500,-1700,1.2M,-1.36M,-53.1%,0.25%
023135106,AMZN,AMAZON COM INC,279513,-22314,61.32M,-4.9M,-7.4%,12.7%
594918104,MSFT,MICROSOFT CORP,118530,-10700,58.96M,-5.32M,-8.3%,12.2%
30303M102,META,META PLATFORMS INC,88935,-9557,65.64M,-7.05M,-9.7%,13.6%
64110L106,NFLX,NETFLIX INC,49769,-8731,66.65M,-11.69M,-14.9%,13.8%
Total,,,,,482.35M,-15.1M,-3.8%,100%
