CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
06849F108,B,Barrick Gold Corp,68000,68000,1.41M,1.41M,NEW,6.7%
780287108,RGLD,Royal Gold Inc,4520,2260,803.84K,401.92K,+100%,3.8%
32076V103,AG,First Majestic Silver Corp,42400,19500,350.65K,161.26K,+85.2%,1.7%
11777Q209,BTG,B2Gold Corp,142500,30000,512.7K,107.94K,+26.7%,2.4%
351858105,FNV,Franco - Nevada Corp,5760,310,941.72K,50.68K,+5.7%,4.5%
718546104,PSX,Phillips 66,130,50,15.51K,5.96K,+62.5%,0.07%
784730103,SSRM,Ssr Mining Inc,22400,0,285.38K,0,NO CHANGE,1.4%
56585A102,MPC,Marathon Petroleum Corporation,100,0,16.61K,0,NO CHANGE,0.08%
969457100,WMB,Williams COS INC,250,0,15.7K,0,NO CHANGE,0.07%
16411R208,LNG,"Cheniere Energy, Inc.",60,0,14.61K,0,NO CHANGE,0.07%
91913Y100,VLO,VALERO ENERGY CORP,100,0,13.44K,0,NO CHANGE,0.06%
231021106,CMI,Cummins INC,40,0,13.1K,0,NO CHANGE,0.06%
726503105,PAA,"Plains All American Pipeline, L.p.",660,0,12.09K,0,NO CHANGE,0.06%
125269100,CF,CF Industries Holdings INC,130,0,11.96K,0,NO CHANGE,0.06%
293792107,EPD,Enterprise Products Partners,380,0,11.78K,0,NO CHANGE,0.06%
907818108,UNP,Union Pacific Corporation,50,0,11.5K,0,NO CHANGE,0.05%
277432100,EMN,Eastman Chemical Co.,130,0,9.71K,0,NO CHANGE,0.05%
682680103,OKE,Oneok Inc.,110,0,8.98K,0,NO CHANGE,0.04%
N53745100,LYB,Lyondellbasell Industries NV,150,0,8.68K,0,NO CHANGE,0.04%
447011107,HUN,Huntsman Corp.,390,0,4.06K,0,NO CHANGE,0.02%
49456B101,KMI,KINDER MORGAN INC,300,-520,8.82K,-15.29K,-63.4%,0.04%
82835P103,SVM,Silvercorp Metals Inc,46700,-9600,197.05K,-40.51K,-17.1%,0.94%
38059T106,GFI,Gold Fields Ltd.,39800,-3400,942.07K,-80.48K,-7.9%,4.5%
422704106,HL,Hecla Mining Co,66000,-16300,395.34K,-97.64K,-19.8%,1.9%
152006102,CGAU,Centerra Gold Inc,25900,-17000,185.8K,-121.96K,-39.6%,0.88%
29446Y502,EQX,Equinox Gold Corp,34300,-25000,197.15K,-143.7K,-42.2%,0.94%
349942102,FVI,Fortuna Silver Mines Inc,50000,-24600,327K,-160.88K,-33%,1.6%
962879102,WPM,Wheaton Precious Metals Corp,19700,-1800,1.76M,-161.19K,-8.4%,8.4%
413216300,HMY,Harmony Gold Mng - Spon ADR,50300,-15400,702.69K,-215.14K,-23.4%,3.3%
G0378L100,AU,Anglogold Ashanti,18500,-6500,831.71K,-292.22K,-26%,3.9%
496902404,KGC,Kinross Gold Corp,62200,-19400,967.93K,-301.9K,-23.8%,4.6%
26152H301,DRD,Drdgold Ltd - Sponsored ADR,8000,-24000,106.64K,-319.92K,-75%,0.51%
284902509,EGO,Eldorado Gold Corp,15800,-18100,321.37K,-368.15K,-53.4%,1.5%
011532108,AGI,Alamos Gold Inc-Class A,23300,-15200,617.15K,-402.6K,-39.5%,2.9%
008474108,AEM,Agnico Eagle Mines Ltd,14596,-4400,1.73M,-522.03K,-23.2%,8.2%
654106103,NKE,NIKE Inc,0,-12213,0,-1.08M,CLOSE,0%
697900108,PAAS,Pan American Silver Corp,26750,-132075,759.7K,-3.75M,-83.2%,3.6%
023135106,AMZN,Amazon.com Inc.,21815,-18232,4.79M,-4M,-45.5%,22.7%
067901108,B,Barrick Gold Corp,0,-367738,0,-7.32M,CLOSE,0%
651639106,NEM,Newmont Mining Corp,30060,-138198,1.75M,-8.05M,-82.1%,8.3%
Total,,,,,21.07M,-25.31M,-64.8%,100%
